Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,80,3,0,2,2,0
2,79,3,0,2,2,0
3,0,2,2,2,2,0
4,79,3,0,2,2,0
5,81,3,2,2,2,0
6,81,2,0,3,3,0
7,79,1,2,2,3,0
8,79,3,0,2,3,0
9,1,0,2,2,3,0
10,80,3,1,2,0,0
11,80,3,1,2,0,0
12,82,3,1,0,0,0
13,81,1,0,1,1,0
14,0,1,2,2,1,0
15,80,2,2,2,1,0
16,79,1,0,2,1,0
17,81,0,2,1,1,0
18,79,1,0,2,1,0
19,79,0,0,2,1,0
20,82,1,2,1,1,0
21,1,0,2,2,1,0
22,80,3,0,2,1,0
23,1,3,1,2,0,0
24,81,3,2,0,0,0
25,80,0,0,2,0,0
26,79,0,2,2,0,0
27,80,1,1,2,0,0
28,82,2,2,0,0,0
29,79,3,0,2,0,0
30,80,2,1,2,0,0
31,79,0,2,2,0,0
32,80,1,1,2,0,0
33,80,0,1,2,0,0
34,0,0,1,2,0,0
35,1,2,2,2,0,0
36,1,2,0,2,3,0
37,81,1,0,1,1,0
38,82,2,0,3,3,0
39,81,1,2,3,3,0
40,1,3,2,2,3,0
41,82,0,2,3,3,0
42,81,0,1,0,0,0
43,79,3,2,2,0,0
44,80,3,0,2,0,0
45,1,2,0,2,3,0
46,81,3,2,3,3,0
47,80,2,0,2,3,0
48,79,2,2,2,3,0
49,82,3,2,3,3,0
50,80,1,1,2,0,0
51,0,2,1,2,3,0
52,82,0,1,0,0,0
53,82,3,2,0,0,0
54,82,1,0,1,1,0
55,80,0,2,2,1,0
56,81,3,2,1,1,0
57,79,1,0,2,1,0
58,81,3,0,1,1,0
59,80,2,1,2,0,0
60,1,3,2,2,0,0
61,80,1,1,2,0,0
62,81,2,1,3,3,0
63,0,3,1,2,3,0
64,79,0,2,2,3,0
65,81,2,0,3,3,0
66,81,0,2,3,3,0
67,1,1,0,2,1,0
68,79,1,1,2,0,0
69,82,0,1,0,0,0
70,81,1,0,1,1,0
71,0,2,1,2,0,0
72,1,1,2,2,0,0
73,79,1,2,2,0,0
74,79,0,2,2,0,0
75,80,3,1,2,0,0
76,81,1,1,1,1,0
77,0,2,2,2,1,0
78,1,3,1,2,0,0
79,81,2,1,3,3,0
80,1,2,0,2,3,0
81,79,1,2,2,3,0
82,1,0,1,2,0,0
83,0,3,0,2,0,0
84,82,2,0,3,3,0
85,80,3,1,2,0,0
86,82,0,1,0,0,0
87,1,2,2,2,0,0
88,79,1,2,2,0,0
89,1,3,1,2,0,0
90,79,3,1,2,0,0
91,80,2,1,2,3,0
92,79,2,0,2,3,0
93,79,3,0,2,3,0
94,79,3,2,2,3,0
95,0,1,1,2,0,0
96,79,0,0,2,0,0
97,0,3,0,2,0,0
98,0,1,1,2,0,0
99,80,1,2,2,0,0
100,82,1,0,1,1,0
101,1,1,2,2,1,0
102,81,0,1,0,0,0
103,79,2,0,2,3,0
104,81,0,1,0,0,0
105,79,2,0,2,3,0
106,79,3,0,2,3,0
107,81,0,2,3,3,0
108,82,1,1,0,0,0
109,1,3,2,2,0,0
110,79,0,0,2,0,0
111,80,1,0,2,1,0
112,1,1,0,2,1,0
113,81,3,2,1,1,0
114,0,3,2,2,1,0
115,82,1,0,1,1,0
116,1,0,0,2,1,0
117,79,1,0,2,1,0
118,81,2,1,0,0,0
119,80,1,1,2,1,0
120,0,3,0,2,1,0
121,80,2,1,2,0,0
122,81,3,0,0,0,0
123,0,3,1,2,0,0
124,1,3,2,2,0,0
125,82,2,1,0,0,0
126,80,2,0,2,3,0
127,81,0,0,3,3,0
128,82,3,2,3,3,0
129,1,3,0,2,3,0
130,1,1,0,2,1,0
131,80,1,1,2,0,0
132,80,1,2,2,0,0
133,81,2,0,3,3,0
134,79,2,0,2,3,0
135,81,1,0,1,1,0
136,82,1,0,1,1,0
137,81,0,1,0,0,0
138,80,3,1,2,0,0
139,1,3,0,2,0,0
140,79,2,0,2,3,0
141,81,0,0,3,3,0
142,1,2,0,2,3,0
143,81,2,2,3,3,0
144,79,3,1,2,0,0
145,82,2,1,3,3,0
146,82,3,2,3,3,0
147,79,1,0,2,1,0
148,0,0,2,2,1,0
149,82,0,1,0,0,0
150,1,0,1,2,0,0
151,81,0,1,0,0,0
152,79,0,2,2,0,0
153,1,2,0,2,3,0
154,82,2,1,0,0,0
155,0,0,1,2,0,0
156,0,0,1,2,0,0
157,1,3,1,2,0,0
158,80,3,1,2,0,0
159,81,3,0,0,0,0
160,1,0,0,2,0,0
161,0,1,0,2,1,0
162,80,3,1,2,0,0
163,0,0,0,2,0,0
164,82,0,0,0,0,0
165,79,1,0,2,1,0
166,82,3,2,1,1,0
167,79,3,1,2,0,0
168,82,1,1,1,1,0
169,80,1,1,2,1,0
170,80,3,1,2,1,0
171,79,1,0,2,1,0
172,0,0,2,2,1,0
173,80,1,1,2,0,0
174,80,1,0,2,1,0
175,80,3,2,2,1,0
176,0,3,1,2,0,0
177,82,2,2,0,0,0
178,1,2,2,2,0,0
179,0,3,0,2,0,0
180,81,1,2,0,0,0
181,79,1,1,2,0,0
182,80,0,1,2,0,0
183,1,1,2,2,0,0
184,79,2,2,2,0,0
185,82,2,1,0,0,0
186,80,1,0,2,1,0
187,80,1,0,2,1,0
188,80,2,2,2,1,0
189,80,3,2,2,1,0
190,80,3,1,2,0,0
191,80,0,0,2,0,0
192,82,2,2,0,0,0
193,82,3,2,0,0,0
194,80,0,1,2,0,0
195,79,2,1,2,3,0
196,0,2,0,2,3,0
197,0,0,2,2,3,0
198,1,2,0,2,3,0
199,0,3,0,2,3,0
200,81,1,0,1,1,0
201,81,2,0,3,3,0
202,79,0,2,2,3,0
203,82,2,0,3,3,0
204,0,2,2,2,3,0
205,82,3,1,0,0,0
206,80,2,1,2,3,0
207,82,0,0,3,3,0
208,80,1,0,2,1,0
209,82,2,2,1,1,0
210,80,2,0,2,3,0
211,1,0,1,2,0,0
212,1,3,2,2,0,0
213,81,1,2,0,0,0
