Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,0,1,1,2,0,0
2,81,3,2,0,0,0
3,82,1,0,1,1,0
4,80,0,0,2,1,0
5,81,3,0,1,1,0
6,80,2,2,2,1,0
7,81,0,0,1,1,0
8,79,3,1,2,0,0
9,0,2,2,2,0,0
10,80,3,0,2,0,0
11,0,2,2,2,0,0
12,1,0,0,2,0,0
13,1,0,0,2,0,0
14,0,3,1,2,0,0
15,82,3,1,0,0,0
16,79,0,1,2,0,0
17,79,0,2,2,0,0
18,81,2,0,3,3,0
19,81,3,0,3,3,0
20,79,1,2,2,3,0
21,82,2,0,3,3,0
22,0,3,0,2,3,0
23,81,3,2,3,3,0
24,81,0,2,3,3,0
25,1,2,1,2,0,0
26,1,1,2,2,0,0
27,79,0,0,2,0,0
28,0,1,1,2,0,0
29,80,1,1,2,0,0
30,81,3,0,0,0,0
31,80,2,0,2,3,0
32,0,3,1,2,0,0
33,80,0,2,2,0,0
34,81,0,0,0,0,0
35,1,3,2,2,0,0
36,0,3,1,2,0,0
37,79,3,1,2,0,0
38,81,0,2,0,0,0
39,80,1,1,2,0,0
40,0,1,1,2,0,0
41,80,2,1,2,3,0
42,81,1,2,3,3,0
43,81,2,2,3,3,0
44,79,1,2,2,3,0
45,0,0,0,2,3,0
46,1,2,0,2,3,0
47,0,1,2,2,3,0
48,1,2,2,2,3,0
49,79,0,0,2,3,0
50,79,2,1,2,0,0
51,79,3,0,2,0,0
52,0,3,0,2,0,0
53,79,2,2,2,0,0
54,0,0,2,2,0,0
55,1,2,0,2,3,0
56,79,3,2,2,3,0
57,1,0,2,2,3,0
58,82,0,0,3,3,0
59,81,3,0,3,3,0
60,1,2,1,2,0,0
61,79,0,0,2,0,0
