Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,1,0,2,2,2,0
2,80,2,0,2,3,0
3,0,0,0,2,3,0
4,0,1,1,2,0,0
5,82,2,2,0,0,0
6,80,2,0,2,3,0
7,0,0,1,2,0,0
8,79,3,2,2,0,0
9,81,1,0,1,1,0
10,0,0,1,2,0,0
11,1,2,2,2,0,0
12,79,0,2,2,0,0
13,81,2,0,3,3,0
14,79,1,0,2,1,0
15,80,2,2,2,1,0
16,1,2,2,2,1,0
17,80,3,2,2,1,0
18,81,1,1,0,0,0
19,79,3,2,2,0,0
20,0,0,1,2,0,0
21,81,0,2,0,0,0
22,82,2,1,0,0,0
23,79,3,2,2,0,0
24,80,1,1,2,0,0
25,81,3,0,0,0,0
26,1,3,2,2,0,0
27,82,1,0,1,1,0
28,80,3,0,2,1,0
29,80,2,1,2,0,0
30,81,1,1,1,1,0
31,81,1,1,1,1,0
32,81,3,0,1,1,0
33,81,0,0,1,1,0
34,80,0,1,2,0,0
35,81,3,0,0,0,0
36,0,2,1,2,0,0
37,81,0,2,0,0,0
38,79,1,2,2,0,0
39,80,0,2,2,0,0
40,1,2,2,2,0,0
41,82,2,0,3,3,0
42,0,2,1,2,0,0
43,82,1,1,1,1,0
44,81,2,0,3,3,0
45,79,2,1,2,0,0
46,80,3,0,2,0,0
47,0,3,2,2,0,0
48,79,3,1,2,0,0
49,79,0,2,2,0,0
50,1,2,0,2,3,0
51,82,0,0,3,3,0
52,80,3,2,2,3,0
53,82,3,1,0,0,0
54,0,1,0,2,1,0
55,0,2,0,2,3,0
56,82,3,0,3,3,0
57,82,3,1,0,0,0
58,1,0,1,2,0,0
59,81,2,0,3,3,0
60,81,1,0,1,1,0
61,1,2,1,2,0,0
62,82,0,0,0,0,0
63,0,3,1,2,0,0
64,1,0,1,2,0,0
65,1,2,0,2,3,0
66,0,2,2,2,3,0
67,82,0,2,3,3,0
68,0,1,0,2,1,0
69,79,3,2,2,1,0
70,81,3,2,1,1,0
71,80,3,0,2,1,0
72,82,1,1,0,0,0
73,0,2,1,2,3,0
74,81,0,0,3,3,0
75,1,2,2,2,3,0
76,0,3,0,2,3,0
77,82,3,1,0,0,0
78,1,0,2,2,0,0
79,1,0,2,2,0,0
80,0,1,1,2,0,0
81,1,0,1,2,0,0
82,81,1,0,1,1,0
83,82,0,2,1,1,0
84,79,3,1,2,0,0
85,81,0,2,0,0,0
86,82,0,2,0,0,0
87,82,0,2,0,0,0
88,79,1,1,2,0,0
89,82,0,1,0,0,0
90,79,2,2,2,0,0
91,79,1,0,2,1,0
92,0,2,2,2,1,0
93,1,0,1,2,0,0
94,80,1,2,2,0,0
95,82,2,2,0,0,0
96,80,3,0,2,0,0
97,0,0,0,2,0,0
98,81,1,1,0,0,0
99,0,0,1,2,0,0
100,80,1,1,2,1,0
101,80,0,0,2,1,0
102,80,0,0,2,1,0
103,80,3,0,2,1,0
104,0,3,0,2,1,0
105,80,3,2,2,1,0
106,82,0,2,1,1,0
107,1,2,0,2,3,0
108,79,2,1,2,0,0
109,0,3,0,2,0,0
110,80,0,1,2,0,0
111,79,3,0,2,0,0
112,1,3,2,2,0,0
113,82,2,1,0,0,0
114,81,1,2,0,0,0
115,79,3,0,2,0,0
116,82,0,1,0,0,0
117,79,0,0,2,0,0
118,1,2,2,2,0,0
119,79,2,2,2,0,0
120,82,3,2,0,0,0
121,82,2,2,0,0,0
122,79,2,2,2,0,0
123,81,3,0,0,0,0
124,82,1,1,0,0,0
125,81,0,2,0,0,0
126,81,0,1,0,0,0
127,1,3,2,2,0,0
128,80,2,0,2,3,0
129,82,1,2,3,3,0
130,82,1,2,3,3,0
131,0,1,1,2,0,0
132,80,0,0,2,0,0
133,81,1,2,0,0,0
134,82,0,2,0,0,0
135,80,1,0,2,1,0
136,80,2,2,2,1,0
137,81,3,0,1,1,0
138,1,1,2,2,1,0
139,79,3,1,2,0,0
140,81,1,1,1,1,0
141,80,2,1,2,3,0
142,81,1,1,1,1,0
143,80,0,1,2,0,0
144,80,3,0,2,0,0
145,81,2,2,0,0,0
146,1,2,2,2,0,0
147,80,3,2,2,0,0
148,1,2,2,2,0,0
149,1,1,1,2,0,0
150,82,2,0,3,3,0
151,82,3,2,3,3,0
152,79,3,1,2,0,0
153,1,0,2,2,0,0
154,0,2,0,2,3,0
155,82,1,1,0,0,0
156,82,3,0,0,0,0
157,80,3,0,2,0,0
158,1,2,1,2,0,0
159,80,3,2,2,0,0
160,80,1,2,2,0,0
161,1,3,0,2,0,0
162,82,3,0,0,0,0
163,0,0,0,2,0,0
164,79,1,0,2,1,0
165,82,2,1,0,0,0
166,82,1,0,1,1,0
167,82,2,2,1,1,0
168,79,3,2,2,1,0
169,80,2,2,2,1,0
170,80,1,0,2,1,0
171,79,1,1,2,0,0
172,80,0,0,2,0,0
173,81,1,1,0,0,0
174,81,2,0,3,3,0
175,81,2,0,3,3,0
