Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,0,0,1,2,0,0
2,0,1,2,2,0,0
3,0,1,1,2,0,0
4,1,0,2,2,0,0
5,79,1,2,2,0,0
6,79,0,2,2,0,0
7,1,3,0,2,0,0
8,81,2,1,0,0,0
9,79,0,1,2,0,0
10,79,0,2,2,0,0
11,0,3,1,2,0,0
12,0,1,1,2,1,0
13,79,0,2,2,1,0
14,1,1,0,2,1,0
15,79,0,2,2,1,0
16,1,0,0,2,1,0
17,1,0,1,2,0,0
18,79,0,2,2,0,0
19,0,3,2,2,0,0
20,1,0,1,2,0,0
21,1,2,2,2,0,0
22,79,0,0,2,0,0
23,82,2,2,0,0,0
24,79,0,0,2,0,0
25,0,0,2,2,0,0
26,79,3,2,2,0,0
27,79,0,2,2,0,0
28,81,2,1,0,0,0
29,80,1,2,2,0,0
30,82,1,2,0,0,0
31,80,0,2,2,0,0
32,82,2,1,0,0,0
33,82,1,0,1,1,0
34,82,2,1,0,0,0
35,1,1,1,2,1,0
36,80,0,0,2,1,0
37,80,3,0,2,1,0
38,79,2,0,2,3,0
39,82,1,0,1,1,0
40,1,2,2,2,1,0
41,82,0,1,0,0,0
42,81,1,2,0,0,0
43,1,1,1,2,0,0
44,80,0,2,2,0,0
45,79,0,1,2,0,0
46,1,2,2,2,0,0
47,81,1,1,0,0,0
48,0,3,1,2,0,0
49,82,2,0,3,3,0
50,79,0,0,2,3,0
51,1,3,2,2,3,0
52,0,0,0,2,3,0
53,80,0,2,2,3,0
54,80,3,1,2,0,0
55,82,0,1,0,0,0
56,79,2,0,2,3,0
57,0,1,0,2,1,0
58,1,3,0,2,1,0
59,1,0,1,2,0,0
60,82,3,1,0,0,0
61,0,3,2,2,0,0
62,0,0,2,2,0,0
63,0,2,0,2,3,0
64,0,1,1,2,0,0
65,81,3,1,0,0,0
66,0,3,1,2,0,0
67,80,3,2,2,0,0
68,1,3,0,2,0,0
69,81,0,2,0,0,0
70,1,0,0,2,0,0
71,1,1,2,2,0,0
72,80,3,1,2,0,0
73,1,0,0,2,0,0
74,82,0,2,0,0,0
75,80,1,1,2,0,0
76,81,0,1,0,0,0
77,79,0,1,2,0,0
78,79,3,0,2,0,0
79,1,0,1,2,0,0
80,81,3,2,0,0,0
81,1,2,0,2,3,0
82,80,2,2,2,3,0
83,0,3,1,2,0,0
84,1,0,0,2,0,0
85,1,1,0,2,1,0
86,80,0,1,2,0,0
87,0,1,0,2,1,0
88,80,2,1,2,0,0
89,0,1,0,2,1,0
90,82,0,1,0,0,0
91,82,3,0,0,0,0
92,1,1,0,2,1,0
93,82,0,1,0,0,0
94,80,2,1,2,3,0
95,81,3,0,3,3,0
96,0,2,0,2,3,0
97,81,2,2,3,3,0
98,80,1,1,2,0,0
99,82,0,2,0,0,0
100,82,3,2,0,0,0
101,79,2,1,2,0,0
102,81,2,0,3,3,0
103,80,3,1,2,0,0
104,1,0,0,2,0,0
105,1,0,0,2,0,0
106,1,2,2,2,0,0
107,81,2,0,3,3,0
108,0,2,1,2,0,0
109,0,2,2,2,0,0
110,79,2,1,2,0,0
111,81,3,1,0,0,0
112,1,2,0,2,3,0
113,1,1,2,2,3,0
114,1,0,2,2,3,0
115,0,3,1,2,0,0
116,82,1,2,0,0,0
117,1,0,2,2,0,0
118,82,3,1,0,0,0
119,81,3,1,0,0,0
120,80,2,1,2,3,0
121,82,2,2,3,3,0
122,0,3,1,2,0,0
123,0,1,2,2,0,0
124,80,2,1,2,0,0
125,0,1,0,2,1,0
126,80,0,1,2,0,0
127,0,3,0,2,0,0
128,1,0,2,2,0,0
129,80,2,0,2,3,0
130,79,2,1,2,0,0
131,79,0,2,2,0,0
132,79,1,0,2,1,0
133,81,2,2,1,1,0
134,82,0,1,0,0,0
135,0,3,1,2,0,0
136,1,3,1,2,0,0
137,82,3,1,0,0,0
138,1,1,2,2,0,0
139,0,2,1,2,0,0
140,1,0,0,2,0,0
141,0,1,1,2,0,0
142,80,1,2,2,0,0
143,79,1,2,2,0,0
144,0,1,0,2,1,0
145,82,3,2,1,1,0
146,0,3,2,2,1,0
147,81,3,2,1,1,0
148,81,1,0,1,1,0
149,79,0,1,2,0,0
150,81,1,2,0,0,0
151,0,1,2,2,0,0
152,81,3,1,0,0,0
153,81,2,2,0,0,0
154,81,2,0,3,3,0
155,79,3,2,2,3,0
156,1,2,2,2,3,0
157,79,0,2,2,3,0
158,80,1,2,2,3,0
159,81,1,0,1,1,0
160,80,0,2,2,1,0
161,80,0,0,2,1,0
162,0,3,1,2,0,0
163,79,0,1,2,0,0
164,0,2,0,2,3,0
165,81,3,2,3,3,0
166,82,3,1,0,0,0
167,82,3,1,0,0,0
168,0,0,2,2,0,0
169,79,1,2,2,0,0
170,80,1,2,2,0,0
171,80,0,1,2,0,0
172,80,3,0,2,0,0
173,79,3,0,2,0,0
174,0,1,2,2,0,0
175,79,2,0,2,3,0
176,1,2,1,2,0,0
177,1,3,1,2,0,0
178,1,0,0,2,0,0
179,80,1,0,2,1,0
180,1,0,1,2,0,0
181,80,0,0,2,0,0
182,79,3,2,2,0,0
183,0,3,2,2,0,0
184,79,1,2,2,0,0
185,0,1,0,2,1,0
186,80,3,2,2,1,0
187,0,3,2,2,1,0
188,0,1,0,2,1,0
189,82,3,2,1,1,0
190,0,3,1,2,0,0
191,1,1,0,2,1,0
192,82,3,1,0,0,0
193,79,1,1,2,1,0
194,1,0,2,2,1,0
195,0,3,2,2,1,0
196,79,0,1,2,0,0
197,80,3,1,2,0,0
198,79,3,1,2,0,0
199,81,3,2,0,0,0
200,80,2,2,2,0,0
201,82,1,1,0,0,0
202,1,1,0,2,1,0
203,0,2,1,2,0,0
204,81,0,1,0,0,0
205,0,0,2,2,0,0
206,79,3,0,2,0,0
207,1,1,0,2,1,0
208,82,3,2,1,1,0
209,0,2,0,2,3,0
210,79,2,0,2,3,0
211,79,0,0,2,3,0
212,80,0,1,2,0,0
213,1,2,0,2,3,0
214,1,3,2,2,3,0
215,81,3,2,3,3,0
216,82,3,1,0,0,0
217,82,0,0,0,0,0
218,1,3,0,2,0,0
219,79,0,2,2,0,0
220,1,3,2,2,0,0
221,0,1,0,2,1,0
222,79,3,0,2,1,0
223,82,0,1,0,0,0
224,79,3,2,2,0,0
225,1,0,2,2,0,0
226,81,2,0,3,3,0
227,79,0,2,2,3,0
228,1,2,0,2,3,0
229,0,2,1,2,0,0
230,80,3,1,2,0,0
231,82,1,1,1,1,0
232,82,0,0,1,1,0
233,0,2,1,2,0,0
234,80,1,2,2,0,0
235,80,3,1,2,0,0
236,82,1,1,1,1,0
237,1,3,1,2,1,0
238,79,1,0,2,1,0
239,82,0,2,1,1,0
240,0,2,2,2,1,0
241,81,1,1,0,0,0
242,0,0,0,2,0,0
243,1,0,1,2,0,0
244,0,2,1,2,3,0
245,1,2,0,2,3,0
246,1,3,0,2,3,0
247,79,2,2,2,3,0
248,80,0,1,2,0,0
249,79,3,1,2,0,0
250,79,2,2,2,0,0
251,79,2,0,2,3,0
252,81,1,1,0,0,0
