Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,79,2,2,2,2,0
2,0,1,1,2,0,0
3,0,0,0,2,0,0
4,80,1,2,2,0,0
5,1,1,2,2,0,0
6,80,3,2,2,0,0
7,1,3,0,2,0,0
8,81,0,0,0,0,0
9,82,1,1,0,0,0
10,81,1,0,1,1,0
11,1,0,2,2,1,0
12,81,0,0,1,1,0
13,1,0,0,2,1,0
14,0,3,2,2,1,0
15,79,2,0,2,3,0
16,79,3,2,2,3,0
17,82,1,0,1,1,0
18,81,3,1,0,0,0
19,81,1,0,1,1,0
20,0,1,0,2,1,0
21,0,2,2,2,1,0
22,0,2,2,2,1,0
23,0,3,0,2,1,0
24,81,2,2,1,1,0
25,82,2,1,0,0,0
26,80,2,0,2,3,0
27,79,2,1,2,0,0
28,81,1,0,1,1,0
29,0,3,2,2,1,0
30,1,3,0,2,1,0
31,79,3,2,2,1,0
32,1,3,2,2,1,0
33,82,2,0,3,3,0
34,81,1,1,0,0,0
35,80,3,0,2,0,0
36,1,2,0,2,3,0
37,1,1,1,2,0,0
38,0,0,1,2,0,0
39,82,3,2,0,0,0
40,1,0,0,2,0,0
41,81,1,2,0,0,0
42,79,3,2,2,0,0
43,79,3,0,2,0,0
44,79,0,1,2,0,0
45,1,3,2,2,0,0
46,82,0,2,0,0,0
47,81,2,2,0,0,0
48,80,3,2,2,0,0
49,79,3,2,2,0,0
50,81,1,2,0,0,0
