Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,0,0,2,2,2,0
2,82,1,2,2,2,0
3,82,0,0,2,2,0
4,0,2,2,2,2,0
5,80,0,2,2,2,0
6,81,0,0,2,2,0
7,80,0,1,2,0,0
8,1,0,1,2,0,0
9,82,1,2,0,0,0
10,0,3,1,2,0,0
11,0,2,2,2,0,0
12,81,1,2,0,0,0
13,79,2,2,2,0,0
14,81,2,1,0,0,0
15,82,0,2,0,0,0
16,80,0,0,2,0,0
17,79,3,1,2,0,0
18,80,2,0,2,3,0
19,79,1,0,2,1,0
20,79,3,0,2,1,0
21,82,1,0,1,1,0
22,81,3,1,0,0,0
23,1,3,0,2,0,0
24,82,0,0,0,0,0
25,82,1,2,0,0,0
26,82,0,1,0,0,0
27,1,2,2,2,0,0
28,82,2,1,0,0,0
29,0,0,1,2,0,0
30,82,1,2,0,0,0
31,80,1,0,2,1,0
32,82,0,2,1,1,0
33,81,3,2,1,1,0
34,0,3,0,2,1,0
35,82,3,1,0,0,0
36,82,1,2,0,0,0
37,1,0,2,2,0,0
38,80,2,1,2,0,0
39,1,1,2,2,0,0
40,0,2,0,2,3,0
41,81,2,2,3,3,0
42,0,3,0,2,3,0
43,0,2,0,2,3,0
44,80,1,1,2,0,0
45,79,1,1,2,0,0
46,1,3,2,2,0,0
47,79,0,0,2,0,0
48,79,3,0,2,0,0
49,81,2,2,0,0,0
50,79,3,1,2,0,0
51,81,3,0,0,0,0
52,1,1,1,2,0,0
53,80,0,1,2,0,0
54,82,2,0,3,3,0
55,1,1,1,2,0,0
56,0,0,0,2,0,0
57,0,2,0,2,3,0
58,82,3,1,0,0,0
59,81,2,0,3,3,0
60,81,0,2,3,3,0
61,79,2,2,2,3,0
62,1,3,1,2,0,0
63,0,0,1,2,0,0
64,81,1,2,0,0,0
65,82,2,0,3,3,0
66,82,1,1,0,0,0
67,79,2,2,2,0,0
68,79,0,2,2,0,0
69,1,0,1,2,0,0
70,79,0,0,2,0,0
71,80,0,0,2,0,0
72,1,1,2,2,0,0
73,82,1,0,1,1,0
74,81,2,1,0,0,0
75,1,1,2,2,0,0
76,79,0,1,2,0,0
77,79,3,0,2,0,0
78,0,0,1,2,0,0
79,0,3,0,2,0,0
80,82,0,0,0,0,0
81,1,0,2,2,0,0
82,0,2,0,2,3,0
83,82,0,1,0,0,0
84,82,0,2,0,0,0
85,0,3,1,2,0,0
86,79,0,2,2,0,0
87,82,1,0,1,1,0
88,0,0,2,2,1,0
89,0,0,2,2,1,0
90,0,1,1,2,0,0
91,79,0,1,2,0,0
92,81,3,2,0,0,0
93,82,2,1,0,0,0
94,0,2,2,2,0,0
95,1,3,0,2,0,0
96,1,0,1,2,0,0
97,80,3,0,2,0,0
98,81,1,2,0,0,0
99,0,0,2,2,0,0
100,82,0,1,0,0,0
101,1,3,2,2,0,0
102,0,3,1,2,0,0
103,1,2,0,2,3,0
104,81,1,0,1,1,0
105,1,2,1,2,0,0
106,1,3,1,2,0,0
107,79,2,0,2,3,0
108,79,1,1,2,0,0
109,82,1,2,0,0,0
110,0,0,2,2,0,0
111,0,0,2,2,0,0
112,81,1,0,1,1,0
113,82,2,2,1,1,0
114,79,3,1,2,0,0
115,1,3,0,2,0,0
116,1,1,1,2,0,0
117,0,1,0,2,1,0
118,80,0,1,2,0,0
119,82,1,1,1,1,0
120,80,3,2,2,1,0
121,81,3,0,1,1,0
122,79,2,2,2,1,0
123,80,0,2,2,1,0
124,82,2,1,0,0,0
125,79,0,0,2,0,0
126,82,2,2,0,0,0
127,79,2,2,2,0,0
128,81,1,0,1,1,0
129,1,0,2,2,1,0
130,82,3,1,0,0,0
131,81,3,0,0,0,0
132,79,3,1,2,0,0
133,79,2,2,2,0,0
134,0,2,1,2,0,0
135,1,0,1,2,0,0
136,81,3,1,0,0,0
137,82,2,0,3,3,0
138,0,1,1,2,0,0
139,1,1,0,2,1,0
140,81,2,0,3,3,0
141,0,2,0,2,3,0
142,81,1,1,0,0,0
143,82,0,2,0,0,0
144,82,0,2,0,0,0
145,82,0,1,0,0,0
146,80,3,0,2,0,0
147,79,1,0,2,1,0
148,1,1,1,2,0,0
149,82,0,0,0,0,0
150,81,2,0,3,3,0
151,79,0,2,2,3,0
152,80,1,1,2,0,0
153,81,2,0,3,3,0
154,80,2,1,2,0,0
155,81,3,0,0,0,0
156,79,0,2,2,0,0
157,0,0,2,2,0,0
158,1,3,0,2,0,0
159,80,2,2,2,0,0
160,82,0,1,0,0,0
161,79,2,0,2,3,0
162,0,0,0,2,3,0
163,81,2,2,3,3,0
164,1,3,2,2,3,0
165,0,2,2,2,3,0
166,79,0,0,2,3,0
167,82,1,1,0,0,0
168,1,2,2,2,0,0
169,79,1,2,2,0,0
170,0,0,1,2,0,0
171,0,2,2,2,0,0
172,80,0,2,2,0,0
173,0,1,0,2,1,0
174,1,3,0,2,1,0
175,79,1,0,2,1,0
176,81,1,1,0,0,0
177,79,2,2,2,0,0
178,1,3,0,2,0,0
179,82,3,0,0,0,0
180,81,0,0,0,0,0
181,0,0,0,2,0,0
182,81,2,0,3,3,0
183,79,0,0,2,3,0
184,0,1,1,2,0,0
185,0,1,0,2,1,0
186,79,3,0,2,1,0
187,82,2,0,3,3,0
188,0,2,0,2,3,0
189,1,0,0,2,3,0
190,79,0,0,2,3,0
191,82,2,0,3,3,0
192,82,1,2,3,3,0
193,82,3,1,0,0,0
194,0,3,1,2,0,0
195,82,3,2,0,0,0
196,80,2,0,2,3,0
197,79,0,2,2,3,0
198,0,3,2,2,3,0
199,0,2,0,2,3,0
200,1,1,2,2,3,0
201,81,3,1,0,0,0
202,1,2,1,2,3,0
203,79,0,0,2,3,0
