Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,1,0,1,2,0,0
2,80,3,1,2,0,0
3,1,1,1,2,1,0
4,80,3,0,2,1,0
5,1,2,2,2,1,0
6,82,0,0,1,1,0
7,1,3,1,2,0,0
8,1,3,0,2,0,0
9,82,0,1,0,0,0
10,82,3,0,0,0,0
11,0,1,0,2,1,0
12,1,0,0,2,1,0
13,80,2,2,2,1,0
14,1,1,0,2,1,0
15,80,2,0,2,3,0
16,0,3,2,2,3,0
17,1,3,0,2,3,0
18,81,1,2,3,3,0
19,0,3,1,2,0,0
20,79,2,1,2,3,0
21,0,0,2,2,3,0
22,1,1,0,2,1,0
23,81,2,2,1,1,0
24,0,3,2,2,1,0
25,81,3,0,1,1,0
26,80,2,1,2,0,0
27,82,3,0,0,0,0
28,0,0,1,2,0,0
29,80,1,0,2,1,0
30,79,0,1,2,0,0
31,82,3,2,0,0,0
32,79,2,0,2,3,0
33,82,0,1,0,0,0
34,79,0,1,2,0,0
35,81,0,2,0,0,0
36,82,1,1,0,0,0
37,81,2,2,0,0,0
38,82,3,1,0,0,0
39,81,0,2,0,0,0
40,80,0,0,2,0,0
41,0,2,1,2,0,0
42,79,1,0,2,1,0
43,82,2,0,3,3,0
44,82,0,2,3,3,0
45,82,3,2,3,3,0
46,82,3,1,0,0,0
47,81,0,0,0,0,0
48,79,2,1,2,0,0
49,79,0,2,2,0,0
50,81,1,0,1,1,0
51,80,3,1,2,0,0
52,82,2,0,3,3,0
53,79,0,0,2,3,0
54,79,0,1,2,0,0
55,0,1,2,2,0,0
56,0,3,0,2,0,0
57,82,1,0,1,1,0
58,1,0,0,2,1,0
59,1,1,1,2,0,0
60,80,0,1,2,0,0
61,1,1,1,2,1,0
62,79,1,0,2,1,0
63,81,1,2,1,1,0
64,80,3,0,2,1,0
65,81,2,0,3,3,0
66,81,1,0,1,1,0
67,79,3,1,2,0,0
68,1,1,2,2,0,0
69,81,3,1,0,0,0
70,80,2,1,2,3,0
71,82,3,0,3,3,0
72,81,1,2,3,3,0
73,79,0,1,2,0,0
74,82,0,0,0,0,0
75,81,3,1,0,0,0
76,80,1,1,2,1,0
77,0,3,2,2,1,0
78,82,2,2,1,1,0
79,80,0,0,2,1,0
80,82,1,0,1,1,0
81,79,0,2,2,1,0
82,1,0,1,2,0,0
83,82,3,2,0,0,0
84,1,3,2,2,0,0
85,82,1,1,0,0,0
86,1,1,2,2,0,0
87,1,3,0,2,0,0
88,0,2,1,2,0,0
89,81,0,1,0,0,0
90,0,3,0,2,0,0
91,1,1,2,2,0,0
92,1,0,1,2,0,0
93,1,3,1,2,0,0
94,80,0,0,2,0,0
95,80,1,0,2,1,0
96,0,0,2,2,1,0
97,82,3,2,1,1,0
98,81,2,1,0,0,0
99,79,0,0,2,0,0
100,82,0,0,0,0,0
101,0,2,1,2,0,0
102,0,3,2,2,0,0
103,81,3,0,0,0,0
104,0,3,0,2,0,0
105,1,0,0,2,0,0
106,81,2,1,0,0,0
107,0,3,1,2,0,0
108,0,3,1,2,0,0
109,81,0,0,0,0,0
110,82,1,2,0,0,0
