Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,79,0,2,2,2,0
2,81,2,2,2,2,0
3,79,2,2,2,2,0
4,0,2,0,2,3,0
5,79,1,0,2,1,0
6,81,3,2,1,1,0
7,81,0,0,1,1,0
8,82,0,0,1,1,0
9,79,2,2,2,1,0
10,79,1,0,2,1,0
11,80,0,2,2,1,0
12,81,1,2,1,1,0
13,0,0,2,2,1,0
14,80,2,0,2,3,0
15,0,3,1,2,0,0
16,79,2,0,2,3,0
17,0,0,1,2,0,0
18,81,0,2,0,0,0
19,80,0,2,2,0,0
20,82,2,0,3,3,0
21,79,0,2,2,3,0
22,79,3,0,2,3,0
23,81,3,0,3,3,0
24,82,3,2,3,3,0
25,82,2,2,3,3,0
26,82,0,1,0,0,0
27,1,3,1,2,0,0
28,81,1,0,1,1,0
29,1,0,1,2,0,0
30,82,2,2,0,0,0
31,1,3,0,2,0,0
32,82,3,1,0,0,0
33,0,1,1,2,1,0
34,80,3,0,2,1,0
35,80,0,0,2,1,0
36,80,1,2,2,1,0
37,82,0,2,1,1,0
38,82,3,2,1,1,0
39,80,3,1,2,0,0
40,0,1,2,2,0,0
41,80,3,0,2,0,0
42,81,3,1,0,0,0
43,79,0,2,2,0,0
44,82,0,0,0,0,0
45,82,3,0,0,0,0
46,79,0,1,2,0,0
47,80,2,1,2,3,0
48,81,0,2,3,3,0
49,1,0,2,2,3,0
50,81,1,2,3,3,0
51,79,3,2,2,3,0
52,81,1,2,3,3,0
53,1,2,2,2,3,0
54,0,0,0,2,3,0
55,80,1,1,2,0,0
56,82,2,2,0,0,0
57,0,2,0,2,3,0
58,81,2,2,3,3,0
59,81,2,1,0,0,0
60,80,2,0,2,3,0
61,82,0,0,3,3,0
62,81,3,0,3,3,0
63,1,1,1,2,0,0
64,1,2,1,2,3,0
65,82,3,1,3,3,0
66,81,0,1,0,0,0
67,1,1,1,2,1,0
68,0,3,1,2,1,0
69,0,0,1,2,0,0
70,82,2,0,3,3,0
71,82,0,0,3,3,0
72,82,0,2,3,3,0
73,0,2,2,2,3,0
74,79,0,2,2,3,0
75,79,1,2,2,3,0
76,82,2,0,3,3,0
77,1,3,2,2,3,0
78,1,0,1,2,0,0
79,80,0,0,2,0,0
80,82,2,1,0,0,0
81,1,0,2,2,0,0
82,79,2,1,2,0,0
83,1,0,2,2,0,0
84,1,2,0,2,3,0
85,0,1,1,2,0,0
86,80,2,2,2,0,0
87,82,1,0,1,1,0
88,1,3,1,2,0,0
89,80,3,0,2,0,0
90,81,3,0,0,0,0
91,79,3,2,2,0,0
92,1,0,1,2,0,0
93,81,0,1,0,0,0
94,81,0,0,0,0,0
95,82,1,0,1,1,0
96,80,0,1,2,0,0
97,82,1,1,1,1,0
98,0,0,0,2,1,0
99,0,0,1,2,0,0
100,80,3,0,2,0,0
101,80,0,0,2,0,0
102,82,2,1,0,0,0
103,82,2,0,3,3,0
104,1,2,1,2,0,0
105,82,0,0,0,0,0
106,81,2,0,3,3,0
107,0,2,1,2,0,0
108,1,2,1,2,0,0
109,81,2,1,0,0,0
110,80,3,2,2,0,0
111,81,2,1,0,0,0
112,0,2,1,2,0,0
113,82,2,0,3,3,0
114,82,3,2,3,3,0
115,79,2,1,2,0,0
116,81,0,2,0,0,0
117,79,1,0,2,1,0
118,79,0,0,2,1,0
119,0,2,2,2,1,0
120,82,1,1,0,0,0
121,82,3,2,0,0,0
122,1,3,1,2,0,0
123,81,1,2,0,0,0
124,1,1,2,2,0,0
125,79,1,2,2,0,0
126,80,0,0,2,0,0
127,82,3,1,0,0,0
128,79,1,1,2,1,0
129,82,3,2,1,1,0
130,79,1,0,2,1,0
131,81,2,0,3,3,0
132,0,1,2,2,3,0
133,82,1,0,1,1,0
134,80,1,2,2,1,0
135,0,2,1,2,0,0
136,79,0,2,2,0,0
137,1,0,2,2,0,0
138,82,0,2,0,0,0
139,79,2,1,2,0,0
140,0,2,2,2,0,0
141,79,1,0,2,1,0
142,1,2,1,2,0,0
143,80,1,0,2,1,0
144,81,3,2,1,1,0
145,80,2,2,2,1,0
146,82,3,0,1,1,0
147,1,0,2,2,1,0
148,0,2,1,2,0,0
149,81,3,1,0,0,0
150,1,0,2,2,0,0
151,1,1,2,2,0,0
152,81,2,1,0,0,0
153,0,0,2,2,0,0
154,79,1,0,2,1,0
155,0,3,0,2,1,0
156,80,0,2,2,1,0
157,80,1,2,2,1,0
158,80,3,1,2,0,0
159,1,1,2,2,0,0
160,79,1,1,2,0,0
161,80,1,2,2,0,0
162,0,3,2,2,0,0
163,80,3,0,2,0,0
164,82,2,2,0,0,0
165,82,0,2,0,0,0
166,79,1,2,2,0,0
167,81,2,0,3,3,0
168,79,3,0,2,3,0
169,82,3,1,0,0,0
170,1,0,0,2,0,0
171,1,3,1,2,0,0
172,80,3,1,2,0,0
173,82,1,0,1,1,0
174,81,0,1,0,0,0
175,80,0,0,2,0,0
176,82,2,2,0,0,0
177,82,2,2,0,0,0
178,81,3,0,0,0,0
179,1,3,0,2,0,0
180,0,0,2,2,0,0
181,80,3,2,2,0,0
182,82,2,0,3,3,0
183,0,1,2,2,3,0
184,1,1,2,2,3,0
185,1,0,2,2,3,0
