Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,80,0,2,2,2,0
2,79,0,0,2,2,0
3,81,0,2,2,2,0
4,1,2,0,2,3,0
5,82,0,2,3,3,0
6,82,2,1,0,0,0
7,82,2,0,3,3,0
8,80,1,1,2,0,0
9,81,3,0,0,0,0
10,79,3,0,2,0,0
11,0,1,0,2,1,0
12,80,1,2,2,1,0
13,80,0,1,2,0,0
14,79,3,2,2,0,0
15,79,1,2,2,0,0
16,1,0,1,2,0,0
17,1,1,1,2,1,0
18,82,0,2,1,1,0
19,0,0,1,2,0,0
20,81,2,2,0,0,0
21,1,0,0,2,0,0
22,1,1,1,2,0,0
23,79,3,2,2,0,0
24,82,3,2,0,0,0
25,0,3,0,2,0,0
26,81,0,1,0,0,0
27,81,0,1,0,0,0
28,0,2,1,2,3,0
29,1,3,2,2,3,0
30,79,3,0,2,3,0
31,1,1,1,2,0,0
32,0,3,1,2,0,0
33,0,2,0,2,3,0
34,82,3,1,0,0,0
35,1,0,2,2,0,0
36,0,3,0,2,0,0
37,81,3,2,0,0,0
38,79,1,0,2,1,0
39,81,3,0,1,1,0
40,82,3,2,1,1,0
41,1,2,1,2,0,0
42,79,0,0,2,0,0
43,80,3,2,2,0,0
44,0,3,1,2,0,0
45,1,3,0,2,0,0
46,81,1,0,1,1,0
47,0,1,1,2,0,0
48,82,0,1,0,0,0
49,79,2,0,2,3,0
50,82,0,1,0,0,0
51,81,1,2,0,0,0
52,82,1,0,1,1,0
53,82,0,0,1,1,0
54,81,0,1,0,0,0
55,82,0,0,0,0,0
56,79,2,0,2,3,0
57,0,0,0,2,3,0
58,81,3,2,3,3,0
59,81,3,0,3,3,0
60,1,1,1,2,0,0
61,1,2,0,2,3,0
62,79,1,0,2,1,0
63,82,2,1,0,0,0
64,80,0,2,2,0,0
65,79,0,0,2,0,0
66,1,0,2,2,0,0
