Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,80,2,2,2,2,0
2,79,2,1,2,0,0
3,80,1,0,2,1,0
4,81,1,0,1,1,0
5,79,2,2,2,1,0
6,0,3,0,2,1,0
7,79,1,2,2,1,0
8,79,2,2,2,1,0
9,82,3,0,1,1,0
10,79,2,2,2,1,0
11,1,3,1,2,0,0
12,1,2,1,2,3,0
13,80,3,2,2,3,0
14,82,1,2,3,3,0
15,81,3,1,0,0,0
16,81,0,1,0,0,0
17,1,3,2,2,0,0
18,81,0,2,0,0,0
19,0,0,0,2,0,0
20,80,0,0,2,0,0
21,1,2,0,2,3,0
22,81,1,0,1,1,0
23,0,0,1,2,0,0
24,1,0,2,2,0,0
25,79,1,1,2,0,0
26,82,0,2,0,0,0
27,82,3,0,0,0,0
28,82,1,2,0,0,0
29,0,0,2,2,0,0
30,0,3,0,2,0,0
31,82,0,0,0,0,0
32,81,3,2,0,0,0
33,82,2,0,3,3,0
34,82,0,1,0,0,0
35,0,2,2,2,0,0
36,0,3,0,2,0,0
37,79,1,0,2,1,0
38,1,2,2,2,1,0
39,1,1,0,2,1,0
40,81,1,0,1,1,0
41,81,3,1,0,0,0
42,0,3,0,2,0,0
43,82,3,1,0,0,0
44,0,1,1,2,1,0
45,1,3,2,2,1,0
46,79,1,1,2,0,0
47,82,3,2,0,0,0
48,79,1,0,2,1,0
49,1,2,2,2,1,0
50,1,2,1,2,0,0
51,80,2,1,2,0,0
52,81,1,2,0,0,0
53,79,0,0,2,0,0
54,79,3,2,2,0,0
55,0,2,2,2,0,0
56,82,3,2,0,0,0
57,79,3,1,2,0,0
58,81,0,2,0,0,0
59,0,2,0,2,3,0
60,82,1,2,3,3,0
61,81,2,2,3,3,0
62,1,1,1,2,0,0
63,82,3,1,0,0,0
64,80,1,0,2,1,0
65,79,2,0,2,3,0
66,80,3,2,2,3,0
67,1,2,0,2,3,0
68,80,1,2,2,3,0
69,81,3,2,3,3,0
70,0,0,1,2,0,0
71,82,1,1,1,1,0
72,82,3,2,1,1,0
73,81,2,0,3,3,0
74,79,2,1,2,0,0
75,79,3,1,2,0,0
76,79,0,1,2,0,0
77,79,0,1,2,0,0
78,79,0,0,2,0,0
79,0,0,0,2,0,0
80,1,2,1,2,0,0
81,1,3,1,2,0,0
82,1,0,0,2,0,0
83,1,2,0,2,3,0
84,1,3,2,2,3,0
85,81,1,2,3,3,0
86,81,0,2,3,3,0
87,0,3,0,2,3,0
88,81,1,0,1,1,0
89,82,1,0,1,1,0
90,79,3,1,2,0,0
91,81,1,2,0,0,0
92,0,1,0,2,1,0
93,80,0,2,2,1,0
94,79,2,1,2,0,0
95,79,2,0,2,3,0
96,82,3,1,0,0,0
97,79,1,0,2,1,0
98,0,1,2,2,1,0
99,1,2,0,2,3,0
100,1,0,0,2,3,0
101,79,0,1,2,0,0
102,80,2,2,2,0,0
103,0,1,2,2,0,0
104,1,0,1,2,0,0
105,1,0,1,2,0,0
106,79,2,0,2,3,0
107,81,3,0,3,3,0
108,0,2,0,2,3,0
109,82,3,1,0,0,0
110,0,0,2,2,0,0
111,1,1,0,2,1,0
112,1,1,1,2,0,0
113,79,0,1,2,0,0
114,0,3,2,2,0,0
115,82,0,0,0,0,0
116,82,2,0,3,3,0
117,80,0,2,2,3,0
118,81,2,0,3,3,0
119,81,2,0,3,3,0
120,0,3,0,2,3,0
121,80,1,0,2,1,0
122,0,2,1,2,0,0
123,81,2,1,0,0,0
124,1,1,2,2,0,0
125,1,3,2,2,0,0
126,0,2,1,2,0,0
127,1,3,1,2,0,0
128,1,0,1,2,0,0
129,0,1,0,2,1,0
130,82,3,0,1,1,0
131,0,0,0,2,1,0
132,79,1,2,2,1,0
133,79,3,0,2,1,0
134,0,3,0,2,1,0
135,81,2,0,3,3,0
