Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,81,2,0,3,3,0
2,0,1,2,2,3,0
3,79,0,0,2,3,0
4,80,3,1,2,0,0
5,81,2,0,3,3,0
6,79,0,0,2,3,0
7,82,3,0,3,3,0
8,79,0,1,2,0,0
9,1,1,0,2,1,0
10,81,2,0,3,3,0
11,1,3,0,2,3,0
12,80,0,2,2,3,0
13,1,0,1,2,0,0
14,1,0,1,2,0,0
15,81,3,0,0,0,0
16,81,0,0,0,0,0
17,79,2,0,2,3,0
18,82,2,0,3,3,0
19,1,1,1,2,0,0
20,81,1,2,0,0,0
21,79,0,0,2,0,0
22,79,2,1,2,0,0
23,0,2,1,2,0,0
24,0,1,2,2,0,0
25,81,3,1,0,0,0
26,79,1,1,2,1,0
27,0,3,0,2,1,0
28,82,1,2,1,1,0
29,81,0,1,0,0,0
30,81,1,0,1,1,0
31,79,2,0,2,3,0
32,82,2,1,0,0,0
33,1,0,2,2,0,0
34,81,2,1,0,0,0
35,80,0,2,2,0,0
36,0,2,1,2,0,0
37,82,1,0,1,1,0
38,82,1,1,0,0,0
39,1,0,2,2,0,0
40,0,2,2,2,0,0
41,1,1,1,2,0,0
42,79,1,1,2,0,0
43,81,0,0,0,0,0
44,82,1,2,0,0,0
45,81,0,2,0,0,0
46,80,0,1,2,0,0
47,0,0,0,2,0,0
48,1,0,1,2,0,0
49,82,1,2,0,0,0
50,0,3,0,2,0,0
51,80,0,2,2,0,0
52,80,2,0,2,3,0
53,79,3,2,2,3,0
54,81,0,1,0,0,0
55,80,1,0,2,1,0
56,82,2,1,0,0,0
57,0,2,1,2,0,0
58,1,2,0,2,3,0
59,0,2,0,2,3,0
60,82,2,2,3,3,0
61,82,0,1,0,0,0
62,1,0,0,2,0,0
63,1,3,2,2,0,0
64,81,0,2,0,0,0
65,1,0,0,2,0,0
66,81,3,1,0,0,0
67,82,0,2,0,0,0
68,79,2,1,2,0,0
69,1,3,0,2,0,0
70,82,2,0,3,3,0
71,82,1,0,1,1,0
72,0,3,1,2,0,0
73,0,3,2,2,0,0
74,82,3,1,0,0,0
75,0,2,1,2,3,0
76,0,2,0,2,3,0
77,81,1,1,0,0,0
78,82,1,0,1,1,0
79,0,2,2,2,1,0
80,81,2,1,0,0,0
81,0,3,2,2,0,0
82,81,2,1,0,0,0
83,80,2,2,2,0,0
84,80,0,1,2,0,0
85,1,2,2,2,0,0
86,1,0,1,2,0,0
87,80,2,1,2,3,0
88,81,2,1,3,3,0
89,81,0,1,0,0,0
90,81,2,2,0,0,0
91,79,3,2,2,0,0
92,0,2,2,2,0,0
93,1,3,1,2,0,0
94,79,1,2,2,0,0
95,81,2,0,3,3,0
96,0,0,1,2,0,0
97,80,3,1,2,0,0
98,81,1,2,0,0,0
99,80,0,1,2,0,0
100,79,3,0,2,0,0
101,1,3,0,2,0,0
102,80,3,0,2,0,0
103,0,3,1,2,0,0
104,81,2,2,0,0,0
105,79,1,2,2,0,0
106,0,2,2,2,0,0
107,0,1,0,2,1,0
108,82,2,0,3,3,0
109,79,0,1,2,0,0
110,79,1,1,2,1,0
111,82,2,1,3,3,0
112,80,0,0,2,3,0
113,81,3,2,3,3,0
114,82,1,0,1,1,0
115,81,3,2,1,1,0
116,80,2,0,2,3,0
117,0,3,0,2,3,0
118,1,3,0,2,3,0
119,1,3,2,2,3,0
120,79,3,0,2,3,0
121,81,1,0,1,1,0
122,0,1,1,2,0,0
123,81,0,0,0,0,0
124,80,0,2,2,0,0
125,1,2,1,2,0,0
126,79,0,1,2,0,0
127,79,3,0,2,0,0
128,1,2,1,2,0,0
129,81,0,0,0,0,0
130,81,3,1,0,0,0
131,80,1,1,2,1,0
132,1,2,1,2,3,0
133,79,1,0,2,1,0
134,0,1,1,2,0,0
135,80,0,1,2,0,0
136,81,1,0,1,1,0
137,80,2,1,2,0,0
138,79,2,1,2,0,0
139,82,3,0,0,0,0
140,0,2,1,2,0,0
141,81,1,1,1,1,0
142,80,1,0,2,1,0
143,82,1,0,1,1,0
144,82,1,0,1,1,0
145,79,2,1,2,0,0
146,80,2,1,2,0,0
147,81,3,1,0,0,0
148,82,3,2,0,0,0
149,1,1,1,2,0,0
150,0,3,2,2,0,0
151,81,0,0,0,0,0
152,81,3,0,0,0,0
153,0,0,1,2,0,0
154,81,2,1,3,3,0
155,79,0,1,2,0,0
156,80,1,1,2,1,0
157,80,1,0,2,1,0
158,1,1,1,2,0,0
159,0,2,2,2,0,0
160,1,1,2,2,0,0
161,81,0,2,0,0,0
162,80,2,0,2,3,0
163,80,0,1,2,0,0
164,79,3,2,2,0,0
165,1,0,0,2,0,0
166,82,2,1,0,0,0
167,79,3,2,2,0,0
168,82,2,0,3,3,0
169,81,2,1,0,0,0
170,0,2,1,2,0,0
171,80,1,2,2,0,0
172,80,1,2,2,0,0
173,81,2,0,3,3,0
174,79,2,0,2,3,0
175,79,3,2,2,3,0
176,81,2,2,3,3,0
177,1,3,2,2,3,0
178,79,3,2,2,3,0
179,1,0,2,2,3,0
180,1,3,2,2,3,0
181,82,3,2,3,3,0
182,79,1,0,2,1,0
183,1,2,0,2,3,0
184,80,2,1,2,0,0
185,0,2,0,2,3,0
186,1,0,0,2,3,0
187,0,1,2,2,3,0
188,82,3,1,0,0,0
189,81,3,1,0,0,0
190,80,1,2,2,0,0
191,80,3,2,2,0,0
192,0,0,2,2,0,0
193,1,1,2,2,0,0
194,81,1,1,0,0,0
195,81,0,1,0,0,0
196,82,1,2,0,0,0
197,80,1,1,2,0,0
198,80,2,1,2,3,0
199,0,1,1,2,1,0
200,82,3,2,1,1,0
201,1,3,1,2,0,0
202,0,1,1,2,1,0
203,1,2,0,2,3,0
204,81,0,1,0,0,0
205,1,1,1,2,1,0
206,80,0,2,2,1,0
207,82,0,1,0,0,0
208,1,1,2,2,0,0
209,82,2,2,0,0,0
210,0,2,2,2,0,0
211,81,1,1,0,0,0
212,80,2,0,2,3,0
213,0,0,2,2,3,0
214,1,2,1,2,0,0
215,1,2,1,2,0,0
216,79,0,1,2,0,0
217,0,3,0,2,0,0
218,79,1,0,2,1,0
219,0,2,1,2,0,0
220,80,1,1,2,1,0
221,0,0,0,2,1,0
222,1,1,0,2,1,0
223,79,2,0,2,3,0
224,1,3,2,2,3,0
225,0,3,1,2,0,0
226,0,0,0,2,0,0
227,82,0,0,0,0,0
228,1,2,0,2,3,0
229,0,3,1,2,0,0
230,82,2,0,3,3,0
231,79,2,2,2,3,0
232,79,2,2,2,3,0
233,80,2,2,2,3,0
234,80,0,2,2,3,0
235,0,0,0,2,3,0
236,81,3,0,3,3,0
237,80,2,0,2,3,0
238,81,1,1,0,0,0
239,82,2,0,3,3,0
240,80,3,1,2,0,0
241,82,3,2,0,0,0
242,79,2,1,2,0,0
243,80,1,0,2,1,0
244,79,1,2,2,1,0
245,1,1,1,2,0,0
246,82,2,0,3,3,0
247,1,0,0,2,3,0
248,81,1,0,1,1,0
249,80,1,1,2,0,0
250,82,2,0,3,3,0
251,0,1,0,2,1,0
252,79,0,2,2,1,0
253,82,2,2,1,1,0
254,81,2,1,0,0,0
255,80,3,0,2,0,0
256,81,3,2,0,0,0
257,1,3,1,2,0,0
258,1,2,1,2,3,0
259,80,1,2,2,3,0
260,79,2,0,2,3,0
261,0,2,0,2,3,0
262,0,2,2,2,3,0
263,82,0,0,3,3,0
264,82,0,1,0,0,0
265,79,2,2,2,0,0
