Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,0,0,0,2,2,0
2,79,1,0,2,1,0
3,1,3,1,2,0,0
4,82,0,1,0,0,0
5,81,3,0,0,0,0
6,82,3,1,0,0,0
7,0,0,0,2,0,0
8,81,3,2,0,0,0
9,82,0,0,0,0,0
10,79,1,1,2,0,0
11,79,1,2,2,0,0
12,1,1,2,2,0,0
13,79,1,2,2,0,0
14,79,1,1,2,0,0
15,1,2,2,2,0,0
16,1,0,0,2,0,0
17,81,1,0,1,1,0
18,82,1,2,1,1,0
19,0,2,0,2,3,0
20,82,0,0,3,3,0
21,82,3,0,3,3,0
22,79,2,0,2,3,0
23,80,1,1,2,0,0
24,79,2,2,2,0,0
25,81,1,1,0,0,0
26,0,3,0,2,0,0
27,80,0,0,2,0,0
28,79,3,1,2,0,0
29,79,0,1,2,0,0
30,80,1,1,2,1,0
31,81,0,1,0,0,0
32,79,2,0,2,3,0
33,81,3,0,3,3,0
34,82,3,1,0,0,0
35,1,3,0,2,0,0
36,1,1,1,2,0,0
37,82,1,0,1,1,0
38,82,1,0,1,1,0
39,82,2,2,1,1,0
40,1,3,2,2,1,0
41,79,3,1,2,0,0
42,79,1,0,2,1,0
43,81,2,2,1,1,0
44,82,0,2,1,1,0
45,80,2,2,2,1,0
46,80,1,2,2,1,0
47,82,1,1,0,0,0
48,80,0,2,2,0,0
49,0,3,2,2,0,0
50,80,0,2,2,0,0
51,1,3,0,2,0,0
52,80,0,0,2,0,0
53,81,2,1,0,0,0
54,0,2,1,2,0,0
55,82,3,1,0,0,0
56,80,1,0,2,1,0
57,79,3,1,2,0,0
58,79,1,0,2,1,0
59,1,0,2,2,1,0
60,1,0,1,2,0,0
61,81,2,2,0,0,0
62,0,3,2,2,0,0
63,80,1,0,2,1,0
64,1,2,0,2,3,0
65,79,2,0,2,3,0
66,82,3,0,3,3,0
67,79,1,1,2,0,0
68,82,2,2,0,0,0
69,1,0,1,2,0,0
70,82,3,2,0,0,0
71,79,2,0,2,3,0
72,0,1,1,2,0,0
73,80,2,0,2,3,0
74,79,2,1,2,0,0
75,1,0,1,2,0,0
76,0,0,2,2,0,0
77,81,3,1,0,0,0
78,0,1,1,2,1,0
79,81,2,0,3,3,0
80,79,3,0,2,3,0
81,82,2,0,3,3,0
82,82,3,0,3,3,0
83,0,2,1,2,0,0
84,81,3,2,0,0,0
85,80,0,1,2,0,0
86,80,2,1,2,3,0
87,79,1,0,2,1,0
88,1,1,1,2,0,0
89,81,1,0,1,1,0
90,82,1,0,1,1,0
91,81,2,1,0,0,0
92,79,1,1,2,1,0
93,80,1,1,2,1,0
94,81,2,0,3,3,0
95,79,0,2,2,3,0
96,79,2,0,2,3,0
97,0,1,2,2,3,0
98,0,3,2,2,3,0
99,81,3,2,3,3,0
100,82,3,2,3,3,0
101,1,3,0,2,3,0
102,82,0,2,3,3,0
103,1,0,1,2,0,0
104,0,3,0,2,0,0
105,82,1,1,0,0,0
106,1,0,2,2,0,0
107,1,0,2,2,0,0
108,1,3,0,2,0,0
109,81,3,2,0,0,0
110,0,0,2,2,0,0
111,0,1,1,2,0,0
112,81,2,2,0,0,0
113,81,2,1,0,0,0
114,81,1,1,1,1,0
115,79,3,0,2,1,0
116,81,1,1,0,0,0
117,1,2,0,2,3,0
118,79,0,0,2,3,0
119,1,2,2,2,3,0
120,1,0,2,2,3,0
121,80,0,0,2,3,0
122,1,2,1,2,0,0
123,1,1,1,2,1,0
124,1,1,2,2,1,0
125,82,2,1,0,0,0
126,80,3,1,2,0,0
127,81,0,2,0,0,0
128,82,0,2,0,0,0
129,79,3,1,2,0,0
130,82,0,2,0,0,0
131,0,0,1,2,0,0
132,80,1,2,2,0,0
133,1,1,0,2,1,0
134,0,2,2,2,1,0
135,0,0,2,2,1,0
136,80,0,2,2,1,0
137,0,0,1,2,0,0
138,82,3,0,0,0,0
139,79,1,2,2,0,0
140,79,3,1,2,0,0
141,82,0,2,0,0,0
142,81,2,2,0,0,0
143,81,1,1,0,0,0
144,0,2,1,2,3,0
145,79,0,2,2,3,0
146,1,1,0,2,1,0
147,0,3,0,2,1,0
148,0,2,2,2,1,0
149,79,1,2,2,1,0
150,80,2,1,2,0,0
151,81,1,0,1,1,0
152,80,3,1,2,0,0
