Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,1,2,2,2,2,0
2,79,3,0,2,2,0
3,1,1,1,2,0,0
4,80,0,2,2,0,0
5,0,1,1,2,0,0
6,81,2,2,0,0,0
7,82,0,2,0,0,0
8,81,1,1,0,0,0
9,0,2,2,2,0,0
10,82,2,0,3,3,0
11,82,0,2,3,3,0
12,79,0,2,2,3,0
13,0,1,1,2,0,0
14,80,2,0,2,3,0
15,1,1,0,2,1,0
16,82,0,0,1,1,0
17,0,2,1,2,0,0
18,82,2,2,0,0,0
19,79,0,1,2,0,0
20,80,1,1,2,1,0
21,82,3,2,1,1,0
22,82,0,0,1,1,0
23,79,2,1,2,0,0
24,80,1,0,2,1,0
25,80,0,0,2,1,0
26,1,3,2,2,1,0
27,81,3,1,0,0,0
28,80,0,1,2,0,0
29,1,3,1,2,0,0
30,82,3,1,0,0,0
31,79,3,2,2,0,0
32,1,0,0,2,0,0
33,81,2,1,0,0,0
34,80,3,1,2,0,0
35,0,0,1,2,0,0
36,79,2,1,2,3,0
37,1,3,0,2,3,0
38,81,2,2,3,3,0
39,80,1,1,2,0,0
40,1,3,2,2,0,0
41,82,3,1,0,0,0
42,79,1,2,2,0,0
43,81,0,1,0,0,0
44,79,0,2,2,0,0
45,79,2,1,2,0,0
46,80,1,2,2,0,0
47,82,1,0,1,1,0
48,0,1,2,2,1,0
49,0,3,2,2,1,0
50,81,2,2,1,1,0
51,82,0,0,1,1,0
52,1,1,2,2,1,0
53,82,3,2,1,1,0
54,1,1,2,2,1,0
55,1,3,0,2,1,0
56,81,1,2,1,1,0
57,82,1,2,1,1,0
58,82,2,1,0,0,0
59,79,0,2,2,0,0
60,82,3,2,0,0,0
61,0,1,1,2,0,0
62,0,0,1,2,0,0
63,80,3,0,2,0,0
64,1,3,1,2,0,0
65,0,0,0,2,0,0
66,82,3,0,0,0,0
67,79,3,1,2,0,0
68,81,3,1,0,0,0
69,1,3,2,2,0,0
70,1,1,0,2,1,0
71,79,1,2,2,1,0
72,82,0,2,1,1,0
73,82,3,0,1,1,0
74,0,3,2,2,1,0
75,81,1,0,1,1,0
76,80,2,0,2,3,0
77,79,3,2,2,3,0
78,1,0,1,2,0,0
