Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,0,2,1,2,0,0
2,80,2,0,2,3,0
3,1,0,0,2,3,0
4,79,1,1,2,0,0
5,1,3,2,2,0,0
6,82,0,0,0,0,0
7,1,1,2,2,0,0
8,80,1,1,2,0,0
9,80,3,1,2,0,0
10,79,2,0,2,3,0
11,1,2,2,2,3,0
12,82,0,0,3,3,0
13,0,1,0,2,1,0
14,81,2,1,0,0,0
15,0,1,2,2,0,0
16,80,0,0,2,0,0
17,1,0,1,2,0,0
18,80,1,2,2,0,0
19,81,0,2,0,0,0
20,79,1,0,2,1,0
21,1,3,0,2,1,0
22,81,2,0,3,3,0
23,79,1,1,2,0,0
24,79,3,0,2,0,0
25,79,2,1,2,0,0
26,1,2,2,2,0,0
27,0,1,2,2,0,0
28,81,2,0,3,3,0
29,82,1,2,3,3,0
30,80,0,2,2,3,0
31,81,1,1,0,0,0
32,81,3,1,0,0,0
33,80,0,2,2,0,0
34,79,3,0,2,0,0
35,82,0,1,0,0,0
36,0,1,2,2,0,0
37,82,3,1,0,0,0
38,82,0,0,0,0,0
39,1,0,1,2,0,0
40,82,1,1,1,1,0
41,1,2,0,2,3,0
42,1,0,1,2,0,0
43,0,3,2,2,0,0
44,79,0,0,2,0,0
45,0,1,0,2,1,0
46,0,1,2,2,1,0
47,80,0,2,2,1,0
48,80,0,2,2,1,0
49,80,0,1,2,0,0
50,82,1,2,0,0,0
51,1,3,1,2,0,0
52,81,0,2,0,0,0
53,81,1,1,0,0,0
54,82,2,2,0,0,0
55,81,2,2,0,0,0
56,81,2,2,0,0,0
57,0,1,2,2,0,0
58,79,2,0,2,3,0
