Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,79,0,1,2,0,0
2,1,1,0,2,1,0
3,82,3,1,0,0,0
4,82,3,1,0,0,0
5,81,2,2,0,0,0
6,79,1,2,2,0,0
7,0,1,1,2,0,0
8,1,0,2,2,0,0
9,0,1,2,2,0,0
10,1,1,0,2,1,0
11,82,2,2,1,1,0
12,0,0,0,2,1,0
13,0,3,2,2,1,0
14,81,1,2,1,1,0
15,79,2,1,2,0,0
16,1,0,1,2,0,0
17,81,3,2,0,0,0
18,79,2,0,2,3,0
19,80,0,1,2,0,0
20,0,0,1,2,0,0
21,81,3,2,0,0,0
22,80,0,1,2,0,0
23,81,2,2,0,0,0
24,82,3,1,0,0,0
25,82,0,2,0,0,0
26,0,0,1,2,0,0
27,82,0,0,0,0,0
28,80,2,1,2,0,0
29,80,0,2,2,0,0
30,82,0,0,0,0,0
31,82,0,0,0,0,0
32,82,3,2,0,0,0
33,81,3,2,0,0,0
34,81,2,2,0,0,0
35,80,1,2,2,0,0
36,82,2,0,3,3,0
37,0,2,0,2,3,0
38,0,0,2,2,3,0
39,79,0,2,2,3,0
40,79,2,2,2,3,0
41,1,2,0,2,3,0
42,80,3,2,2,3,0
43,79,1,1,2,0,0
44,0,2,0,2,3,0
45,1,3,2,2,3,0
46,81,0,1,0,0,0
47,79,0,1,2,0,0
48,79,2,1,2,3,0
49,80,2,0,2,3,0
50,80,3,2,2,3,0
51,79,0,2,2,3,0
52,79,0,0,2,3,0
53,82,3,2,3,3,0
54,0,1,2,2,3,0
55,82,3,1,0,0,0
56,0,0,0,2,0,0
57,79,2,2,2,0,0
58,82,2,0,3,3,0
59,0,2,0,2,3,0
60,82,2,0,3,3,0
61,79,3,1,2,0,0
62,0,1,1,2,1,0
63,79,3,0,2,1,0
64,0,2,1,2,0,0
65,1,3,2,2,0,0
66,0,3,0,2,0,0
67,80,2,2,2,0,0
68,80,0,1,2,0,0
69,1,1,2,2,0,0
70,81,0,0,0,0,0
71,79,2,0,2,3,0
72,80,1,2,2,3,0
73,81,0,0,3,3,0
74,80,2,2,2,3,0
75,1,2,0,2,3,0
76,81,3,2,3,3,0
77,81,0,2,3,3,0
78,1,1,0,2,1,0
79,79,2,1,2,0,0
80,81,2,0,3,3,0
81,79,1,2,2,3,0
82,1,3,2,2,3,0
83,79,3,2,2,3,0
84,0,0,0,2,3,0
85,1,3,0,2,3,0
86,81,3,0,3,3,0
87,79,1,0,2,1,0
88,1,3,0,2,1,0
89,82,3,2,1,1,0
90,79,3,2,2,1,0
91,81,0,2,1,1,0
92,80,3,0,2,1,0
93,81,3,0,1,1,0
94,0,1,1,2,0,0
95,1,3,0,2,0,0
96,80,3,0,2,0,0
97,81,0,0,0,0,0
98,1,2,0,2,3,0
99,80,1,0,2,1,0
100,80,1,2,2,1,0
101,79,1,2,2,1,0
102,82,3,2,1,1,0
103,80,3,1,2,0,0
104,81,1,2,0,0,0
105,81,0,0,0,0,0
106,81,1,1,0,0,0
107,80,0,2,2,0,0
108,79,3,1,2,0,0
109,1,1,0,2,1,0
110,1,2,2,2,1,0
111,81,0,1,0,0,0
112,82,1,2,0,0,0
113,1,1,2,2,0,0
114,79,2,2,2,0,0
115,80,1,0,2,1,0
116,1,0,2,2,1,0
117,0,0,0,2,1,0
118,80,2,2,2,1,0
119,79,1,2,2,1,0
120,79,2,1,2,0,0
121,0,2,2,2,0,0
122,80,3,2,2,0,0
123,79,3,1,2,0,0
124,81,1,2,0,0,0
125,0,3,2,2,0,0
126,81,0,0,0,0,0
127,79,0,1,2,0,0
128,82,1,1,1,1,0
129,1,3,2,2,1,0
130,80,0,0,2,1,0
131,0,1,0,2,1,0
132,80,1,1,2,0,0
133,80,1,1,2,0,0
134,81,1,0,1,1,0
135,82,0,1,0,0,0
136,0,3,2,2,0,0
137,79,0,0,2,0,0
138,81,3,0,0,0,0
139,81,3,0,0,0,0
140,1,3,2,2,0,0
141,79,3,2,2,0,0
142,0,1,1,2,0,0
143,80,2,2,2,0,0
144,81,2,0,3,3,0
145,79,1,2,2,3,0
146,82,0,0,3,3,0
147,1,2,2,2,3,0
148,82,2,1,0,0,0
149,79,2,2,2,0,0
150,79,3,2,2,0,0
