Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,0,3,2,2,2,0
2,80,2,0,2,3,0
3,1,1,2,2,3,0
4,82,1,0,1,1,0
5,1,0,0,2,1,0
6,82,0,0,1,1,0
7,1,0,2,2,1,0
8,1,3,1,2,0,0
9,0,0,0,2,0,0
10,1,2,0,2,3,0
11,82,0,1,0,0,0
12,79,2,1,2,3,0
13,1,2,0,2,3,0
14,79,2,0,2,3,0
15,82,2,1,0,0,0
16,0,0,1,2,0,0
17,79,2,1,2,3,0
18,80,2,1,2,3,0
19,80,0,0,2,3,0
20,79,1,2,2,3,0
21,82,0,1,0,0,0
22,1,0,1,2,0,0
23,0,3,0,2,0,0
24,81,2,1,0,0,0
25,82,2,2,0,0,0
26,81,3,0,0,0,0
27,0,0,2,2,0,0
28,1,3,0,2,0,0
29,82,0,2,0,0,0
30,80,0,0,2,0,0
31,81,2,1,0,0,0
32,79,3,0,2,0,0
33,79,3,2,2,0,0
34,82,0,0,0,0,0
35,0,1,0,2,1,0
36,1,2,1,2,0,0
37,81,0,2,0,0,0
38,1,3,2,2,0,0
39,81,2,2,0,0,0
40,80,1,1,2,0,0
41,0,0,0,2,0,0
42,80,0,2,2,0,0
43,1,3,2,2,0,0
44,1,3,0,2,0,0
45,80,3,1,2,0,0
46,82,2,1,3,3,0
47,79,1,2,2,3,0
48,0,2,0,2,3,0
49,0,0,0,2,3,0
50,1,2,0,2,3,0
51,0,2,1,2,0,0
52,1,1,2,2,0,0
53,80,0,1,2,0,0
54,1,3,0,2,0,0
55,80,1,1,2,0,0
56,1,1,0,2,1,0
57,81,1,0,1,1,0
58,0,0,0,2,1,0
59,80,1,0,2,1,0
60,82,0,2,1,1,0
61,1,1,0,2,1,0
62,80,2,0,2,3,0
63,80,2,1,2,0,0
64,81,2,2,0,0,0
65,79,3,1,2,0,0
66,82,1,1,1,1,0
67,1,0,2,2,1,0
68,81,3,2,1,1,0
69,79,2,1,2,0,0
70,79,1,2,2,0,0
71,79,1,1,2,0,0
72,81,0,0,0,0,0
73,0,2,1,2,0,0
74,82,3,2,0,0,0
75,82,2,0,3,3,0
76,82,2,2,3,3,0
77,1,1,2,2,3,0
78,80,3,2,2,3,0
79,82,2,2,3,3,0
80,1,3,0,2,3,0
81,0,3,2,2,3,0
82,1,0,1,2,0,0
83,81,2,1,3,3,0
84,80,0,1,2,0,0
85,79,1,0,2,1,0
86,79,2,1,2,0,0
87,81,2,0,3,3,0
88,81,1,0,1,1,0
89,81,2,2,1,1,0
90,0,2,0,2,3,0
91,1,1,0,2,1,0
92,79,0,0,2,1,0
93,1,3,0,2,1,0
94,81,3,0,1,1,0
95,1,0,0,2,1,0
96,0,0,0,2,1,0
97,1,0,1,2,0,0
98,82,0,1,0,0,0
99,79,1,0,2,1,0
100,0,3,1,2,0,0
101,0,3,1,2,0,0
102,80,3,0,2,0,0
103,81,2,1,0,0,0
104,1,1,2,2,0,0
105,1,3,1,2,0,0
106,80,3,1,2,0,0
107,0,0,0,2,0,0
108,1,1,0,2,1,0
109,80,2,2,2,1,0
110,80,3,1,2,0,0
111,1,2,0,2,3,0
112,1,1,1,2,0,0
113,80,2,2,2,0,0
114,79,2,0,2,3,0
115,81,3,1,0,0,0
116,1,1,2,2,0,0
117,80,1,1,2,0,0
118,79,3,0,2,0,0
119,0,1,1,2,0,0
120,1,3,2,2,0,0
121,82,0,0,0,0,0
122,80,0,1,2,0,0
123,79,2,2,2,0,0
124,79,2,0,2,3,0
125,81,0,1,0,0,0
126,82,3,2,0,0,0
127,81,0,1,0,0,0
128,1,2,1,2,3,0
129,0,1,1,2,1,0
130,1,3,1,2,1,0
131,79,1,2,2,1,0
132,1,2,1,2,0,0
133,80,3,0,2,0,0
134,80,1,2,2,0,0
135,1,3,2,2,0,0
136,1,1,1,2,0,0
137,82,0,1,0,0,0
