Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,82,2,2,2,2,0
2,80,1,0,2,1,0
3,81,0,2,1,1,0
4,82,0,0,1,1,0
5,80,3,1,2,0,0
6,1,2,2,2,0,0
7,81,0,0,0,0,0
8,79,2,2,2,0,0
9,0,3,1,2,0,0
10,1,2,0,2,3,0
11,1,3,0,2,3,0
12,82,2,2,3,3,0
13,0,0,0,2,3,0
14,1,3,0,2,3,0
15,80,1,0,2,1,0
16,1,3,0,2,1,0
17,0,0,0,2,1,0
18,1,1,2,2,1,0
19,1,0,0,2,1,0
20,81,1,0,1,1,0
21,0,3,0,2,1,0
22,1,2,2,2,1,0
23,79,1,0,2,1,0
24,82,3,2,1,1,0
25,0,2,1,2,0,0
26,80,0,1,2,0,0
27,1,0,0,2,0,0
28,81,2,0,3,3,0
29,82,3,1,0,0,0
30,82,2,0,3,3,0
31,79,1,1,2,0,0
32,0,2,2,2,0,0
33,82,1,1,0,0,0
34,80,2,0,2,3,0
35,80,1,2,2,3,0
36,81,0,0,3,3,0
37,1,2,2,2,3,0
38,81,3,1,0,0,0
39,79,1,2,2,0,0
40,81,0,1,0,0,0
41,79,0,2,2,0,0
42,80,3,0,2,0,0
43,0,2,1,2,0,0
44,81,3,1,0,0,0
45,82,3,0,0,0,0
46,0,0,1,2,0,0
47,82,0,1,0,0,0
48,82,1,1,1,1,0
49,82,0,2,1,1,0
50,80,3,0,2,1,0
51,82,3,2,1,1,0
52,1,3,2,2,1,0
53,79,0,0,2,1,0
54,82,2,2,1,1,0
55,80,0,0,2,1,0
56,82,2,1,0,0,0
57,79,0,1,2,0,0
58,79,2,0,2,3,0
59,82,0,2,3,3,0
60,82,0,2,3,3,0
61,82,1,2,3,3,0
62,1,3,2,2,3,0
63,81,0,2,3,3,0
64,1,2,0,2,3,0
65,1,3,2,2,3,0
66,1,0,2,2,3,0
67,1,2,1,2,0,0
68,0,1,2,2,0,0
69,79,2,0,2,3,0
70,0,1,2,2,3,0
71,1,0,1,2,0,0
72,80,3,1,2,0,0
73,79,0,2,2,0,0
74,0,2,0,2,3,0
75,80,0,0,2,3,0
76,80,0,0,2,3,0
77,79,2,0,2,3,0
78,80,2,2,2,3,0
79,1,3,0,2,3,0
80,81,3,1,0,0,0
81,1,2,2,2,0,0
82,81,3,0,0,0,0
83,0,2,2,2,0,0
84,81,0,0,0,0,0
85,0,0,2,2,0,0
86,0,2,1,2,0,0
87,79,2,1,2,0,0
88,79,1,2,2,0,0
89,80,0,2,2,0,0
90,80,3,0,2,0,0
91,1,0,2,2,0,0
92,82,0,1,0,0,0
93,82,3,1,0,0,0
94,82,2,1,3,3,0
95,81,3,1,3,3,0
96,82,1,1,1,1,0
97,81,0,2,1,1,0
98,0,2,2,2,1,0
99,82,0,1,0,0,0
100,82,3,1,0,0,0
101,80,2,2,2,0,0
102,79,1,1,2,0,0
103,0,0,0,2,0,0
104,79,2,0,2,3,0
105,1,0,0,2,3,0
106,0,0,0,2,3,0
107,80,2,2,2,3,0
108,79,3,0,2,3,0
109,1,0,0,2,3,0
110,80,1,2,2,3,0
111,80,1,2,2,3,0
112,79,1,0,2,1,0
113,81,3,0,1,1,0
114,79,3,2,2,1,0
115,82,1,2,1,1,0
116,0,0,1,2,0,0
117,82,2,1,3,3,0
118,80,1,0,2,1,0
119,80,3,1,2,0,0
120,1,1,0,2,1,0
121,0,0,0,2,1,0
122,1,1,0,2,1,0
123,80,2,1,2,0,0
124,1,0,0,2,0,0
125,81,3,0,0,0,0
126,80,3,0,2,0,0
