Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,82,3,0,2,2,0
2,79,2,2,2,2,0
3,0,3,0,2,2,0
4,80,1,1,2,0,0
5,81,3,0,0,0,0
6,82,3,0,0,0,0
7,79,3,2,2,0,0
8,79,2,1,2,0,0
9,80,3,1,2,0,0
10,81,0,1,0,0,0
11,1,2,1,2,3,0
12,81,1,2,3,3,0
13,82,1,1,0,0,0
14,82,3,1,0,0,0
15,82,1,1,1,1,0
16,79,0,0,2,1,0
17,0,1,2,2,1,0
18,0,3,0,2,1,0
19,80,2,2,2,1,0
20,79,0,2,2,1,0
21,81,1,0,1,1,0
22,82,3,0,1,1,0
23,82,0,0,1,1,0
24,80,1,2,2,1,0
25,0,3,2,2,1,0
26,0,1,0,2,1,0
27,81,2,2,1,1,0
28,82,1,2,1,1,0
29,80,2,1,2,0,0
30,80,1,0,2,1,0
31,82,1,0,1,1,0
32,82,3,0,1,1,0
33,79,2,0,2,3,0
34,79,2,0,2,3,0
35,82,1,0,1,1,0
36,81,3,0,1,1,0
37,81,0,1,0,0,0
38,82,0,0,0,0,0
39,82,3,2,0,0,0
40,81,1,1,0,0,0
41,79,1,1,2,0,0
42,82,3,1,0,0,0
43,0,1,0,2,1,0
44,80,1,0,2,1,0
45,0,3,2,2,1,0
46,0,1,0,2,1,0
47,80,3,1,2,0,0
48,81,1,1,1,1,0
49,1,2,2,2,1,0
50,0,3,0,2,1,0
51,0,0,0,2,1,0
52,0,3,2,2,1,0
53,79,2,1,2,0,0
54,0,0,0,2,0,0
55,1,0,1,2,0,0
56,80,1,2,2,0,0
57,79,3,1,2,0,0
58,80,0,2,2,0,0
59,80,0,0,2,0,0
60,1,3,0,2,0,0
61,82,3,2,0,0,0
62,1,2,1,2,0,0
63,79,3,0,2,0,0
64,81,0,2,0,0,0
65,79,3,2,2,0,0
66,1,3,0,2,0,0
67,0,1,2,2,0,0
68,0,0,2,2,0,0
69,82,0,2,0,0,0
70,79,0,1,2,0,0
71,1,3,0,2,0,0
72,80,1,0,2,1,0
73,81,3,0,1,1,0
74,79,0,1,2,0,0
75,80,1,1,2,1,0
76,81,3,2,1,1,0
77,79,2,0,2,3,0
78,80,1,1,2,0,0
79,79,2,0,2,3,0
80,0,2,0,2,3,0
81,82,2,2,3,3,0
82,0,3,0,2,3,0
83,80,1,2,2,3,0
84,0,2,1,2,0,0
85,81,2,1,0,0,0
86,0,2,0,2,3,0
87,80,3,1,2,0,0
88,1,0,1,2,0,0
89,79,0,1,2,0,0
90,79,0,0,2,0,0
91,0,3,2,2,0,0
92,1,1,1,2,0,0
93,79,3,1,2,0,0
94,79,2,0,2,3,0
95,79,1,2,2,3,0
96,0,1,2,2,3,0
97,82,3,2,3,3,0
98,1,0,2,2,3,0
99,0,1,2,2,3,0
