Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,81,2,1,0,0,0
2,79,3,1,2,0,0
3,0,0,1,2,0,0
4,79,1,0,2,1,0
5,81,1,0,1,1,0
6,81,1,2,1,1,0
7,79,0,0,2,1,0
8,80,1,0,2,1,0
9,81,1,1,0,0,0
10,1,3,2,2,0,0
11,80,2,1,2,0,0
12,0,0,2,2,0,0
13,1,1,2,2,0,0
14,79,2,0,2,3,0
15,1,2,2,2,3,0
16,0,0,0,2,3,0
17,79,3,2,2,3,0
18,1,1,0,2,1,0
19,79,0,2,2,1,0
20,79,1,1,2,0,0
21,80,3,0,2,0,0
22,82,2,0,3,3,0
23,0,1,0,2,1,0
24,79,2,0,2,3,0
25,82,1,1,0,0,0
26,80,1,0,2,1,0
27,80,1,2,2,1,0
28,79,1,2,2,1,0
29,82,3,0,1,1,0
30,0,2,2,2,1,0
31,0,3,0,2,1,0
32,1,0,1,2,0,0
33,79,2,2,2,0,0
34,82,2,2,0,0,0
35,81,1,2,0,0,0
36,80,1,1,2,0,0
37,80,0,0,2,0,0
38,1,0,1,2,0,0
39,0,1,0,2,1,0
40,80,0,2,2,1,0
41,79,0,2,2,1,0
42,82,3,0,1,1,0
43,82,1,1,0,0,0
44,1,3,2,2,0,0
45,81,1,0,1,1,0
46,81,1,1,0,0,0
47,79,2,2,2,0,0
48,82,2,2,0,0,0
49,82,3,2,0,0,0
50,82,1,2,0,0,0
51,1,3,0,2,0,0
52,0,2,2,2,0,0
53,79,2,1,2,0,0
54,81,2,0,3,3,0
55,79,3,0,2,3,0
56,81,1,2,3,3,0
57,80,3,2,2,3,0
58,0,2,1,2,0,0
59,80,1,1,2,1,0
60,0,2,2,2,1,0
61,0,1,0,2,1,0
62,79,0,0,2,1,0
63,1,2,0,2,3,0
64,80,2,1,2,0,0
65,81,3,1,0,0,0
66,1,2,0,2,3,0
67,1,0,2,2,3,0
68,1,1,1,2,0,0
69,80,2,2,2,0,0
70,1,1,1,2,0,0
71,1,1,1,2,0,0
72,81,0,0,0,0,0
73,80,3,2,2,0,0
74,81,1,0,1,1,0
75,0,2,0,2,3,0
76,80,2,0,2,3,0
77,0,1,1,2,0,0
78,0,1,1,2,0,0
79,80,0,1,2,0,0
80,81,0,2,0,0,0
81,1,3,1,2,0,0
82,1,0,0,2,0,0
83,0,3,0,2,0,0
84,81,3,2,0,0,0
85,0,3,0,2,0,0
86,0,0,1,2,0,0
87,79,1,1,2,1,0
88,80,0,0,2,1,0
89,80,3,1,2,0,0
90,80,2,1,2,3,0
91,79,2,1,2,3,0
92,81,1,0,1,1,0
93,0,0,1,2,0,0
94,82,2,1,3,3,0
95,0,1,1,2,1,0
96,0,3,2,2,1,0
97,79,2,2,2,1,0
98,81,3,0,1,1,0
99,82,1,2,1,1,0
100,0,3,0,2,1,0
101,79,0,2,2,1,0
102,82,2,2,1,1,0
103,80,2,0,2,3,0
104,1,2,2,2,3,0
105,80,0,2,2,3,0
