Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,79,3,1,2,0,0
2,0,1,0,2,1,0
3,0,0,0,2,1,0
4,79,2,0,2,3,0
5,1,3,0,2,3,0
6,79,0,0,2,3,0
7,0,2,2,2,3,0
8,1,2,2,2,3,0
9,80,2,2,2,3,0
10,0,1,1,2,0,0
11,0,0,2,2,0,0
12,82,0,0,0,0,0
13,79,2,0,2,3,0
14,79,0,2,2,3,0
15,1,0,2,2,3,0
16,1,0,0,2,3,0
17,80,3,2,2,3,0
18,79,0,2,2,3,0
19,1,2,1,2,0,0
20,0,1,0,2,1,0
21,0,3,1,2,0,0
22,0,3,1,2,0,0
23,81,3,2,0,0,0
24,79,1,0,2,1,0
25,79,1,1,2,0,0
26,82,1,1,0,0,0
27,81,3,1,0,0,0
28,79,3,1,2,0,0
29,79,1,1,2,1,0
30,1,2,0,2,3,0
31,82,3,1,0,0,0
32,80,0,0,2,0,0
33,82,0,0,0,0,0
34,81,2,1,0,0,0
35,80,1,1,2,1,0
36,0,2,0,2,3,0
37,0,2,0,2,3,0
38,81,3,0,3,3,0
39,1,1,0,2,1,0
40,79,0,1,2,0,0
41,81,2,1,3,3,0
42,1,1,1,2,1,0
43,0,2,0,2,3,0
44,81,3,1,0,0,0
45,1,2,2,2,0,0
46,79,0,1,2,0,0
47,82,2,0,3,3,0
48,82,0,0,3,3,0
49,80,1,1,2,0,0
50,79,2,0,2,3,0
51,80,3,1,2,0,0
52,0,2,1,2,3,0
53,81,3,0,3,3,0
54,1,2,0,2,3,0
55,0,3,2,2,3,0
56,81,0,1,0,0,0
57,81,1,2,0,0,0
58,81,3,2,0,0,0
59,0,3,0,2,0,0
60,81,2,1,0,0,0
61,80,0,1,2,0,0
62,1,1,1,2,1,0
63,80,2,1,2,3,0
64,82,1,0,1,1,0
65,0,3,0,2,1,0
66,79,3,2,2,1,0
67,79,0,1,2,0,0
68,80,2,1,2,3,0
69,80,0,0,2,3,0
70,81,1,1,0,0,0
71,79,2,0,2,3,0
72,81,1,2,3,3,0
73,0,0,1,2,0,0
74,80,2,0,2,3,0
75,79,0,0,2,3,0
76,1,0,0,2,3,0
77,80,1,0,2,1,0
78,81,3,0,1,1,0
79,0,2,0,2,3,0
80,80,0,0,2,3,0
81,82,2,1,0,0,0
82,1,3,2,2,0,0
83,81,2,2,0,0,0
84,81,3,2,0,0,0
85,0,0,2,2,0,0
86,80,3,2,2,0,0
87,82,3,2,0,0,0
88,0,2,1,2,0,0
89,82,3,1,0,0,0
90,81,1,1,1,1,0
91,79,0,0,2,1,0
92,79,1,0,2,1,0
93,0,0,0,2,1,0
94,79,0,0,2,1,0
95,82,0,1,0,0,0
96,1,1,1,2,1,0
97,1,0,2,2,1,0
98,82,0,2,1,1,0
99,80,2,0,2,3,0
100,0,1,0,2,1,0
101,81,1,0,1,1,0
102,81,3,1,0,0,0
103,80,2,1,2,3,0
104,79,1,0,2,1,0
105,80,0,0,2,1,0
106,81,3,2,1,1,0
107,81,0,1,0,0,0
108,79,1,2,2,0,0
109,82,3,1,0,0,0
110,79,2,2,2,0,0
111,79,1,2,2,0,0
112,79,3,2,2,0,0
113,1,1,2,2,0,0
114,81,0,1,0,0,0
115,79,0,0,2,0,0
116,0,0,2,2,0,0
117,81,0,2,0,0,0
118,81,1,0,1,1,0
119,82,0,2,1,1,0
120,80,0,2,2,1,0
121,80,2,2,2,1,0
122,79,0,2,2,1,0
123,1,1,1,2,0,0
124,79,2,1,2,3,0
125,80,2,0,2,3,0
126,0,2,1,2,0,0
127,79,3,0,2,0,0
128,81,1,0,1,1,0
129,1,3,0,2,1,0
130,81,0,2,1,1,0
131,82,1,2,1,1,0
132,1,2,1,2,0,0
133,0,1,1,2,1,0
134,82,2,0,3,3,0
135,80,3,0,2,3,0
136,82,2,1,0,0,0
137,82,1,1,1,1,0
138,79,3,2,2,1,0
139,0,0,0,2,1,0
140,81,1,2,1,1,0
141,82,2,2,1,1,0
142,80,2,1,2,0,0
143,82,0,2,0,0,0
144,0,3,2,2,0,0
145,0,1,2,2,0,0
146,0,3,0,2,0,0
147,0,0,1,2,0,0
148,81,1,2,0,0,0
149,82,3,2,0,0,0
150,82,1,0,1,1,0
151,0,1,1,2,0,0
152,79,0,0,2,0,0
153,81,0,1,0,0,0
154,1,3,2,2,0,0
155,81,0,1,0,0,0
156,0,0,1,2,0,0
157,81,1,2,0,0,0
158,82,0,2,0,0,0
159,79,0,1,2,0,0
160,79,0,0,2,0,0
161,82,1,2,0,0,0
162,80,0,2,2,0,0
