Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,82,0,1,0,0,0
2,80,2,0,2,3,0
3,82,3,2,3,3,0
4,1,2,1,2,0,0
5,82,2,2,0,0,0
6,0,0,0,2,0,0
7,0,0,1,2,0,0
8,0,3,1,2,0,0
9,81,1,2,0,0,0
10,79,2,2,2,0,0
11,81,1,0,1,1,0
12,79,1,0,2,1,0
13,80,1,2,2,1,0
14,80,3,0,2,1,0
15,0,3,0,2,1,0
16,79,3,0,2,1,0
17,80,3,0,2,1,0
18,1,2,2,2,1,0
19,82,2,0,3,3,0
20,0,0,0,2,3,0
21,81,0,1,0,0,0
22,0,2,0,2,3,0
23,82,0,1,0,0,0
24,80,3,0,2,0,0
25,1,1,0,2,1,0
26,81,0,0,1,1,0
27,82,3,0,1,1,0
28,0,2,0,2,3,0
29,80,3,1,2,0,0
30,81,0,2,0,0,0
31,0,3,1,2,0,0
32,81,0,2,0,0,0
33,82,2,1,0,0,0
