Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,81,0,1,0,0,0
2,0,2,1,2,3,0
3,79,0,1,2,0,0
4,0,0,0,2,0,0
5,80,2,0,2,3,0
6,80,2,2,2,3,0
7,79,0,1,2,0,0
8,81,2,0,3,3,0
9,82,2,1,0,0,0
10,1,0,1,2,0,0
11,79,0,1,2,0,0
12,79,2,0,2,3,0
13,81,2,0,3,3,0
14,81,1,1,0,0,0
15,82,1,2,0,0,0
16,79,3,0,2,0,0
17,0,0,2,2,0,0
18,80,3,2,2,0,0
19,80,3,1,2,0,0
20,81,3,0,0,0,0
21,82,3,1,0,0,0
22,79,0,0,2,0,0
23,82,3,0,0,0,0
24,1,3,0,2,0,0
25,79,2,2,2,0,0
26,79,1,2,2,0,0
27,82,0,2,0,0,0
28,81,0,1,0,0,0
29,79,2,2,2,0,0
30,81,1,0,1,1,0
31,0,3,1,2,0,0
32,82,1,1,1,1,0
33,81,2,0,3,3,0
34,81,0,1,0,0,0
35,0,2,0,2,3,0
36,1,2,0,2,3,0
37,82,2,0,3,3,0
38,1,2,1,2,0,0
39,0,0,0,2,0,0
40,79,2,1,2,0,0
41,1,1,2,2,0,0
42,79,1,2,2,0,0
43,82,3,0,0,0,0
44,80,2,1,2,0,0
45,79,1,1,2,1,0
46,81,0,1,0,0,0
47,1,2,1,2,3,0
48,79,1,1,2,1,0
49,82,0,2,1,1,0
50,82,1,0,1,1,0
51,81,2,2,1,1,0
52,1,3,1,2,0,0
53,80,0,1,2,0,0
54,0,0,1,2,0,0
55,80,0,2,2,0,0
56,0,1,0,2,1,0
57,1,1,1,2,0,0
58,1,1,2,2,0,0
59,79,3,0,2,0,0
60,1,1,0,2,1,0
61,80,1,1,2,0,0
62,81,2,2,0,0,0
63,82,0,2,0,0,0
64,1,0,1,2,0,0
65,81,0,2,0,0,0
66,0,3,0,2,0,0
67,82,1,1,0,0,0
68,80,2,0,2,3,0
69,81,0,2,3,3,0
70,79,2,0,2,3,0
71,80,0,1,2,0,0
72,79,1,1,2,1,0
73,82,1,0,1,1,0
74,82,3,2,1,1,0
75,79,1,1,2,0,0
76,80,3,0,2,0,0
77,79,1,2,2,0,0
78,80,1,2,2,0,0
79,80,2,1,2,0,0
80,81,3,0,0,0,0
81,0,0,0,2,0,0
82,79,3,0,2,0,0
83,79,0,2,2,0,0
84,0,3,1,2,0,0
85,82,1,1,1,1,0
86,79,2,1,2,3,0
87,80,3,0,2,3,0
88,0,3,2,2,3,0
89,79,1,1,2,0,0
90,0,2,2,2,0,0
91,0,0,0,2,0,0
92,0,3,1,2,0,0
93,80,3,0,2,0,0
94,81,3,2,0,0,0
95,1,3,2,2,0,0
96,81,3,2,0,0,0
97,80,3,2,2,0,0
98,81,3,1,0,0,0
99,79,3,1,2,0,0
100,80,1,1,2,1,0
101,82,1,1,1,1,0
102,80,2,2,2,1,0
103,79,1,1,2,0,0
104,80,0,1,2,0,0
105,0,2,0,2,3,0
106,79,0,2,2,3,0
107,82,2,2,3,3,0
108,82,3,0,3,3,0
109,1,3,1,2,0,0
110,0,0,1,2,0,0
111,80,1,1,2,1,0
112,81,1,0,1,1,0
113,1,3,1,2,0,0
114,1,1,0,2,1,0
115,1,3,0,2,1,0
116,80,1,2,2,1,0
117,1,2,1,2,0,0
118,82,0,0,0,0,0
119,82,1,0,1,1,0
120,79,1,2,2,1,0
121,80,3,0,2,1,0
122,79,2,1,2,0,0
123,79,3,1,2,0,0
