Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,81,1,0,1,1,0
2,80,3,0,2,1,0
3,1,3,1,2,0,0
4,80,1,2,2,0,0
5,82,1,1,0,0,0
6,79,2,1,2,3,0
7,1,3,1,2,3,0
8,1,1,0,2,1,0
9,81,2,0,3,3,0
10,80,3,2,2,3,0
11,81,2,0,3,3,0
12,0,2,2,2,3,0
13,1,2,2,2,3,0
14,82,1,2,3,3,0
15,79,2,0,2,3,0
16,0,0,1,2,0,0
17,1,1,2,2,0,0
18,81,0,2,0,0,0
19,0,3,1,2,0,0
20,82,1,1,1,1,0
21,80,1,1,2,1,0
22,1,2,1,2,3,0
23,1,3,1,2,3,0
24,1,2,1,2,3,0
25,1,2,2,2,3,0
26,81,2,1,0,0,0
27,82,0,2,0,0,0
28,79,0,1,2,0,0
29,82,1,0,1,1,0
30,0,3,0,2,1,0
31,82,2,1,0,0,0
32,81,2,1,0,0,0
33,0,1,1,2,1,0
34,79,3,0,2,1,0
35,82,0,2,1,1,0
36,79,0,2,2,1,0
37,0,2,1,2,0,0
38,82,2,1,0,0,0
39,79,0,1,2,0,0
40,1,1,1,2,1,0
41,79,3,0,2,1,0
42,80,1,0,2,1,0
43,0,3,1,2,0,0
44,79,0,1,2,0,0
45,1,3,2,2,0,0
46,80,1,1,2,0,0
47,81,3,0,0,0,0
48,82,3,0,0,0,0
49,82,2,0,3,3,0
50,82,0,2,3,3,0
51,82,2,1,0,0,0
52,80,0,2,2,0,0
53,82,2,2,0,0,0
54,79,1,1,2,0,0
55,0,1,1,2,0,0
56,1,3,2,2,0,0
57,82,3,0,0,0,0
58,0,1,2,2,0,0
59,0,0,0,2,0,0
60,0,0,0,2,0,0
61,79,3,2,2,0,0
62,81,2,1,0,0,0
63,80,0,0,2,0,0
64,82,0,1,0,0,0
65,80,0,0,2,0,0
66,1,2,1,2,0,0
67,82,2,1,0,0,0
68,80,0,1,2,0,0
69,80,3,1,2,0,0
70,79,1,2,2,0,0
71,82,1,1,0,0,0
72,1,2,0,2,3,0
73,0,3,1,2,0,0
74,79,2,1,2,3,0
75,0,2,2,2,3,0
76,1,1,0,2,1,0
77,82,1,2,1,1,0
78,82,0,1,0,0,0
79,79,2,2,2,0,0
80,0,0,0,2,0,0
81,1,2,2,2,0,0
82,82,0,1,0,0,0
83,80,0,1,2,0,0
84,82,0,2,0,0,0
85,81,0,2,0,0,0
86,80,2,0,2,3,0
87,81,0,2,3,3,0
88,80,3,1,2,0,0
89,80,3,0,2,0,0
90,81,2,2,0,0,0
91,0,0,0,2,0,0
92,1,0,2,2,0,0
93,81,0,0,0,0,0
94,82,0,0,0,0,0
95,82,2,2,0,0,0
96,79,1,0,2,1,0
97,0,1,0,2,1,0
98,1,1,0,2,1,0
99,81,2,1,0,0,0
100,82,2,0,3,3,0
101,82,3,2,3,3,0
102,0,3,0,2,3,0
103,1,0,2,2,3,0
104,0,1,0,2,1,0
105,81,3,0,1,1,0
106,80,1,0,2,1,0
107,1,1,2,2,1,0
108,80,0,2,2,1,0
109,0,0,2,2,1,0
110,82,1,2,1,1,0
111,79,2,1,2,0,0
112,79,1,2,2,0,0
113,79,0,2,2,0,0
114,82,1,2,0,0,0
115,80,1,2,2,0,0
116,79,2,0,2,3,0
117,82,3,2,3,3,0
118,0,0,0,2,3,0
119,80,3,2,2,3,0
120,79,3,1,2,0,0
121,81,1,1,1,1,0
122,79,0,1,2,0,0
123,1,3,0,2,0,0
124,80,0,2,2,0,0
125,0,2,2,2,0,0
126,0,3,1,2,0,0
127,79,2,1,2,3,0
128,80,0,2,2,3,0
129,0,0,1,2,0,0
130,80,2,1,2,3,0
131,1,3,1,2,3,0
132,79,3,2,2,3,0
133,81,2,1,0,0,0
134,0,3,2,2,0,0
135,0,3,0,2,0,0
136,1,1,0,2,1,0
137,0,0,1,2,0,0
138,79,3,0,2,0,0
139,0,2,2,2,0,0
140,82,3,2,0,0,0
141,79,0,2,2,0,0
142,82,3,2,0,0,0
143,81,0,2,0,0,0
144,80,1,0,2,1,0
145,1,2,2,2,1,0
146,81,2,2,1,1,0
147,80,1,2,2,1,0
148,82,2,1,0,0,0
149,0,0,0,2,0,0
150,79,1,1,2,0,0
151,79,2,0,2,3,0
152,79,2,0,2,3,0
153,1,1,2,2,3,0
154,82,3,2,3,3,0
155,82,3,0,3,3,0
156,81,2,1,0,0,0
157,79,1,2,2,0,0
158,79,3,2,2,0,0
159,80,2,1,2,0,0
160,1,0,1,2,0,0
161,81,2,2,0,0,0
162,0,1,1,2,0,0
163,0,1,1,2,0,0
164,1,3,2,2,0,0
165,0,0,1,2,0,0
166,0,3,1,2,0,0
167,79,0,0,2,0,0
168,80,3,2,2,0,0
169,1,3,2,2,0,0
170,1,1,0,2,1,0
171,81,1,1,0,0,0
172,80,0,0,2,0,0
173,80,2,1,2,0,0
174,80,1,2,2,0,0
175,80,2,2,2,0,0
176,0,2,1,2,0,0
177,0,1,2,2,0,0
178,82,2,1,0,0,0
179,82,0,2,0,0,0
180,0,3,0,2,0,0
181,82,3,0,0,0,0
182,80,0,2,2,0,0
183,82,3,1,0,0,0
184,0,2,0,2,3,0
185,80,0,0,2,3,0
186,79,0,2,2,3,0
187,1,1,1,2,0,0
188,1,0,0,2,0,0
189,81,2,1,0,0,0
190,81,0,0,0,0,0
191,80,2,0,2,3,0
192,0,1,0,2,1,0
193,80,1,2,2,1,0
194,1,1,0,2,1,0
195,1,3,2,2,1,0
196,0,3,2,2,1,0
197,80,1,2,2,1,0
198,0,3,0,2,1,0
199,1,2,1,2,0,0
200,80,0,2,2,0,0
201,1,3,0,2,0,0
202,81,3,0,0,0,0
203,82,1,2,0,0,0
204,82,3,2,0,0,0
205,81,2,0,3,3,0
206,81,3,1,0,0,0
207,1,2,1,2,3,0
208,80,3,1,2,3,0
209,1,0,1,2,0,0
210,1,0,1,2,0,0
211,0,2,2,2,0,0
212,1,3,2,2,0,0
213,82,0,1,0,0,0
214,80,0,2,2,0,0
215,1,1,0,2,1,0
