Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,82,0,0,2,2,0
2,80,1,0,2,1,0
3,0,1,2,2,1,0
4,79,0,1,2,0,0
5,81,3,2,0,0,0
6,1,0,0,2,0,0
7,1,1,1,2,0,0
8,1,2,2,2,0,0
9,0,1,1,2,0,0
10,1,3,1,2,0,0
11,1,0,2,2,0,0
12,0,3,0,2,0,0
13,80,0,0,2,0,0
14,0,1,2,2,0,0
15,82,0,1,0,0,0
16,0,2,1,2,3,0
17,0,1,2,2,3,0
18,82,1,0,1,1,0
19,1,1,2,2,1,0
20,82,2,2,1,1,0
21,81,1,1,0,0,0
22,82,1,2,0,0,0
23,80,2,0,2,3,0
24,0,2,2,2,3,0
25,1,0,1,2,0,0
26,0,2,0,2,3,0
27,80,3,0,2,3,0
28,80,1,0,2,1,0
29,0,0,1,2,0,0
30,79,3,1,2,0,0
31,82,2,1,3,3,0
32,0,2,2,2,3,0
33,0,2,1,2,0,0
34,0,3,0,2,0,0
35,80,0,0,2,0,0
36,81,0,2,0,0,0
37,82,2,1,0,0,0
38,79,3,2,2,0,0
39,81,3,0,0,0,0
40,81,0,2,0,0,0
41,81,0,0,0,0,0
42,82,0,1,0,0,0
43,1,2,0,2,3,0
44,80,3,1,2,0,0
45,82,1,2,0,0,0
46,0,3,0,2,0,0
47,82,0,1,0,0,0
48,80,2,2,2,0,0
49,80,1,1,2,0,0
50,0,1,2,2,0,0
51,82,2,0,3,3,0
52,81,0,0,3,3,0
53,1,2,0,2,3,0
54,1,2,1,2,0,0
55,81,0,1,0,0,0
56,79,3,0,2,0,0
57,0,2,2,2,0,0
58,81,0,2,0,0,0
59,79,3,0,2,0,0
60,80,1,0,2,1,0
61,0,2,0,2,3,0
62,79,2,0,2,3,0
63,80,0,0,2,3,0
64,79,3,2,2,3,0
65,80,3,2,2,3,0
66,80,3,1,2,0,0
67,1,3,1,2,0,0
68,80,1,1,2,1,0
69,79,0,0,2,1,0
70,0,0,1,2,0,0
71,1,1,0,2,1,0
72,81,2,0,3,3,0
73,0,0,1,2,0,0
74,0,0,1,2,0,0
75,81,0,0,0,0,0
76,80,1,1,2,0,0
77,1,2,1,2,3,0
78,0,3,2,2,3,0
79,79,1,0,2,1,0
80,82,0,0,1,1,0
81,80,1,2,2,1,0
82,79,2,0,2,3,0
83,80,0,2,2,3,0
84,82,2,0,3,3,0
85,0,1,0,2,1,0
86,1,2,2,2,1,0
87,80,1,2,2,1,0
88,1,2,1,2,0,0
89,0,3,1,2,0,0
90,80,3,0,2,0,0
91,1,3,0,2,0,0
92,80,3,1,2,0,0
93,81,0,2,0,0,0
94,81,3,2,0,0,0
95,1,3,0,2,0,0
96,82,2,0,3,3,0
97,80,1,1,2,0,0
98,82,2,2,0,0,0
99,82,0,2,0,0,0
100,1,0,0,2,0,0
101,1,2,1,2,0,0
102,1,3,0,2,0,0
103,0,0,0,2,0,0
