Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,81,2,1,0,0,0
2,0,0,2,2,0,0
3,82,2,2,0,0,0
4,0,2,2,2,0,0
5,0,0,0,2,0,0
6,81,2,1,0,0,0
7,82,2,0,3,3,0
8,1,0,0,2,3,0
9,79,1,0,2,1,0
10,0,2,1,2,0,0
11,79,1,0,2,1,0
12,80,2,0,2,3,0
13,1,1,1,2,0,0
14,0,3,0,2,0,0
15,1,2,2,2,0,0
16,82,2,2,0,0,0
17,80,3,1,2,0,0
18,80,1,1,2,1,0
19,0,2,2,2,1,0
20,79,1,0,2,1,0
21,82,3,2,1,1,0
22,79,0,0,2,1,0
23,0,3,1,2,0,0
24,81,3,1,0,0,0
25,79,0,1,2,0,0
26,79,0,1,2,0,0
27,1,1,2,2,0,0
28,81,2,2,0,0,0
29,81,3,2,0,0,0
30,79,1,1,2,0,0
31,80,0,2,2,0,0
32,82,3,1,0,0,0
33,82,0,0,0,0,0
34,82,0,0,0,0,0
35,80,3,0,2,0,0
36,82,0,0,0,0,0
37,81,1,0,1,1,0
38,82,3,1,0,0,0
39,0,2,0,2,3,0
40,1,1,2,2,3,0
41,81,0,1,0,0,0
42,79,2,2,2,0,0
43,79,1,0,2,1,0
44,80,3,0,2,1,0
45,1,3,2,2,1,0
46,80,2,0,2,3,0
47,82,1,0,1,1,0
48,79,1,0,2,1,0
49,1,3,0,2,1,0
50,79,2,1,2,0,0
51,0,2,1,2,0,0
52,81,1,2,0,0,0
53,81,3,2,0,0,0
54,81,2,1,0,0,0
55,82,0,1,0,0,0
56,82,2,1,3,3,0
57,82,3,1,3,3,0
58,80,2,0,2,3,0
59,80,1,1,2,0,0
60,80,1,1,2,0,0
61,80,1,1,2,0,0
62,0,1,0,2,1,0
63,79,0,2,2,1,0
64,80,1,0,2,1,0
65,81,2,1,0,0,0
66,0,0,1,2,0,0
67,81,1,1,1,1,0
68,1,3,2,2,1,0
69,0,1,2,2,1,0
70,79,1,0,2,1,0
71,80,0,0,2,1,0
72,79,2,2,2,1,0
73,79,1,0,2,1,0
74,80,3,0,2,1,0
75,1,3,0,2,1,0
76,1,3,0,2,1,0
77,0,0,1,2,0,0
78,79,3,1,2,0,0
79,80,2,2,2,0,0
80,1,2,1,2,0,0
81,81,0,2,0,0,0
82,81,2,0,3,3,0
83,79,1,2,2,3,0
84,81,3,2,3,3,0
85,0,1,0,2,1,0
86,0,2,1,2,0,0
87,82,1,2,0,0,0
88,80,1,2,2,0,0
89,0,3,2,2,0,0
90,0,3,0,2,0,0
91,0,1,0,2,1,0
92,82,2,2,1,1,0
93,80,2,0,2,3,0
94,80,0,1,2,0,0
95,0,3,0,2,0,0
96,82,0,1,0,0,0
97,1,3,2,2,0,0
98,82,3,2,0,0,0
99,82,1,2,0,0,0
100,79,0,2,2,0,0
101,79,1,0,2,1,0
102,80,3,0,2,1,0
103,81,2,1,0,0,0
104,79,1,1,2,1,0
105,82,2,2,1,1,0
106,82,2,2,1,1,0
107,80,0,1,2,0,0
108,1,3,2,2,0,0
109,1,0,1,2,0,0
110,82,0,1,0,0,0
111,81,1,2,0,0,0
112,0,3,0,2,0,0
113,80,1,1,2,0,0
114,1,1,0,2,1,0
115,81,3,2,1,1,0
116,0,2,1,2,0,0
117,0,0,1,2,0,0
118,82,2,1,3,3,0
119,79,3,0,2,3,0
120,80,0,0,2,3,0
121,82,2,1,0,0,0
122,80,2,0,2,3,0
123,1,3,1,2,0,0
124,0,1,1,2,1,0
125,1,2,1,2,3,0
126,82,3,2,3,3,0
127,79,1,2,2,3,0
128,79,3,0,2,3,0
129,0,3,2,2,3,0
130,1,1,0,2,1,0
131,82,3,1,0,0,0
132,0,1,0,2,1,0
133,79,1,1,2,0,0
134,79,1,1,2,0,0
135,79,2,1,2,3,0
136,79,1,0,2,1,0
137,79,2,2,2,1,0
138,81,1,2,1,1,0
139,0,3,1,2,0,0
140,0,2,0,2,3,0
141,79,3,0,2,3,0
142,79,0,0,2,3,0
143,81,1,0,1,1,0
144,82,0,0,1,1,0
145,0,1,0,2,1,0
146,1,1,2,2,1,0
147,82,1,2,1,1,0
148,81,0,2,1,1,0
149,81,3,1,0,0,0
150,0,3,2,2,0,0
151,80,0,0,2,0,0
152,79,0,0,2,0,0
153,80,0,2,2,0,0
154,80,3,0,2,0,0
155,81,1,0,1,1,0
156,80,0,0,2,1,0
157,0,0,2,2,1,0
158,80,3,0,2,1,0
159,80,2,0,2,3,0
160,0,0,1,2,0,0
161,1,1,2,2,0,0
162,82,2,0,3,3,0
163,1,0,1,2,0,0
164,82,1,2,0,0,0
165,82,3,2,0,0,0
166,0,1,2,2,0,0
167,80,1,2,2,0,0
168,1,2,1,2,0,0
169,1,2,1,2,0,0
170,80,0,1,2,0,0
171,79,3,1,2,0,0
172,81,2,1,3,3,0
173,79,2,0,2,3,0
174,81,3,2,3,3,0
