Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,82,0,0,2,2,0
2,79,2,1,2,0,0
3,1,2,1,2,0,0
4,82,3,0,0,0,0
5,79,1,2,2,0,0
6,82,0,0,0,0,0
7,82,0,2,0,0,0
8,0,0,2,2,0,0
9,81,1,1,0,0,0
10,79,1,1,2,0,0
11,79,2,2,2,0,0
12,80,1,1,2,0,0
13,81,0,0,0,0,0
14,80,0,2,2,0,0
15,0,1,1,2,0,0
16,81,3,0,0,0,0
17,80,0,0,2,0,0
18,80,2,1,2,0,0
19,80,1,0,2,1,0
20,82,1,0,1,1,0
21,1,3,2,2,1,0
22,1,0,0,2,1,0
23,79,3,0,2,1,0
24,1,2,0,2,3,0
25,1,3,2,2,3,0
26,0,3,1,2,0,0
27,80,1,0,2,1,0
28,0,3,2,2,1,0
29,79,3,1,2,0,0
30,1,0,0,2,0,0
31,82,3,2,0,0,0
32,0,0,0,2,0,0
33,0,2,2,2,0,0
34,0,3,2,2,0,0
35,82,3,0,0,0,0
36,80,1,1,2,0,0
37,79,2,2,2,0,0
38,81,2,1,0,0,0
39,80,0,0,2,0,0
40,81,0,2,0,0,0
41,80,1,2,2,0,0
42,80,0,0,2,0,0
43,80,0,1,2,0,0
44,1,3,2,2,0,0
45,80,1,2,2,0,0
46,79,0,2,2,0,0
47,1,3,2,2,0,0
48,82,1,1,0,0,0
49,82,1,2,0,0,0
50,1,2,2,2,0,0
51,82,1,2,0,0,0
52,1,0,0,2,0,0
53,81,3,0,0,0,0
54,80,0,0,2,0,0
55,79,0,2,2,0,0
