Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,0,0,2,2,2,0
2,0,2,0,2,3,0
3,0,0,0,2,3,0
4,1,2,1,2,0,0
5,80,1,1,2,1,0
6,79,0,2,2,1,0
7,0,2,2,2,1,0
8,79,3,2,2,1,0
9,79,0,1,2,0,0
10,80,0,0,2,0,0
11,79,0,0,2,0,0
12,82,0,1,0,0,0
13,1,2,1,2,3,0
14,82,0,1,0,0,0
15,81,1,0,1,1,0
16,80,3,0,2,1,0
17,82,1,1,0,0,0
18,79,2,0,2,3,0
19,82,3,2,3,3,0
20,82,0,2,3,3,0
21,1,3,2,2,3,0
22,80,1,2,2,3,0
23,80,3,2,2,3,0
24,81,2,2,3,3,0
25,1,0,1,2,0,0
26,0,3,1,2,0,0
27,0,0,1,2,0,0
28,1,2,0,2,3,0
29,1,1,2,2,3,0
30,1,3,0,2,3,0
31,1,3,1,2,0,0
32,79,0,1,2,0,0
33,80,0,0,2,0,0
34,82,0,2,0,0,0
35,80,2,1,2,0,0
36,81,0,0,0,0,0
37,79,0,0,2,0,0
38,79,1,2,2,0,0
39,1,1,2,2,0,0
40,80,2,1,2,0,0
41,80,2,2,2,0,0
42,1,1,1,2,0,0
43,79,3,0,2,0,0
44,81,2,0,3,3,0
45,80,1,1,2,0,0
46,81,0,2,0,0,0
47,0,3,1,2,0,0
48,81,0,2,0,0,0
49,0,2,1,2,0,0
50,81,0,0,0,0,0
51,80,2,0,2,3,0
52,81,1,0,1,1,0
53,82,1,0,1,1,0
54,0,3,1,2,0,0
55,80,2,1,2,3,0
56,0,3,1,2,3,0
57,80,0,1,2,0,0
58,0,3,2,2,0,0
59,1,1,2,2,0,0
60,0,2,1,2,0,0
61,80,2,1,2,0,0
62,82,1,1,1,1,0
63,80,2,2,2,1,0
64,80,2,0,2,3,0
65,82,0,1,0,0,0
66,79,0,0,2,0,0
67,1,3,1,2,0,0
68,82,2,0,3,3,0
69,81,3,2,3,3,0
70,79,1,2,2,3,0
71,79,1,2,2,3,0
72,0,1,2,2,3,0
73,79,0,0,2,3,0
74,80,0,2,2,3,0
75,80,3,1,2,0,0
