Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,1,3,0,2,2,0
2,79,0,1,2,0,0
3,82,2,0,3,3,0
4,80,3,0,2,3,0
5,1,3,0,2,3,0
6,0,2,2,2,3,0
7,81,3,0,3,3,0
8,81,3,1,0,0,0
9,80,0,0,2,0,0
10,82,3,0,0,0,0
11,0,0,2,2,0,0
12,80,3,2,2,0,0
13,1,1,0,2,1,0
14,81,0,2,1,1,0
15,81,0,2,1,1,0
16,79,1,0,2,1,0
17,79,0,0,2,1,0
18,81,1,2,1,1,0
19,1,2,0,2,3,0
20,82,0,0,3,3,0
21,0,2,2,2,3,0
22,1,1,2,2,3,0
23,82,1,1,0,0,0
24,79,2,1,2,3,0
25,0,0,2,2,3,0
26,79,2,0,2,3,0
27,1,3,2,2,3,0
28,79,2,0,2,3,0
29,81,1,0,1,1,0
30,80,0,0,2,1,0
31,1,0,1,2,0,0
32,81,0,0,0,0,0
33,82,2,0,3,3,0
34,81,3,2,3,3,0
35,1,0,0,2,3,0
36,80,3,1,2,0,0
37,79,1,0,2,1,0
38,0,0,2,2,1,0
39,82,2,2,1,1,0
40,0,0,0,2,1,0
41,79,0,1,2,0,0
42,82,2,2,0,0,0
43,81,1,2,0,0,0
44,82,3,1,0,0,0
45,82,0,0,0,0,0
46,80,2,1,2,0,0
47,1,2,2,2,0,0
48,80,0,2,2,0,0
49,82,3,0,0,0,0
50,80,0,2,2,0,0
51,0,2,0,2,3,0
52,81,0,0,3,3,0
53,81,3,1,0,0,0
54,79,3,1,2,0,0
55,80,0,2,2,0,0
56,81,3,1,0,0,0
57,82,2,0,3,3,0
58,1,3,0,2,3,0
59,82,0,1,0,0,0
60,0,2,2,2,0,0
61,0,2,0,2,3,0
62,81,3,2,3,3,0
63,0,2,0,2,3,0
64,79,1,0,2,1,0
65,81,0,0,1,1,0
66,1,2,1,2,0,0
67,80,3,1,2,0,0
68,80,3,0,2,0,0
69,79,2,0,2,3,0
70,79,2,1,2,0,0
71,80,0,2,2,0,0
72,82,2,1,0,0,0
