Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,81,1,0,1,1,0
2,82,3,0,1,1,0
3,79,2,0,2,3,0
4,1,3,1,2,0,0
5,0,3,2,2,0,0
6,1,0,1,2,0,0
7,0,2,2,2,0,0
8,80,1,0,2,1,0
9,82,0,2,1,1,0
10,82,0,0,1,1,0
11,1,2,0,2,3,0
12,81,3,1,0,0,0
13,82,0,1,0,0,0
14,80,1,0,2,1,0
15,79,2,1,2,0,0
16,0,2,1,2,0,0
17,80,1,2,2,0,0
18,79,3,1,2,0,0
19,80,0,2,2,0,0
20,1,0,2,2,0,0
21,80,1,0,2,1,0
22,0,0,1,2,0,0
23,1,2,1,2,3,0
24,1,3,1,2,3,0
25,1,1,2,2,3,0
26,1,3,1,2,0,0
27,79,3,2,2,0,0
28,0,3,0,2,0,0
29,1,1,0,2,1,0
30,79,1,2,2,1,0
31,0,3,1,2,0,0
32,80,1,0,2,1,0
33,81,1,1,0,0,0
34,82,0,2,0,0,0
35,82,3,1,0,0,0
36,1,1,0,2,1,0
37,81,1,2,1,1,0
38,80,1,0,2,1,0
39,81,3,0,1,1,0
40,80,2,1,2,0,0
41,82,0,2,0,0,0
42,0,3,1,2,0,0
43,82,0,1,0,0,0
44,81,3,0,0,0,0
45,80,3,1,2,0,0
46,80,0,1,2,0,0
47,1,2,1,2,3,0
48,82,0,0,3,3,0
49,1,0,2,2,3,0
50,0,3,2,2,3,0
51,79,2,0,2,3,0
52,1,2,0,2,3,0
53,1,2,1,2,0,0
54,79,3,0,2,0,0
55,80,3,1,2,0,0
56,82,0,1,0,0,0
57,1,1,0,2,1,0
58,1,2,2,2,1,0
59,82,3,2,1,1,0
60,1,3,2,2,1,0
61,79,2,1,2,0,0
62,1,0,1,2,0,0
63,82,3,2,0,0,0
64,81,1,2,0,0,0
65,82,1,1,0,0,0
66,80,0,1,2,0,0
67,80,1,2,2,0,0
68,1,1,0,2,1,0
69,1,0,1,2,0,0
70,82,0,2,0,0,0
71,1,1,0,2,1,0
72,79,1,1,2,0,0
73,80,2,1,2,3,0
74,79,0,1,2,0,0
75,1,0,0,2,0,0
76,1,2,0,2,3,0
77,0,2,1,2,0,0
78,1,0,0,2,0,0
79,80,1,0,2,1,0
80,81,0,2,1,1,0
81,79,3,2,2,1,0
82,81,2,0,3,3,0
83,1,0,0,2,3,0
84,82,0,1,0,0,0
85,0,1,2,2,0,0
86,80,1,2,2,0,0
87,80,3,1,2,0,0
88,82,1,1,1,1,0
89,81,2,1,3,3,0
90,81,2,1,3,3,0
91,79,0,0,2,3,0
92,0,3,2,2,3,0
93,0,1,1,2,0,0
94,80,3,1,2,0,0
95,79,3,2,2,0,0
96,1,1,0,2,1,0
97,80,1,2,2,1,0
98,0,0,1,2,0,0
99,79,3,1,2,0,0
100,79,1,0,2,1,0
101,82,1,0,1,1,0
102,0,1,0,2,1,0
103,82,2,2,1,1,0
104,1,3,2,2,1,0
105,82,0,2,1,1,0
106,82,2,1,0,0,0
107,79,1,1,2,1,0
108,80,0,2,2,1,0
109,0,0,1,2,0,0
110,81,1,2,0,0,0
111,81,2,2,0,0,0
112,81,0,1,0,0,0
113,81,1,2,0,0,0
114,80,1,0,2,1,0
115,0,0,1,2,0,0
116,81,3,2,0,0,0
117,79,0,1,2,0,0
118,82,1,0,1,1,0
119,81,3,1,0,0,0
120,81,2,0,3,3,0
121,80,3,2,2,3,0
122,81,3,1,0,0,0
123,81,0,1,0,0,0
124,80,0,0,2,0,0
125,79,0,1,2,0,0
126,0,1,0,2,1,0
127,1,3,0,2,1,0
128,82,0,0,1,1,0
129,81,0,0,1,1,0
130,0,3,2,2,1,0
131,82,2,0,3,3,0
132,82,1,2,3,3,0
133,80,3,2,2,3,0
134,79,1,0,2,1,0
135,81,0,1,0,0,0
136,82,3,0,0,0,0
137,82,2,1,0,0,0
138,82,3,2,0,0,0
139,79,1,2,2,0,0
140,80,0,2,2,0,0
141,0,3,1,2,0,0
142,0,3,1,2,0,0
143,81,2,1,3,3,0
144,80,2,0,2,3,0
145,80,1,1,2,0,0
146,81,2,2,0,0,0
147,79,3,1,2,0,0
148,80,0,0,2,0,0
149,81,1,0,1,1,0
150,0,2,0,2,3,0
151,0,3,1,2,0,0
152,1,3,0,2,0,0
153,80,2,2,2,0,0
154,1,3,2,2,0,0
155,79,3,1,2,0,0
156,0,1,2,2,0,0
157,81,1,1,0,0,0
158,82,2,0,3,3,0
159,0,0,2,2,3,0
160,81,3,2,3,3,0
161,1,3,0,2,3,0
162,1,2,1,2,0,0
163,79,1,1,2,1,0
164,79,1,0,2,1,0
165,1,0,2,2,1,0
166,81,1,1,0,0,0
167,79,0,0,2,0,0
168,80,1,1,2,0,0
169,79,2,0,2,3,0
170,1,1,1,2,0,0
171,0,1,1,2,0,0
172,1,0,1,2,0,0
173,82,3,2,0,0,0
174,79,2,1,2,0,0
175,81,3,1,0,0,0
176,1,0,2,2,0,0
177,0,0,1,2,0,0
178,82,3,1,0,0,0
179,0,2,1,2,3,0
180,0,2,2,2,3,0
181,82,3,0,3,3,0
182,79,1,2,2,3,0
183,1,1,1,2,0,0
184,79,2,2,2,0,0
185,81,3,0,0,0,0
186,79,2,2,2,0,0
187,82,1,2,0,0,0
188,81,2,0,3,3,0
189,79,0,0,2,3,0
190,80,0,1,2,0,0
191,0,1,1,2,1,0
192,82,3,2,1,1,0
193,1,1,0,2,1,0
194,1,1,2,2,1,0
195,81,3,1,0,0,0
196,81,1,1,1,1,0
197,79,3,2,2,1,0
198,81,0,1,0,0,0
199,80,3,1,2,0,0
