Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,80,0,1,2,0,0
2,82,1,2,0,0,0
3,81,0,1,0,0,0
4,1,0,1,2,0,0
5,82,0,2,0,0,0
6,1,2,0,2,3,0
7,81,2,2,3,3,0
8,81,2,1,0,0,0
9,80,2,2,2,0,0
10,82,1,1,0,0,0
11,79,3,2,2,0,0
12,79,1,2,2,0,0
13,0,1,2,2,0,0
14,81,3,1,0,0,0
15,0,1,2,2,0,0
16,0,2,0,2,3,0
17,81,1,2,3,3,0
18,79,3,2,2,3,0
19,81,0,0,3,3,0
20,79,3,0,2,3,0
21,80,0,2,2,3,0
22,80,1,2,2,3,0
23,81,3,0,3,3,0
24,79,0,0,2,3,0
25,1,2,2,2,3,0
26,0,2,0,2,3,0
27,0,2,0,2,3,0
28,79,0,0,2,3,0
29,82,0,2,3,3,0
30,0,3,0,2,3,0
31,82,1,2,3,3,0
32,1,0,0,2,3,0
33,79,1,2,2,3,0
34,79,0,0,2,3,0
35,80,2,0,2,3,0
36,80,2,2,2,3,0
37,82,2,1,0,0,0
38,0,2,1,2,0,0
39,79,0,1,2,0,0
40,82,0,0,0,0,0
41,0,2,0,2,3,0
42,81,3,0,3,3,0
43,0,2,1,2,0,0
44,1,2,0,2,3,0
45,80,0,1,2,0,0
46,82,0,1,0,0,0
47,0,3,2,2,0,0
48,80,2,0,2,3,0
49,1,2,1,2,0,0
50,80,1,0,2,1,0
51,1,0,2,2,1,0
52,1,3,1,2,0,0
53,80,3,1,2,0,0
54,81,3,1,0,0,0
55,1,1,2,2,0,0
56,80,1,0,2,1,0
57,81,0,2,1,1,0
58,80,3,2,2,1,0
59,82,2,2,1,1,0
60,0,0,1,2,0,0
61,1,0,2,2,0,0
62,81,1,2,0,0,0
63,81,2,2,0,0,0
64,79,3,1,2,0,0
65,82,0,2,0,0,0
66,0,3,2,2,0,0
67,79,3,1,2,0,0
68,82,1,0,1,1,0
69,81,1,2,1,1,0
70,82,3,2,1,1,0
71,82,1,1,0,0,0
72,81,3,2,0,0,0
73,80,3,1,2,0,0
74,80,1,1,2,1,0
75,80,3,0,2,1,0
76,81,2,0,3,3,0
77,81,2,1,0,0,0
78,0,2,0,2,3,0
79,0,0,0,2,3,0
80,1,1,2,2,3,0
81,82,3,0,3,3,0
82,0,0,0,2,3,0
83,0,1,0,2,1,0
84,82,2,1,0,0,0
85,1,1,0,2,1,0
86,82,3,0,1,1,0
87,81,2,1,0,0,0
88,82,0,0,0,0,0
89,82,2,1,0,0,0
90,79,1,1,2,1,0
91,80,0,2,2,1,0
92,80,0,1,2,0,0
93,79,0,2,2,0,0
94,79,2,1,2,0,0
95,1,1,2,2,0,0
96,80,3,0,2,0,0
97,79,2,2,2,0,0
98,0,3,1,2,0,0
99,81,2,2,0,0,0
100,81,0,2,0,0,0
101,82,1,1,0,0,0
102,1,3,1,2,0,0
103,1,0,2,2,0,0
104,80,3,1,2,0,0
105,82,0,0,0,0,0
106,81,1,0,1,1,0
107,80,0,1,2,0,0
108,79,2,0,2,3,0
109,1,0,1,2,0,0
110,82,0,2,0,0,0
111,81,0,1,0,0,0
112,80,2,1,2,3,0
113,1,1,0,2,1,0
114,0,1,0,2,1,0
115,81,3,1,0,0,0
116,79,3,1,2,0,0
117,81,1,0,1,1,0
118,82,3,0,1,1,0
119,1,2,1,2,0,0
120,1,0,1,2,0,0
121,1,3,1,2,0,0
122,81,1,1,1,1,0
123,79,0,2,2,1,0
124,1,2,2,2,1,0
125,1,1,2,2,1,0
126,80,1,0,2,1,0
