Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,82,1,2,2,2,0
2,80,3,1,2,0,0
3,1,2,1,2,3,0
4,81,1,1,1,1,0
5,1,1,1,2,1,0
6,1,3,2,2,1,0
7,80,3,2,2,1,0
8,0,3,2,2,1,0
9,1,3,2,2,1,0
10,0,0,2,2,1,0
11,79,2,0,2,3,0
12,1,3,2,2,3,0
13,1,2,2,2,3,0
14,80,1,1,2,0,0
15,1,3,2,2,0,0
16,81,3,2,0,0,0
17,82,0,2,0,0,0
18,82,0,2,0,0,0
19,82,2,1,0,0,0
20,1,1,0,2,1,0
21,1,0,2,2,1,0
22,0,0,0,2,1,0
23,81,1,2,1,1,0
24,0,1,1,2,0,0
25,1,2,0,2,3,0
26,0,3,2,2,3,0
27,0,2,1,2,0,0
28,80,0,2,2,0,0
29,1,0,0,2,0,0
30,81,1,2,0,0,0
31,82,0,0,0,0,0
32,80,2,1,2,0,0
33,82,1,1,1,1,0
34,81,2,0,3,3,0
35,79,2,0,2,3,0
36,82,1,2,3,3,0
37,0,1,0,2,1,0
38,81,3,1,0,0,0
39,0,0,0,2,0,0
40,1,1,1,2,0,0
41,82,3,2,0,0,0
42,79,2,1,2,0,0
43,81,0,0,0,0,0
44,79,1,0,2,1,0
45,79,1,1,2,0,0
46,82,3,1,0,0,0
47,81,3,1,0,0,0
48,80,3,1,2,0,0
49,1,2,0,2,3,0
50,80,3,2,2,3,0
