Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,1,3,2,2,2,0
2,80,1,1,2,0,0
3,81,2,1,3,3,0
4,1,3,0,2,3,0
5,0,1,0,2,1,0
6,0,3,1,2,0,0
7,80,3,2,2,0,0
8,81,0,0,0,0,0
9,80,2,2,2,0,0
10,79,2,2,2,0,0
11,82,3,0,0,0,0
12,80,3,2,2,0,0
13,1,2,1,2,0,0
14,1,0,2,2,0,0
15,82,3,1,0,0,0
16,79,2,1,2,3,0
17,1,3,1,2,3,0
18,82,3,0,3,3,0
19,79,0,1,2,0,0
20,1,2,2,2,0,0
21,80,2,1,2,0,0
22,81,2,0,3,3,0
23,80,0,0,2,3,0
24,81,0,2,3,3,0
25,0,2,1,2,0,0
26,79,3,0,2,0,0
27,82,2,0,3,3,0
28,81,1,0,1,1,0
29,82,0,0,1,1,0
30,81,2,1,0,0,0
31,1,3,1,2,0,0
32,80,2,0,2,3,0
33,80,1,0,2,1,0
34,0,3,2,2,1,0
35,1,1,0,2,1,0
36,82,1,1,0,0,0
37,80,1,2,2,0,0
38,80,0,2,2,0,0
39,79,1,0,2,1,0
40,79,1,2,2,1,0
41,82,1,0,1,1,0
42,0,3,2,2,1,0
43,1,2,0,2,3,0
44,1,0,1,2,0,0
45,1,3,0,2,0,0
46,1,0,2,2,0,0
47,81,2,0,3,3,0
48,81,2,0,3,3,0
49,80,1,1,2,0,0
50,79,2,1,2,3,0
51,82,1,1,1,1,0
52,79,2,0,2,3,0
53,1,2,2,2,3,0
54,79,0,0,2,3,0
55,79,2,1,2,0,0
56,79,2,0,2,3,0
57,82,0,2,3,3,0
58,80,3,1,2,0,0
59,1,1,1,2,1,0
60,0,0,1,2,0,0
61,0,0,1,2,0,0
62,81,0,1,0,0,0
63,80,1,0,2,1,0
64,82,0,0,1,1,0
65,82,3,1,0,0,0
66,81,0,1,0,0,0
67,80,1,0,2,1,0
68,79,1,0,2,1,0
69,79,0,0,2,1,0
70,1,0,1,2,0,0
71,80,0,0,2,0,0
72,80,1,1,2,0,0
73,0,0,0,2,0,0
74,0,1,0,2,1,0
75,79,2,1,2,0,0
76,79,3,0,2,0,0
77,79,3,2,2,0,0
78,82,2,1,0,0,0
79,82,0,2,0,0,0
80,81,2,2,0,0,0
81,82,0,2,0,0,0
82,80,2,2,2,0,0
83,80,0,1,2,0,0
84,1,3,1,2,0,0
85,82,0,1,0,0,0
86,81,0,1,0,0,0
87,0,3,1,2,0,0
88,81,2,1,3,3,0
89,81,3,2,3,3,0
90,81,1,1,0,0,0
91,79,1,2,2,0,0
92,80,0,2,2,0,0
93,1,3,1,2,0,0
94,82,2,1,3,3,0
95,80,3,2,2,3,0
96,81,2,0,3,3,0
97,81,3,0,3,3,0
98,79,1,1,2,0,0
99,79,3,2,2,0,0
100,82,3,0,0,0,0
101,1,0,2,2,0,0
102,81,2,0,3,3,0
103,1,3,1,2,0,0
