Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,82,1,2,2,2,0
2,81,2,0,3,3,0
3,82,3,2,3,3,0
4,79,1,0,2,1,0
5,1,0,0,2,1,0
6,81,1,0,1,1,0
7,0,3,0,2,1,0
8,0,1,2,2,1,0
9,82,0,2,1,1,0
10,82,3,0,1,1,0
11,1,0,0,2,1,0
12,80,1,0,2,1,0
13,80,0,1,2,0,0
14,1,1,0,2,1,0
15,80,1,2,2,1,0
16,0,2,2,2,1,0
17,81,1,1,0,0,0
18,82,1,1,0,0,0
19,79,0,1,2,0,0
20,0,2,2,2,0,0
21,80,0,1,2,0,0
22,0,1,0,2,1,0
23,0,3,1,2,0,0
24,82,2,0,3,3,0
25,82,1,0,1,1,0
26,79,3,0,2,1,0
27,1,0,0,2,1,0
28,80,0,2,2,1,0
29,81,3,2,1,1,0
30,80,2,2,2,1,0
31,1,1,2,2,1,0
32,81,2,0,3,3,0
33,79,0,0,2,3,0
34,82,0,0,3,3,0
35,1,2,2,2,3,0
36,1,1,2,2,3,0
37,1,2,0,2,3,0
38,81,1,0,1,1,0
39,81,1,1,0,0,0
40,1,3,0,2,0,0
41,0,2,0,2,3,0
42,80,0,2,2,3,0
43,80,3,1,2,0,0
44,1,2,0,2,3,0
45,80,2,2,2,3,0
46,81,0,2,3,3,0
47,81,3,0,3,3,0
48,81,3,2,3,3,0
49,82,0,0,3,3,0
50,82,3,0,3,3,0
51,81,0,2,3,3,0
52,1,1,0,2,1,0
53,79,1,0,2,1,0
54,80,2,0,2,3,0
55,1,1,1,2,0,0
56,79,2,0,2,3,0
57,80,0,0,2,3,0
58,79,3,0,2,3,0
59,0,0,1,2,0,0
60,79,1,0,2,1,0
61,80,1,2,2,1,0
62,1,1,1,2,0,0
63,1,0,2,2,0,0
64,1,3,2,2,0,0
65,79,3,1,2,0,0
66,80,0,0,2,0,0
67,82,3,0,0,0,0
68,82,2,1,0,0,0
69,80,3,0,2,0,0
70,1,1,0,2,1,0
71,81,1,0,1,1,0
72,0,3,0,2,1,0
73,1,2,1,2,0,0
74,81,1,0,1,1,0
75,81,1,0,1,1,0
76,1,0,0,2,1,0
77,1,3,2,2,1,0
78,81,3,0,1,1,0
79,0,3,1,2,0,0
80,80,1,1,2,1,0
81,79,3,0,2,1,0
82,1,2,2,2,1,0
83,81,3,0,1,1,0
84,0,1,2,2,1,0
85,82,3,2,1,1,0
86,80,2,1,2,0,0
87,80,1,2,2,0,0
88,79,0,1,2,0,0
89,80,1,2,2,0,0
90,79,2,2,2,0,0
91,80,0,1,2,0,0
92,79,0,0,2,0,0
93,0,3,2,2,0,0
94,0,1,0,2,1,0
95,82,3,0,1,1,0
96,1,1,0,2,1,0
97,82,0,0,1,1,0
98,1,2,1,2,0,0
99,82,3,0,0,0,0
100,80,2,2,2,0,0
101,0,2,1,2,0,0
102,82,2,2,0,0,0
103,81,3,1,0,0,0
104,79,1,2,2,0,0
105,79,2,0,2,3,0
106,1,0,2,2,3,0
107,0,2,1,2,0,0
108,0,1,2,2,0,0
109,82,3,2,0,0,0
110,80,2,1,2,0,0
111,0,0,1,2,0,0
112,80,0,1,2,0,0
113,80,3,2,2,0,0
114,81,3,1,0,0,0
115,1,3,2,2,0,0
116,0,0,0,2,0,0
117,82,0,2,0,0,0
118,0,2,1,2,0,0
119,1,2,2,2,0,0
120,0,2,0,2,3,0
121,82,1,0,1,1,0
122,1,2,1,2,0,0
123,81,2,0,3,3,0
124,81,2,2,3,3,0
125,1,3,2,2,3,0
126,79,0,1,2,0,0
127,0,1,1,2,1,0
128,0,3,1,2,1,0
129,0,1,1,2,1,0
130,80,2,1,2,3,0
131,80,0,0,2,3,0
132,81,0,1,0,0,0
133,81,3,1,0,0,0
134,82,0,0,0,0,0
135,79,1,0,2,1,0
136,80,2,1,2,0,0
137,80,0,0,2,0,0
138,1,3,0,2,0,0
139,79,1,2,2,0,0
140,79,3,1,2,0,0
141,79,2,0,2,3,0
142,80,2,1,2,0,0
143,1,3,2,2,0,0
144,1,2,2,2,0,0
145,80,1,1,2,0,0
146,1,0,0,2,0,0
147,81,3,1,0,0,0
148,80,0,0,2,0,0
149,82,2,2,0,0,0
150,81,1,2,0,0,0
151,81,3,1,0,0,0
152,80,0,1,2,0,0
153,82,2,1,3,3,0
154,82,2,0,3,3,0
155,79,0,2,2,3,0
156,79,2,0,2,3,0
157,79,1,1,2,0,0
158,81,2,0,3,3,0
159,81,0,1,0,0,0
160,0,0,1,2,0,0
