Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,81,0,2,2,2,0
2,81,2,0,3,3,0
3,80,2,2,2,3,0
4,1,3,1,2,0,0
5,1,2,0,2,3,0
6,80,0,0,2,3,0
7,82,1,2,3,3,0
8,82,3,0,3,3,0
9,81,3,1,0,0,0
10,82,3,1,0,0,0
11,1,1,2,2,0,0
12,79,0,2,2,0,0
13,1,2,2,2,0,0
14,79,1,2,2,0,0
15,82,3,1,0,0,0
16,79,0,0,2,0,0
17,81,0,0,0,0,0
18,1,0,0,2,0,0
19,0,1,2,2,0,0
20,80,1,2,2,0,0
21,82,2,1,0,0,0
22,79,0,2,2,0,0
23,1,2,0,2,3,0
24,79,2,1,2,0,0
25,0,2,1,2,0,0
26,0,1,2,2,0,0
27,82,3,1,0,0,0
28,81,0,1,0,0,0
29,80,3,2,2,0,0
30,0,3,2,2,0,0
31,1,1,2,2,0,0
32,1,1,2,2,0,0
33,82,3,2,0,0,0
34,81,0,1,0,0,0
35,81,3,2,0,0,0
36,79,0,2,2,0,0
37,0,1,2,2,0,0
38,0,3,1,2,0,0
39,79,3,1,2,0,0
40,80,1,2,2,0,0
41,82,1,2,0,0,0
42,79,2,0,2,3,0
43,0,1,1,2,0,0
44,79,3,2,2,0,0
45,82,1,1,0,0,0
46,81,0,0,0,0,0
47,79,2,1,2,0,0
48,0,1,2,2,0,0
49,1,0,1,2,0,0
50,0,3,0,2,0,0
51,0,1,2,2,0,0
52,79,2,0,2,3,0
53,82,3,2,3,3,0
54,81,0,0,3,3,0
55,82,1,0,1,1,0
56,0,0,0,2,1,0
57,79,1,1,2,0,0
58,0,0,0,2,0,0
59,82,1,2,0,0,0
60,79,3,2,2,0,0
61,1,1,1,2,0,0
62,0,3,2,2,0,0
63,80,3,2,2,0,0
64,80,3,2,2,0,0
65,79,3,2,2,0,0
66,82,1,2,0,0,0
67,0,2,1,2,0,0
68,0,0,0,2,0,0
69,79,1,1,2,0,0
70,79,0,0,2,0,0
71,1,2,2,2,0,0
