Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,1,2,2,2,2,0
2,81,3,0,2,2,0
3,80,3,0,2,2,0
4,0,3,1,2,0,0
5,82,3,0,0,0,0
6,82,0,1,0,0,0
7,80,2,2,2,0,0
8,82,3,0,0,0,0
9,80,1,1,2,0,0
10,82,1,1,0,0,0
11,0,2,1,2,3,0
12,1,1,2,2,3,0
13,81,0,0,3,3,0
14,1,2,2,2,3,0
15,82,2,0,3,3,0
16,81,0,1,0,0,0
17,79,0,0,2,0,0
18,80,2,0,2,3,0
19,0,2,0,2,3,0
20,82,0,2,3,3,0
21,79,0,0,2,3,0
22,0,0,2,2,3,0
23,79,2,0,2,3,0
24,81,2,0,3,3,0
25,80,0,1,2,0,0
26,80,3,0,2,0,0
27,80,2,0,2,3,0
28,0,2,1,2,0,0
29,82,0,2,0,0,0
30,82,0,1,0,0,0
31,81,2,0,3,3,0
32,0,2,1,2,0,0
33,0,2,2,2,0,0
34,82,3,2,0,0,0
35,79,0,0,2,0,0
36,0,2,2,2,0,0
37,82,0,1,0,0,0
38,80,3,0,2,0,0
39,0,0,0,2,0,0
40,82,3,0,0,0,0
41,79,1,1,2,0,0
42,0,1,2,2,0,0
43,79,3,0,2,0,0
44,80,0,2,2,0,0
45,79,2,1,2,0,0
46,0,0,1,2,0,0
47,79,2,1,2,3,0
48,0,2,2,2,3,0
49,1,1,2,2,3,0
50,81,1,2,3,3,0
51,79,2,1,2,0,0
52,81,1,0,1,1,0
53,0,0,2,2,1,0
54,82,3,0,1,1,0
55,82,1,0,1,1,0
56,0,0,2,2,1,0
57,80,1,2,2,1,0
58,82,2,1,0,0,0
59,81,2,0,3,3,0
60,0,1,0,2,1,0
61,0,0,0,2,1,0
62,1,1,1,2,0,0
63,79,2,0,2,3,0
64,81,3,1,0,0,0
65,82,1,0,1,1,0
66,0,0,1,2,0,0
67,0,2,2,2,0,0
68,80,2,0,2,3,0
69,82,0,2,3,3,0
70,81,0,0,3,3,0
71,1,2,2,2,3,0
72,82,2,0,3,3,0
73,1,2,1,2,0,0
74,79,0,2,2,0,0
75,82,1,1,0,0,0
76,1,2,2,2,0,0
77,82,1,2,0,0,0
78,79,3,1,2,0,0
79,81,3,1,0,0,0
80,82,1,0,1,1,0
81,82,0,1,0,0,0
82,80,3,0,2,0,0
83,1,2,1,2,0,0
84,0,0,1,2,0,0
85,1,3,1,2,0,0
86,81,2,2,0,0,0
87,0,2,0,2,3,0
88,0,0,2,2,3,0
89,81,0,0,3,3,0
90,80,1,2,2,3,0
91,81,2,0,3,3,0
92,1,0,1,2,0,0
