Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,79,0,1,2,0,0
2,79,1,2,2,0,0
3,79,3,0,2,0,0
4,81,2,0,3,3,0
5,81,2,1,0,0,0
6,80,1,1,2,1,0
7,81,1,1,1,1,0
8,79,2,2,2,1,0
9,81,1,2,1,1,0
10,80,3,0,2,1,0
11,82,2,0,3,3,0
12,80,1,2,2,3,0
13,0,0,2,2,3,0
14,0,1,0,2,1,0
15,79,3,1,2,0,0
16,82,0,0,0,0,0
17,79,0,0,2,0,0
18,82,2,0,3,3,0
19,82,3,0,3,3,0
20,81,3,0,3,3,0
21,0,2,0,2,3,0
22,0,3,1,2,0,0
23,0,0,0,2,0,0
24,1,2,0,2,3,0
25,80,1,0,2,1,0
26,80,3,2,2,1,0
27,81,3,0,1,1,0
28,1,3,2,2,1,0
29,1,0,0,2,1,0
30,82,0,2,1,1,0
31,80,0,1,2,0,0
32,79,2,1,2,3,0
33,79,0,1,2,0,0
34,1,2,0,2,3,0
35,82,2,0,3,3,0
36,0,0,2,2,3,0
37,0,3,1,2,0,0
38,79,0,0,2,0,0
39,81,0,2,0,0,0
40,82,3,1,0,0,0
41,79,1,1,2,1,0
42,1,0,1,2,0,0
43,79,1,2,2,0,0
44,82,0,2,0,0,0
45,82,1,0,1,1,0
46,80,2,2,2,1,0
47,81,3,2,1,1,0
48,81,3,1,0,0,0
49,82,0,0,0,0,0
50,1,0,2,2,0,0
51,79,3,2,2,0,0
52,81,1,2,0,0,0
53,0,0,0,2,0,0
54,81,1,0,1,1,0
55,81,0,2,1,1,0
