Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,81,1,1,0,0,0
2,81,1,0,1,1,0
3,80,3,0,2,1,0
4,0,2,2,2,1,0
5,79,3,0,2,1,0
6,81,0,1,0,0,0
7,79,1,1,2,1,0
8,80,2,2,2,1,0
9,1,0,0,2,1,0
10,81,0,1,0,0,0
11,1,3,1,2,0,0
12,81,2,1,3,3,0
13,1,1,2,2,3,0
14,0,2,0,2,3,0
15,80,1,2,2,3,0
16,0,2,1,2,0,0
17,81,1,2,0,0,0
18,1,3,0,2,0,0
19,80,0,1,2,0,0
20,82,0,2,0,0,0
21,79,2,1,2,0,0
22,81,2,0,3,3,0
23,82,2,1,0,0,0
24,81,2,0,3,3,0
25,81,2,0,3,3,0
26,79,0,1,2,0,0
27,1,1,2,2,0,0
28,81,0,1,0,0,0
29,0,1,1,2,1,0
30,1,3,0,2,1,0
31,0,3,2,2,1,0
32,80,0,1,2,0,0
33,79,1,2,2,0,0
34,0,1,0,2,1,0
35,81,1,0,1,1,0
36,80,0,0,2,1,0
37,1,3,1,2,0,0
38,79,0,2,2,0,0
39,81,3,0,0,0,0
40,81,0,0,0,0,0
41,1,3,2,2,0,0
42,82,0,0,0,0,0
43,0,0,1,2,0,0
44,80,0,1,2,0,0
45,80,0,2,2,0,0
46,80,0,0,2,0,0
47,81,0,2,0,0,0
48,0,3,1,2,0,0
49,80,2,1,2,3,0
50,80,3,1,2,3,0
51,79,2,2,2,3,0
52,81,2,0,3,3,0
53,80,2,2,2,3,0
54,80,3,1,2,0,0
55,82,3,1,0,0,0
56,0,1,1,2,1,0
57,1,3,2,2,1,0
58,79,1,1,2,0,0
59,82,0,2,0,0,0
60,81,2,1,0,0,0
61,81,2,0,3,3,0
62,79,2,1,2,0,0
63,79,1,0,2,1,0
64,79,1,0,2,1,0
65,0,3,0,2,1,0
66,81,2,1,0,0,0
67,0,2,2,2,0,0
68,1,0,1,2,0,0
69,82,0,2,0,0,0
70,1,1,1,2,0,0
71,0,2,0,2,3,0
72,79,0,0,2,3,0
73,80,3,0,2,3,0
74,1,1,0,2,1,0
75,80,3,2,2,1,0
76,1,3,2,2,1,0
77,82,0,0,1,1,0
78,1,2,2,2,1,0
79,0,0,2,2,1,0
80,80,2,1,2,0,0
81,1,0,0,2,0,0
82,81,2,1,0,0,0
83,1,3,0,2,0,0
84,82,3,0,0,0,0
85,81,1,1,0,0,0
86,82,2,0,3,3,0
87,0,2,1,2,0,0
88,82,1,1,1,1,0
89,0,2,1,2,3,0
90,1,2,1,2,3,0
91,81,2,1,3,3,0
92,81,0,2,3,3,0
93,82,0,1,0,0,0
94,1,1,0,2,1,0
95,82,0,1,0,0,0
96,81,2,2,0,0,0
97,82,3,0,0,0,0
98,79,0,2,2,0,0
99,81,2,2,0,0,0
100,80,1,0,2,1,0
101,1,3,2,2,1,0
102,79,0,0,2,1,0
103,1,1,2,2,1,0
104,82,1,1,0,0,0
105,79,1,2,2,0,0
106,79,0,2,2,0,0
107,0,1,1,2,0,0
108,80,2,0,2,3,0
109,79,0,0,2,3,0
110,81,0,2,3,3,0
111,79,2,2,2,3,0
112,1,0,0,2,3,0
113,79,1,1,2,0,0
114,82,3,0,0,0,0
115,0,3,0,2,0,0
116,81,1,2,0,0,0
117,80,3,0,2,0,0
118,81,2,1,0,0,0
119,80,1,2,2,0,0
120,0,0,1,2,0,0
121,82,0,2,0,0,0
122,80,2,2,2,0,0
123,80,3,2,2,0,0
124,80,1,2,2,0,0
125,0,2,1,2,0,0
126,1,1,2,2,0,0
127,79,0,2,2,0,0
128,80,1,0,2,1,0
129,1,1,0,2,1,0
130,81,0,1,0,0,0
