Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,0,2,0,2,3,0
2,81,2,0,3,3,0
3,82,1,2,3,3,0
4,82,3,0,3,3,0
5,1,3,0,2,3,0
6,81,3,2,3,3,0
7,80,2,1,2,0,0
8,1,1,0,2,1,0
9,82,2,2,1,1,0
10,81,2,0,3,3,0
11,82,0,0,3,3,0
12,79,1,0,2,1,0
13,81,1,0,1,1,0
14,80,1,2,2,1,0
15,82,2,1,0,0,0
16,81,1,1,1,1,0
17,0,0,0,2,1,0
18,80,1,0,2,1,0
19,80,2,1,2,0,0
20,0,0,1,2,0,0
21,80,0,2,2,0,0
22,81,0,0,0,0,0
23,79,2,0,2,3,0
24,80,2,2,2,3,0
25,82,1,1,0,0,0
26,79,3,1,2,0,0
27,80,0,0,2,0,0
28,82,3,2,0,0,0
29,80,1,2,2,0,0
30,1,3,1,2,0,0
31,0,1,1,2,1,0
32,0,3,2,2,1,0
33,79,3,1,2,0,0
34,80,2,0,2,3,0
35,79,1,0,2,1,0
36,79,3,1,2,0,0
37,82,3,2,0,0,0
38,81,3,0,0,0,0
39,80,3,2,2,0,0
40,0,0,2,2,0,0
41,1,1,0,2,1,0
42,80,3,0,2,1,0
43,79,1,0,2,1,0
44,79,3,2,2,1,0
45,81,3,2,1,1,0
46,0,3,2,2,1,0
47,79,0,1,2,0,0
48,80,3,1,2,0,0
49,0,1,0,2,1,0
50,0,0,1,2,0,0
51,0,1,2,2,0,0
52,80,3,2,2,0,0
53,80,2,2,2,0,0
54,79,2,0,2,3,0
55,0,1,0,2,1,0
56,0,0,2,2,1,0
57,80,0,0,2,1,0
58,1,3,0,2,1,0
59,82,2,0,3,3,0
60,80,0,0,2,3,0
61,0,2,0,2,3,0
62,82,3,1,0,0,0
63,0,3,0,2,0,0
64,79,0,2,2,0,0
65,79,2,0,2,3,0
66,80,0,2,2,3,0
67,79,3,2,2,3,0
68,80,2,2,2,3,0
69,1,3,2,2,3,0
70,80,0,0,2,3,0
71,0,3,2,2,3,0
72,80,2,2,2,3,0
73,81,1,1,0,0,0
74,82,3,1,0,0,0
75,81,0,0,0,0,0
