Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,81,0,1,0,0,0
2,0,2,1,2,3,0
3,82,1,2,3,3,0
4,82,3,0,3,3,0
5,1,3,2,2,3,0
6,81,0,2,3,3,0
7,0,0,1,2,0,0
8,79,1,0,2,1,0
9,79,2,1,2,0,0
10,0,0,2,2,0,0
11,81,3,2,0,0,0
12,79,0,1,2,0,0
13,81,1,0,1,1,0
14,81,2,0,3,3,0
15,80,3,2,2,3,0
16,1,3,1,2,0,0
17,79,2,2,2,0,0
18,0,2,2,2,0,0
19,82,2,0,3,3,0
20,80,0,2,2,3,0
21,1,2,2,2,3,0
22,1,0,2,2,3,0
23,80,1,0,2,1,0
24,1,0,2,2,1,0
25,1,3,2,2,1,0
26,0,2,2,2,1,0
27,82,3,1,0,0,0
28,80,3,2,2,0,0
29,82,1,2,0,0,0
30,1,0,2,2,0,0
31,81,2,1,0,0,0
32,82,1,0,1,1,0
33,1,2,1,2,0,0
34,82,0,1,0,0,0
35,80,1,2,2,0,0
36,81,3,1,0,0,0
37,80,1,1,2,1,0
38,79,2,2,2,1,0
39,81,1,2,1,1,0
40,1,3,0,2,1,0
41,81,0,1,0,0,0
42,1,0,1,2,0,0
43,80,3,1,2,0,0
44,1,2,0,2,3,0
45,1,0,0,2,3,0
46,79,3,0,2,3,0
47,82,0,1,0,0,0
48,0,2,0,2,3,0
49,81,2,2,3,3,0
50,79,1,0,2,1,0
51,79,1,2,2,1,0
52,80,0,2,2,1,0
53,81,1,0,1,1,0
54,79,0,1,2,0,0
55,0,2,1,2,3,0
56,81,2,2,3,3,0
57,80,0,2,2,3,0
58,80,0,0,2,3,0
59,0,0,1,2,0,0
60,0,2,1,2,3,0
61,81,0,1,0,0,0
62,0,0,1,2,0,0
63,0,3,2,2,0,0
64,79,0,0,2,0,0
65,79,3,0,2,0,0
66,80,2,2,2,0,0
67,1,2,1,2,0,0
68,0,2,0,2,3,0
69,1,2,0,2,3,0
70,0,1,1,2,0,0
71,82,1,1,0,0,0
72,82,1,0,1,1,0
73,0,2,1,2,0,0
74,0,3,1,2,0,0
75,82,2,1,3,3,0
76,82,2,1,3,3,0
77,1,0,0,2,3,0
78,79,2,2,2,3,0
79,0,3,2,2,3,0
80,79,3,2,2,3,0
81,79,2,1,2,0,0
82,79,3,2,2,0,0
83,79,0,0,2,0,0
84,1,2,2,2,0,0
85,0,0,2,2,0,0
86,80,3,1,2,0,0
87,79,3,2,2,0,0
88,80,0,1,2,0,0
89,81,0,2,0,0,0
90,1,2,0,2,3,0
91,79,1,1,2,0,0
92,82,1,0,1,1,0
93,79,1,1,2,0,0
94,79,3,0,2,0,0
95,80,3,0,2,0,0
96,1,0,1,2,0,0
97,80,0,1,2,0,0
98,79,2,2,2,0,0
99,81,2,1,0,0,0
100,81,1,0,1,1,0
101,0,1,0,2,1,0
102,82,1,2,1,1,0
103,80,1,1,2,0,0
104,81,3,2,0,0,0
105,0,1,0,2,1,0
106,0,0,1,2,0,0
107,81,2,2,0,0,0
108,79,0,2,2,0,0
109,1,0,0,2,0,0
110,81,1,2,0,0,0
111,81,0,1,0,0,0
112,81,1,0,1,1,0
113,79,1,0,2,1,0
114,80,2,0,2,3,0
115,0,3,0,2,3,0
116,82,1,0,1,1,0
117,80,3,2,2,1,0
118,81,3,2,1,1,0
119,1,3,0,2,1,0
120,0,2,2,2,1,0
121,82,3,1,0,0,0
122,81,1,2,0,0,0
123,81,2,0,3,3,0
