Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,1,1,2,2,2,0
2,81,2,0,3,3,0
3,79,2,0,2,3,0
4,79,0,0,2,3,0
5,0,1,1,2,0,0
6,81,2,1,3,3,0
7,80,0,1,2,0,0
8,82,3,1,0,0,0
9,1,3,1,2,0,0
10,79,1,2,2,0,0
11,81,3,0,0,0,0
12,0,3,0,2,0,0
13,80,2,0,2,3,0
14,80,3,1,2,0,0
15,1,0,2,2,0,0
16,0,0,2,2,0,0
17,81,0,2,0,0,0
18,82,2,0,3,3,0
19,79,3,2,2,3,0
20,82,1,2,3,3,0
21,1,0,0,2,3,0
22,1,1,0,2,1,0
23,81,1,2,1,1,0
24,82,0,0,1,1,0
25,82,2,0,3,3,0
26,81,0,2,3,3,0
27,82,0,1,0,0,0
28,82,3,0,0,0,0
29,79,1,0,2,1,0
30,80,2,2,2,1,0
31,0,1,0,2,1,0
32,80,2,2,2,1,0
33,81,3,2,1,1,0
34,82,1,0,1,1,0
35,80,3,2,2,1,0
36,82,2,0,3,3,0
37,81,0,0,3,3,0
38,0,3,0,2,3,0
39,1,2,0,2,3,0
40,80,0,1,2,0,0
41,1,1,1,2,1,0
42,82,3,0,1,1,0
43,82,0,2,1,1,0
44,79,3,0,2,1,0
45,0,3,1,2,0,0
46,0,2,1,2,3,0
47,81,0,2,3,3,0
48,81,0,2,3,3,0
49,81,2,2,3,3,0
50,81,2,2,3,3,0
51,0,2,1,2,0,0
52,79,0,2,2,0,0
53,81,2,2,0,0,0
54,81,0,1,0,0,0
55,81,1,2,0,0,0
56,0,1,2,2,0,0
57,0,1,0,2,1,0
58,0,2,0,2,3,0
59,79,2,2,2,3,0
60,80,0,2,2,3,0
61,79,2,0,2,3,0
62,79,0,0,2,3,0
63,82,1,0,1,1,0
64,80,0,2,2,1,0
65,0,2,0,2,3,0
66,82,0,1,0,0,0
67,1,0,0,2,0,0
68,80,1,0,2,1,0
69,0,3,0,2,1,0
70,80,2,2,2,1,0
71,79,0,1,2,0,0
72,79,2,1,2,3,0
73,81,2,2,3,3,0
74,82,3,2,3,3,0
75,80,2,1,2,0,0
76,82,2,1,0,0,0
77,79,0,0,2,0,0
78,0,1,2,2,0,0
79,1,2,0,2,3,0
80,82,0,0,3,3,0
81,79,1,2,2,3,0
82,1,3,2,2,3,0
83,82,3,2,3,3,0
84,1,2,2,2,3,0
85,1,0,2,2,3,0
86,80,3,1,2,0,0
87,0,2,0,2,3,0
88,79,2,2,2,3,0
89,81,3,0,3,3,0
90,82,1,2,3,3,0
91,0,3,0,2,3,0
92,81,3,2,3,3,0
93,0,2,0,2,3,0
94,82,1,1,0,0,0
95,82,1,1,0,0,0
96,81,3,2,0,0,0
97,80,2,1,2,0,0
98,80,3,2,2,0,0
99,1,3,1,2,0,0
100,79,1,1,2,1,0
101,80,0,2,2,1,0
102,82,3,2,1,1,0
103,82,0,0,1,1,0
104,80,2,0,2,3,0
105,0,0,0,2,3,0
106,81,0,1,0,0,0
107,0,0,2,2,0,0
108,80,0,2,2,0,0
109,80,2,1,2,0,0
110,80,0,0,2,0,0
111,82,1,0,1,1,0
112,80,2,2,2,1,0
113,81,1,2,1,1,0
114,82,3,1,0,0,0
115,79,1,1,2,1,0
116,82,1,1,1,1,0
117,81,1,1,1,1,0
118,81,3,2,1,1,0
119,79,0,2,2,1,0
120,81,3,0,1,1,0
121,81,3,2,1,1,0
122,1,2,0,2,3,0
123,81,3,0,3,3,0
124,79,1,0,2,1,0
125,82,3,0,1,1,0
126,81,2,2,1,1,0
127,1,1,1,2,0,0
128,0,2,1,2,3,0
129,1,2,0,2,3,0
130,82,2,1,0,0,0
131,0,2,2,2,0,0
132,0,0,0,2,0,0
133,81,0,0,0,0,0
134,82,2,1,0,0,0
135,80,1,1,2,1,0
136,0,2,2,2,1,0
137,1,1,2,2,1,0
138,79,1,1,2,0,0
139,80,0,1,2,0,0
140,82,0,0,0,0,0
141,81,1,0,1,1,0
142,82,1,1,0,0,0
143,79,0,2,2,0,0
144,80,0,0,2,0,0
145,1,2,2,2,0,0
146,80,0,2,2,0,0
147,79,3,1,2,0,0
148,79,2,0,2,3,0
149,82,1,0,1,1,0
150,82,2,1,0,0,0
151,81,3,1,0,0,0
152,81,0,0,0,0,0
153,79,2,2,2,0,0
154,80,3,2,2,0,0
155,0,1,1,2,0,0
156,1,1,2,2,0,0
157,79,2,2,2,0,0
158,81,0,1,0,0,0
159,81,1,2,0,0,0
160,79,0,1,2,0,0
161,79,2,0,2,3,0
162,1,3,1,2,0,0
163,82,0,1,0,0,0
164,0,0,0,2,0,0
165,79,0,2,2,0,0
166,81,2,2,0,0,0
167,80,1,1,2,0,0
168,82,2,0,3,3,0
169,79,3,1,2,0,0
170,0,2,0,2,3,0
171,80,3,0,2,3,0
172,82,3,2,3,3,0
173,0,3,2,2,3,0
174,80,1,2,2,3,0
175,1,2,0,2,3,0
176,80,0,2,2,3,0
177,80,3,1,2,0,0
178,81,2,2,0,0,0
179,81,2,1,0,0,0
180,81,3,2,0,0,0
181,80,1,0,2,1,0
182,82,3,2,1,1,0
183,79,2,0,2,3,0
184,79,0,0,2,3,0
185,1,1,0,2,1,0
186,0,2,0,2,3,0
187,82,0,2,3,3,0
188,79,2,2,2,3,0
189,1,2,2,2,3,0
190,82,3,0,3,3,0
191,0,3,0,2,3,0
192,79,2,0,2,3,0
193,0,1,1,2,0,0
194,82,3,0,0,0,0
195,80,1,1,2,0,0
196,79,0,0,2,0,0
197,80,2,0,2,3,0
198,80,1,1,2,0,0
199,82,1,1,0,0,0
200,79,0,0,2,0,0
201,80,2,1,2,0,0
202,0,3,2,2,0,0
203,1,1,2,2,0,0
204,80,0,1,2,0,0
205,81,3,1,0,0,0
206,79,1,1,2,1,0
207,82,0,0,1,1,0
208,82,0,0,1,1,0
209,81,2,1,0,0,0
210,0,0,0,2,0,0
211,82,0,1,0,0,0
212,81,2,0,3,3,0
213,82,3,2,3,3,0
214,82,3,0,3,3,0
215,79,3,0,2,3,0
216,0,2,0,2,3,0
217,79,2,0,2,3,0
218,80,0,1,2,0,0
219,0,1,2,2,0,0
220,82,1,1,0,0,0
221,79,1,1,2,0,0
222,0,1,0,2,1,0
223,81,0,0,1,1,0
224,79,2,2,2,1,0
225,0,0,0,2,1,0
226,82,1,2,1,1,0
227,80,3,0,2,1,0
228,79,3,0,2,1,0
229,1,0,0,2,1,0
230,82,1,2,1,1,0
231,79,2,1,2,0,0
232,1,3,1,2,0,0
233,79,3,1,2,0,0
234,81,1,1,1,1,0
235,79,1,0,2,1,0
236,79,0,1,2,0,0
237,79,3,1,2,0,0
238,80,3,0,2,0,0
239,81,1,0,1,1,0
240,1,3,1,2,0,0
241,82,3,1,0,0,0
242,0,3,1,2,0,0
243,81,0,1,0,0,0
244,81,2,0,3,3,0
245,81,2,2,3,3,0
246,81,3,1,0,0,0
247,81,1,0,1,1,0
248,79,2,2,2,1,0
249,82,0,0,1,1,0
