Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,1,3,0,2,2,0
2,80,2,0,2,3,0
3,79,2,1,2,0,0
4,80,1,0,2,1,0
5,80,1,2,2,1,0
6,82,2,1,0,0,0
7,0,0,1,2,0,0
8,0,3,0,2,0,0
9,80,1,1,2,0,0
10,79,2,2,2,0,0
11,79,0,2,2,0,0
12,81,1,1,0,0,0
13,79,0,2,2,0,0
14,0,0,1,2,0,0
15,81,1,2,0,0,0
16,0,2,2,2,0,0
17,82,0,0,0,0,0
18,80,1,2,2,0,0
19,81,3,1,0,0,0
20,0,1,0,2,1,0
21,81,3,1,0,0,0
22,0,1,2,2,0,0
23,1,3,0,2,0,0
24,80,0,0,2,0,0
25,0,1,2,2,0,0
26,81,0,0,0,0,0
27,82,1,2,0,0,0
28,80,3,0,2,0,0
29,82,1,1,0,0,0
30,79,3,0,2,0,0
31,80,1,0,2,1,0
32,80,3,0,2,1,0
33,81,1,0,1,1,0
34,80,0,2,2,1,0
35,1,3,1,2,0,0
36,1,1,0,2,1,0
37,79,2,1,2,0,0
38,1,0,0,2,0,0
39,80,0,0,2,0,0
40,81,3,2,0,0,0
41,82,1,1,0,0,0
42,81,2,2,0,0,0
43,0,2,1,2,0,0
44,81,2,0,3,3,0
45,80,3,0,2,3,0
46,80,3,0,2,3,0
47,81,2,1,0,0,0
48,0,1,1,2,1,0
49,80,1,1,2,1,0
50,81,0,1,0,0,0
51,82,2,0,3,3,0
52,82,3,0,3,3,0
53,81,0,2,3,3,0
54,80,3,1,2,0,0
55,82,1,1,1,1,0
56,79,1,0,2,1,0
57,82,3,2,1,1,0
58,0,0,2,2,1,0
59,79,2,1,2,0,0
60,0,0,0,2,0,0
61,79,2,0,2,3,0
62,81,2,0,3,3,0
63,82,3,1,0,0,0
64,81,0,1,0,0,0
65,81,2,2,0,0,0
66,0,0,2,2,0,0
67,79,1,2,2,0,0
68,0,1,1,2,0,0
69,1,2,2,2,0,0
70,80,0,2,2,0,0
71,80,0,0,2,0,0
72,79,1,2,2,0,0
73,80,2,2,2,0,0
74,0,1,1,2,0,0
75,82,0,0,0,0,0
76,82,1,2,0,0,0
77,80,3,2,2,0,0
78,81,1,1,0,0,0
79,81,1,2,0,0,0
80,80,1,1,2,0,0
81,1,1,0,2,1,0
82,1,3,0,2,1,0
83,80,1,2,2,1,0
84,82,1,1,0,0,0
85,1,2,1,2,3,0
86,82,0,2,3,3,0
87,80,3,1,2,0,0
88,0,1,2,2,0,0
89,81,3,1,0,0,0
90,82,1,0,1,1,0
91,80,0,0,2,1,0
