Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,81,1,2,2,2,0
2,82,1,2,2,2,0
3,1,0,2,2,2,0
4,81,1,0,1,1,0
5,80,2,0,2,3,0
6,80,1,1,2,0,0
7,79,3,0,2,0,0
8,81,0,1,0,0,0
9,1,2,1,2,3,0
10,0,2,2,2,3,0
11,82,1,1,0,0,0
12,79,1,0,2,1,0
13,82,2,1,0,0,0
14,79,3,2,2,0,0
15,0,3,0,2,0,0
16,79,3,1,2,0,0
17,82,1,1,1,1,0
18,79,0,2,2,1,0
19,81,2,2,1,1,0
20,80,3,1,2,0,0
21,1,0,2,2,0,0
22,79,2,0,2,3,0
23,79,3,2,2,3,0
24,81,2,2,3,3,0
25,79,2,1,2,0,0
26,81,1,1,1,1,0
27,80,2,1,2,3,0
28,81,1,2,3,3,0
29,82,3,0,3,3,0
30,0,0,0,2,3,0
31,82,1,1,0,0,0
32,81,0,0,0,0,0
33,80,3,0,2,0,0
34,0,0,2,2,0,0
35,81,0,0,0,0,0
36,79,1,2,2,0,0
37,0,3,1,2,0,0
38,80,2,1,2,3,0
39,82,3,1,3,3,0
40,81,2,1,3,3,0
41,79,0,2,2,3,0
42,0,1,1,2,0,0
43,1,3,2,2,0,0
44,82,2,1,0,0,0
45,1,0,0,2,0,0
46,82,1,1,0,0,0
47,81,0,2,0,0,0
48,0,0,0,2,0,0
49,80,3,1,2,0,0
50,1,3,0,2,0,0
51,1,3,1,2,0,0
52,79,1,1,2,1,0
53,81,2,1,3,3,0
54,0,2,1,2,3,0
55,81,1,2,3,3,0
56,82,0,0,3,3,0
57,81,3,1,0,0,0
58,1,1,0,2,1,0
59,1,3,1,2,0,0
60,79,2,0,2,3,0
61,0,3,2,2,3,0
62,81,1,1,0,0,0
63,79,1,2,2,0,0
64,79,0,0,2,0,0
65,81,1,2,0,0,0
66,82,1,2,0,0,0
67,80,0,1,2,0,0
68,81,0,0,0,0,0
69,0,3,2,2,0,0
70,82,2,1,0,0,0
71,79,0,2,2,0,0
72,0,0,2,2,0,0
73,79,0,1,2,0,0
74,1,0,2,2,0,0
75,0,2,2,2,0,0
76,79,2,1,2,0,0
77,1,2,1,2,0,0
78,80,2,0,2,3,0
79,79,0,2,2,3,0
80,82,2,2,3,3,0
81,79,0,2,2,3,0
82,79,0,0,2,3,0
83,82,2,1,0,0,0
84,80,0,1,2,0,0
85,82,2,2,0,0,0
86,81,3,2,0,0,0
87,79,3,0,2,0,0
88,80,2,2,2,0,0
89,81,0,2,0,0,0
90,81,3,1,0,0,0
91,1,0,0,2,0,0
92,80,0,0,2,0,0
93,80,2,2,2,0,0
94,80,0,1,2,0,0
95,0,1,2,2,0,0
96,79,3,0,2,0,0
97,82,2,0,3,3,0
98,81,1,2,3,3,0
99,1,1,1,2,0,0
100,1,3,2,2,0,0
101,0,1,2,2,0,0
102,82,3,0,0,0,0
103,79,1,0,2,1,0
104,81,1,2,1,1,0
105,81,0,1,0,0,0
106,0,2,2,2,0,0
107,81,0,2,0,0,0
108,79,2,2,2,0,0
109,80,3,2,2,0,0
110,80,1,1,2,0,0
111,0,0,0,2,0,0
112,80,0,1,2,0,0
113,81,3,2,0,0,0
114,1,3,2,2,0,0
115,81,3,0,0,0,0
116,82,3,0,0,0,0
117,82,0,2,0,0,0
118,1,3,0,2,0,0
119,82,1,1,0,0,0
120,81,2,1,3,3,0
121,1,3,2,2,3,0
122,80,3,2,2,3,0
123,81,2,2,3,3,0
124,1,3,0,2,3,0
125,0,0,0,2,3,0
126,79,3,2,2,3,0
127,82,2,0,3,3,0
128,81,3,2,3,3,0
129,1,1,2,2,3,0
130,82,3,2,3,3,0
131,1,1,2,2,3,0
132,82,2,1,0,0,0
133,81,2,0,3,3,0
134,81,0,2,3,3,0
135,79,2,0,2,3,0
136,81,1,0,1,1,0
137,81,3,2,1,1,0
138,82,1,1,0,0,0
139,1,3,2,2,0,0
140,82,1,0,1,1,0
141,1,0,2,2,1,0
142,81,2,0,3,3,0
143,80,2,1,2,0,0
144,79,1,2,2,0,0
145,1,2,2,2,0,0
146,79,3,0,2,0,0
147,81,1,0,1,1,0
148,81,2,1,0,0,0
149,80,2,0,2,3,0
150,0,3,0,2,3,0
151,81,1,1,0,0,0
152,82,1,2,0,0,0
153,81,2,2,0,0,0
154,82,1,1,0,0,0
155,1,2,2,2,0,0
156,79,0,1,2,0,0
157,0,3,1,2,0,0
158,0,2,1,2,3,0
159,81,0,0,3,3,0
160,81,1,1,0,0,0
161,81,1,1,0,0,0
162,82,2,1,3,3,0
163,80,0,0,2,3,0
164,81,1,0,1,1,0
165,1,3,1,2,0,0
166,1,3,0,2,0,0
167,80,0,1,2,0,0
168,80,3,1,2,0,0
169,0,0,2,2,0,0
170,0,3,0,2,0,0
171,0,1,2,2,0,0
172,79,0,2,2,0,0
173,81,1,0,1,1,0
174,0,2,2,2,1,0
175,0,1,1,2,0,0
176,82,0,1,0,0,0
177,79,3,2,2,0,0
178,81,0,1,0,0,0
179,0,0,1,2,0,0
