Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,79,2,1,2,0,0
2,82,2,1,0,0,0
3,80,3,2,2,0,0
4,81,1,1,0,0,0
5,79,2,2,2,0,0
6,1,2,2,2,0,0
7,79,2,2,2,0,0
8,0,0,1,2,0,0
9,82,0,2,0,0,0
10,0,2,0,2,3,0
11,1,3,0,2,3,0
12,79,0,2,2,3,0
13,82,2,1,0,0,0
14,79,1,1,2,1,0
15,81,2,1,3,3,0
16,0,1,2,2,3,0
17,1,1,1,2,0,0
18,80,2,2,2,0,0
19,81,3,1,0,0,0
20,0,3,2,2,0,0
21,82,3,1,0,0,0
22,79,0,1,2,0,0
23,1,0,1,2,0,0
24,81,3,2,0,0,0
25,79,0,1,2,0,0
26,79,1,0,2,1,0
27,81,0,0,1,1,0
28,1,0,1,2,0,0
29,0,3,1,2,0,0
30,81,2,2,0,0,0
31,0,2,0,2,3,0
32,1,2,1,2,0,0
33,79,2,2,2,0,0
34,81,1,2,0,0,0
35,1,3,2,2,0,0
36,81,0,1,0,0,0
37,81,2,1,3,3,0
38,79,3,0,2,3,0
39,0,1,0,2,1,0
40,1,3,1,2,0,0
41,0,0,0,2,0,0
42,81,3,2,0,0,0
43,81,3,0,0,0,0
44,81,0,2,0,0,0
45,1,3,0,2,0,0
46,81,0,2,0,0,0
47,79,1,0,2,1,0
48,80,0,0,2,1,0
49,79,2,2,2,1,0
50,80,3,1,2,0,0
51,0,3,1,2,0,0
52,1,3,2,2,0,0
53,80,2,0,2,3,0
54,82,3,1,0,0,0
55,0,1,2,2,0,0
56,1,1,0,2,1,0
57,1,3,0,2,1,0
58,0,0,1,2,0,0
59,79,0,0,2,0,0
60,82,3,1,0,0,0
61,82,1,1,1,1,0
62,1,2,2,2,1,0
63,79,2,2,2,1,0
64,1,1,0,2,1,0
65,79,2,1,2,0,0
66,81,2,2,0,0,0
67,1,0,0,2,0,0
68,81,3,2,0,0,0
69,0,0,0,2,0,0
70,81,3,2,0,0,0
71,1,0,1,2,0,0
72,80,2,2,2,0,0
73,82,1,1,0,0,0
74,80,2,1,2,3,0
75,1,3,2,2,3,0
76,79,3,0,2,3,0
77,79,2,0,2,3,0
78,80,0,2,2,3,0
79,0,2,1,2,0,0
80,0,2,2,2,0,0
81,79,2,0,2,3,0
82,1,1,1,2,0,0
83,80,1,0,2,1,0
84,79,3,1,2,0,0
85,0,2,2,2,0,0
86,81,0,2,0,0,0
87,82,2,0,3,3,0
88,82,1,2,3,3,0
89,81,3,2,3,3,0
90,82,0,0,3,3,0
91,82,2,1,0,0,0
92,82,2,1,0,0,0
93,79,2,0,2,3,0
94,79,0,0,2,3,0
95,81,1,0,1,1,0
96,79,2,2,2,1,0
97,81,3,1,0,0,0
98,82,3,2,0,0,0
99,81,3,1,0,0,0
100,0,0,2,2,0,0
101,1,3,1,2,0,0
102,81,1,2,0,0,0
103,80,3,2,2,0,0
104,79,1,0,2,1,0
105,82,2,1,0,0,0
106,81,2,2,0,0,0
107,82,1,0,1,1,0
108,0,0,1,2,0,0
109,81,3,0,0,0,0
110,1,2,2,2,0,0
111,79,2,0,2,3,0
112,82,3,2,3,3,0
113,80,2,0,2,3,0
114,79,2,0,2,3,0
115,79,0,1,2,0,0
116,1,2,0,2,3,0
117,80,1,2,2,3,0
118,80,3,1,2,0,0
119,0,2,0,2,3,0
120,82,1,1,0,0,0
121,79,3,1,2,0,0
122,0,2,0,2,3,0
123,1,3,2,2,3,0
124,1,0,0,2,3,0
125,79,1,2,2,3,0
126,81,0,2,3,3,0
127,82,3,0,3,3,0
128,0,1,2,2,3,0
129,79,3,2,2,3,0
130,81,0,2,3,3,0
131,81,2,2,3,3,0
132,82,3,0,3,3,0
133,79,1,2,2,3,0
134,81,2,1,0,0,0
135,0,0,1,2,0,0
136,0,2,0,2,3,0
137,82,3,2,3,3,0
138,80,1,1,2,0,0
139,0,1,2,2,0,0
140,80,2,2,2,0,0
141,81,3,2,0,0,0
142,1,0,1,2,0,0
143,82,1,0,1,1,0
144,81,3,1,0,0,0
145,82,2,2,0,0,0
146,0,0,2,2,0,0
147,80,1,1,2,0,0
148,80,0,1,2,0,0
149,1,3,1,2,0,0
150,80,1,1,2,1,0
151,79,0,1,2,0,0
152,81,0,2,0,0,0
153,82,3,1,0,0,0
154,79,3,2,2,0,0
155,82,0,1,0,0,0
156,82,2,2,0,0,0
157,0,1,0,2,1,0
158,79,3,2,2,1,0
159,82,2,2,1,1,0
160,82,2,2,1,1,0
161,82,0,0,1,1,0
162,79,0,0,2,1,0
163,81,1,1,0,0,0
164,80,1,2,2,0,0
165,82,1,2,0,0,0
166,82,2,1,0,0,0
167,0,3,1,2,0,0
168,1,0,1,2,0,0
169,0,3,1,2,0,0
170,79,2,2,2,0,0
171,80,2,0,2,3,0
172,0,1,0,2,1,0
173,1,0,1,2,0,0
174,81,1,2,0,0,0
175,82,3,1,0,0,0
176,79,0,0,2,0,0
177,0,3,1,2,0,0
178,1,1,2,2,0,0
179,80,1,0,2,1,0
180,80,3,1,2,0,0
181,0,3,2,2,0,0
182,1,2,2,2,0,0
183,80,0,1,2,0,0
184,1,3,1,2,0,0
185,79,2,0,2,3,0
186,79,2,0,2,3,0
187,82,2,1,0,0,0
188,82,3,1,0,0,0
189,0,2,2,2,0,0
190,80,1,2,2,0,0
191,1,2,2,2,0,0
192,82,0,1,0,0,0
193,1,2,0,2,3,0
194,79,3,1,2,0,0
195,81,2,1,3,3,0
196,79,0,0,2,3,0
197,79,0,0,2,3,0
198,0,0,1,2,0,0
199,80,3,2,2,0,0
200,81,2,1,0,0,0
201,1,1,0,2,1,0
202,0,3,0,2,1,0
203,79,1,2,2,1,0
204,80,2,0,2,3,0
205,1,2,1,2,0,0
206,1,3,1,2,0,0
207,1,3,2,2,0,0
208,82,0,0,0,0,0
209,82,3,1,0,0,0
210,79,0,0,2,0,0
211,79,0,1,2,0,0
212,81,1,0,1,1,0
213,80,3,2,2,1,0
214,79,0,2,2,1,0
215,1,3,1,2,0,0
216,79,1,0,2,1,0
217,0,2,0,2,3,0
218,80,1,2,2,3,0
219,81,1,1,0,0,0
