Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,80,2,2,2,2,0
2,82,3,0,2,2,0
3,80,2,0,2,3,0
4,81,0,2,3,3,0
5,0,3,0,2,3,0
6,1,2,2,2,3,0
7,0,2,1,2,0,0
8,0,3,2,2,0,0
9,79,2,0,2,3,0
10,1,3,1,2,0,0
11,81,1,0,1,1,0
12,1,3,1,2,0,0
13,82,0,1,0,0,0
14,1,0,1,2,0,0
15,82,0,2,0,0,0
16,80,1,2,2,0,0
17,80,0,0,2,0,0
18,1,1,0,2,1,0
19,82,1,1,0,0,0
20,1,1,0,2,1,0
21,81,3,0,1,1,0
22,81,0,1,0,0,0
23,0,1,1,2,1,0
24,79,1,0,2,1,0
25,79,2,0,2,3,0
26,0,2,2,2,3,0
27,79,2,2,2,3,0
28,1,3,0,2,3,0
29,80,0,0,2,3,0
30,0,1,0,2,1,0
31,81,0,1,0,0,0
32,79,3,2,2,0,0
33,0,1,2,2,0,0
34,79,3,1,2,0,0
35,79,3,1,2,0,0
36,81,3,0,0,0,0
37,79,0,2,2,0,0
38,79,0,0,2,0,0
39,79,3,2,2,0,0
40,80,3,2,2,0,0
41,82,0,2,0,0,0
42,1,3,0,2,0,0
43,80,1,0,2,1,0
44,0,1,0,2,1,0
45,0,1,2,2,1,0
46,0,2,0,2,3,0
47,81,1,2,3,3,0
48,79,2,0,2,3,0
49,80,0,0,2,3,0
50,1,0,1,2,0,0
51,0,3,0,2,0,0
52,79,2,2,2,0,0
53,80,1,2,2,0,0
54,80,2,1,2,0,0
55,1,1,1,2,1,0
56,80,0,0,2,1,0
57,1,2,1,2,0,0
58,81,0,2,0,0,0
59,1,3,0,2,0,0
60,79,1,0,2,1,0
61,1,0,1,2,0,0
62,80,0,0,2,0,0
63,82,2,1,0,0,0
64,82,0,1,0,0,0
65,80,0,0,2,0,0
66,82,3,2,0,0,0
67,79,3,2,2,0,0
68,81,3,0,0,0,0
69,79,1,1,2,0,0
70,79,1,2,2,0,0
71,82,0,2,0,0,0
72,82,0,2,0,0,0
73,0,2,1,2,0,0
74,82,3,2,0,0,0
75,1,3,1,2,0,0
76,80,3,1,2,0,0
77,1,2,0,2,3,0
78,80,3,0,2,3,0
79,1,0,2,2,3,0
80,80,3,1,2,0,0
81,80,1,0,2,1,0
82,1,3,2,2,1,0
83,1,2,1,2,0,0
84,0,1,2,2,0,0
85,80,2,0,2,3,0
86,82,3,2,3,3,0
87,79,2,1,2,0,0
88,80,3,0,2,0,0
89,80,2,1,2,0,0
90,1,3,0,2,0,0
91,79,3,1,2,0,0
92,82,3,1,0,0,0
93,0,0,0,2,0,0
94,1,3,2,2,0,0
95,79,0,2,2,0,0
96,0,1,0,2,1,0
97,1,3,2,2,1,0
98,1,1,1,2,0,0
99,82,2,0,3,3,0
100,82,0,2,3,3,0
101,81,0,0,3,3,0
102,80,2,0,2,3,0
103,79,3,0,2,3,0
104,80,1,0,2,1,0
105,81,2,0,3,3,0
106,79,2,2,2,3,0
107,82,0,1,0,0,0
108,0,3,1,2,0,0
109,79,2,0,2,3,0
110,0,1,1,2,0,0
111,79,1,2,2,0,0
112,80,3,0,2,0,0
113,82,3,1,0,0,0
114,81,2,1,3,3,0
115,82,0,2,3,3,0
116,79,0,1,2,0,0
117,1,2,0,2,3,0
118,80,2,2,2,3,0
119,0,3,2,2,3,0
120,81,1,0,1,1,0
121,79,2,0,2,3,0
122,82,3,0,3,3,0
123,80,2,2,2,3,0
124,0,2,2,2,3,0
125,0,2,2,2,3,0
126,81,3,1,0,0,0
127,82,1,1,1,1,0
128,80,0,1,2,0,0
129,0,1,2,2,0,0
130,1,0,0,2,0,0
131,1,1,2,2,0,0
132,82,1,1,0,0,0
133,1,0,2,2,0,0
134,0,2,1,2,0,0
135,81,3,1,0,0,0
136,0,3,0,2,0,0
137,0,3,2,2,0,0
138,82,0,1,0,0,0
139,82,1,0,1,1,0
140,81,0,1,0,0,0
141,1,2,1,2,3,0
142,1,2,1,2,3,0
143,1,1,0,2,1,0
144,0,2,0,2,3,0
145,79,2,0,2,3,0
146,0,1,0,2,1,0
147,1,0,1,2,0,0
148,79,3,2,2,0,0
149,80,3,0,2,0,0
150,0,3,0,2,0,0
151,79,1,0,2,1,0
152,79,2,1,2,0,0
153,80,1,1,2,1,0
154,1,3,2,2,1,0
155,80,0,1,2,0,0
156,0,0,0,2,0,0
157,82,1,0,1,1,0
158,1,2,2,2,1,0
159,80,3,1,2,0,0
160,82,0,1,0,0,0
161,0,1,0,2,1,0
162,79,3,0,2,1,0
163,79,3,2,2,1,0
164,0,0,1,2,0,0
165,80,2,2,2,0,0
166,79,3,0,2,0,0
167,82,2,1,0,0,0
168,80,3,2,2,0,0
169,79,1,0,2,1,0
170,82,3,1,0,0,0
171,80,1,0,2,1,0
172,1,2,0,2,3,0
173,1,1,1,2,0,0
174,81,1,0,1,1,0
175,1,2,1,2,0,0
