Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,81,0,2,2,2,0
2,80,2,2,2,2,0
3,0,2,0,2,3,0
4,0,0,1,2,0,0
5,82,3,2,0,0,0
6,1,0,2,2,0,0
7,0,2,2,2,0,0
8,81,3,0,0,0,0
9,82,1,2,0,0,0
10,79,2,0,2,3,0
11,0,3,1,2,0,0
12,81,2,0,3,3,0
13,80,2,2,2,3,0
14,0,1,2,2,3,0
15,1,0,2,2,3,0
16,79,0,0,2,3,0
17,79,1,1,2,0,0
18,1,1,1,2,0,0
19,82,3,2,0,0,0
20,82,0,1,0,0,0
21,1,0,2,2,0,0
22,81,3,2,0,0,0
23,81,0,1,0,0,0
24,81,0,0,0,0,0
25,0,3,0,2,0,0
26,79,2,2,2,0,0
27,79,2,0,2,3,0
28,1,3,2,2,3,0
29,80,0,2,2,3,0
30,80,1,2,2,3,0
31,1,2,0,2,3,0
32,80,0,1,2,0,0
33,1,1,0,2,1,0
34,0,1,0,2,1,0
