Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,0,2,2,2,2,0
2,82,0,0,2,2,0
3,82,1,0,1,1,0
4,80,3,1,2,0,0
5,0,3,2,2,0,0
6,82,1,2,0,0,0
7,82,1,2,0,0,0
8,1,2,2,2,0,0
9,0,2,1,2,0,0
10,81,0,1,0,0,0
11,1,3,1,2,0,0
12,1,1,1,2,1,0
13,82,3,2,1,1,0
14,81,2,1,0,0,0
15,81,2,2,0,0,0
16,80,3,2,2,0,0
17,79,2,2,2,0,0
18,79,3,1,2,0,0
19,82,1,1,1,1,0
20,81,0,0,1,1,0
21,82,0,0,1,1,0
22,80,3,0,2,1,0
23,82,1,1,0,0,0
24,82,2,2,0,0,0
25,82,0,0,0,0,0
26,80,3,1,2,0,0
27,0,2,2,2,0,0
28,0,2,2,2,0,0
29,79,0,2,2,0,0
30,0,2,1,2,0,0
31,0,0,1,2,0,0
32,1,3,1,2,0,0
33,80,1,1,2,1,0
34,81,2,1,3,3,0
35,1,3,2,2,3,0
36,82,0,1,0,0,0
37,79,1,2,2,0,0
38,1,1,2,2,0,0
39,79,3,1,2,0,0
40,82,1,1,1,1,0
41,1,1,1,2,1,0
42,82,3,0,1,1,0
43,81,0,2,1,1,0
44,80,2,1,2,0,0
45,82,0,1,0,0,0
46,81,3,2,0,0,0
47,79,0,2,2,0,0
48,82,3,0,0,0,0
49,80,3,1,2,0,0
50,0,2,0,2,3,0
51,0,0,2,2,3,0
52,81,2,2,3,3,0
53,79,3,0,2,3,0
54,80,3,2,2,3,0
55,79,1,2,2,3,0
56,0,1,1,2,0,0
57,80,3,0,2,0,0
58,1,0,2,2,0,0
59,79,1,0,2,1,0
60,82,3,2,1,1,0
61,0,1,2,2,1,0
62,0,0,2,2,1,0
63,0,0,1,2,0,0
64,1,1,1,2,1,0
65,82,3,1,1,1,0
66,80,1,2,2,1,0
67,0,0,2,2,1,0
68,1,0,1,2,0,0
69,79,0,0,2,0,0
70,79,0,2,2,0,0
71,82,2,2,0,0,0
72,80,1,1,2,0,0
73,79,0,0,2,0,0
74,80,2,0,2,3,0
75,1,2,2,2,3,0
76,80,0,2,2,3,0
77,81,0,0,3,3,0
78,82,3,2,3,3,0
79,82,1,2,3,3,0
80,80,2,1,2,0,0
81,0,2,0,2,3,0
82,81,3,2,3,3,0
83,0,3,1,2,0,0
84,82,1,1,1,1,0
85,79,2,0,2,3,0
86,79,0,1,2,0,0
87,82,0,1,0,0,0
88,79,3,0,2,0,0
89,80,3,0,2,0,0
90,80,0,1,2,0,0
91,80,1,2,2,0,0
92,81,0,0,0,0,0
93,1,3,1,2,0,0
94,81,1,0,1,1,0
95,80,3,2,2,1,0
96,82,0,2,1,1,0
97,79,0,0,2,1,0
98,80,1,2,2,1,0
99,82,1,2,1,1,0
100,81,0,0,1,1,0
101,81,0,1,0,0,0
102,1,0,1,2,0,0
103,82,0,2,0,0,0
104,1,1,2,2,0,0
105,79,2,2,2,0,0
106,82,3,2,0,0,0
107,80,3,2,2,0,0
108,82,1,0,1,1,0
109,82,2,0,3,3,0
110,79,2,2,2,3,0
111,80,1,0,2,1,0
112,82,3,2,1,1,0
113,79,2,1,2,0,0
114,1,1,2,2,0,0
115,80,0,1,2,0,0
116,79,2,2,2,0,0
117,81,1,1,0,0,0
118,82,2,1,3,3,0
119,0,3,1,2,3,0
120,82,0,0,3,3,0
121,81,2,2,3,3,0
122,0,0,2,2,3,0
123,0,2,2,2,3,0
124,0,2,0,2,3,0
125,0,0,0,2,3,0
126,79,1,2,2,3,0
127,80,0,0,2,3,0
128,1,1,2,2,3,0
129,1,0,0,2,3,0
130,81,3,2,3,3,0
131,0,2,0,2,3,0
132,82,3,1,0,0,0
133,82,1,2,0,0,0
134,1,3,0,2,0,0
135,0,1,2,2,0,0
136,0,3,0,2,0,0
137,1,2,2,2,0,0
138,82,2,2,0,0,0
