Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,82,2,1,0,0,0
2,82,2,1,0,0,0
3,81,1,2,0,0,0
4,82,3,0,0,0,0
5,0,3,2,2,0,0
6,81,2,0,3,3,0
7,1,3,1,2,0,0
8,79,0,2,2,0,0
9,80,1,1,2,0,0
10,1,3,1,2,0,0
11,81,3,0,0,0,0
12,82,2,0,3,3,0
13,79,0,1,2,0,0
14,79,1,2,2,0,0
15,0,0,2,2,0,0
16,79,2,1,2,0,0
17,81,1,2,0,0,0
18,81,0,1,0,0,0
19,80,0,2,2,0,0
20,79,3,0,2,0,0
21,0,2,1,2,0,0
22,0,2,2,2,0,0
23,81,2,0,3,3,0
24,80,1,1,2,0,0
25,0,3,1,2,0,0
26,80,3,0,2,0,0
27,79,3,0,2,0,0
28,79,3,1,2,0,0
29,1,1,2,2,0,0
30,82,3,1,0,0,0
31,80,2,0,2,3,0
32,80,2,2,2,3,0
33,79,2,0,2,3,0
34,81,2,0,3,3,0
35,79,2,0,2,3,0
36,80,3,0,2,3,0
37,81,3,2,3,3,0
38,80,2,0,2,3,0
39,82,0,0,3,3,0
40,80,2,1,2,0,0
41,80,3,0,2,0,0
42,81,2,2,0,0,0
43,81,2,0,3,3,0
44,1,1,1,2,0,0
45,82,3,1,0,0,0
46,81,0,0,0,0,0
47,1,2,1,2,0,0
48,81,3,2,0,0,0
49,81,3,0,0,0,0
50,1,2,2,2,0,0
51,1,2,2,2,0,0
52,79,3,0,2,0,0
53,79,1,0,2,1,0
54,0,1,2,2,1,0
55,79,1,2,2,1,0
56,1,0,2,2,1,0
57,81,2,1,0,0,0
58,0,2,0,2,3,0
59,82,0,1,0,0,0
60,82,0,0,0,0,0
61,79,3,0,2,0,0
62,79,0,1,2,0,0
63,79,3,0,2,0,0
64,81,2,0,3,3,0
65,82,3,1,0,0,0
66,1,3,0,2,0,0
67,81,1,2,0,0,0
68,1,0,1,2,0,0
69,81,3,0,0,0,0
70,81,3,1,0,0,0
71,82,0,1,0,0,0
72,79,1,0,2,1,0
73,1,2,2,2,1,0
74,1,1,2,2,1,0
75,79,2,2,2,1,0
76,81,1,1,0,0,0
77,0,2,2,2,0,0
78,79,2,2,2,0,0
79,80,0,2,2,0,0
80,82,0,2,0,0,0
81,80,0,0,2,0,0
82,80,2,2,2,0,0
83,79,1,2,2,0,0
84,1,2,1,2,0,0
85,0,2,2,2,0,0
86,1,2,2,2,0,0
87,1,1,1,2,0,0
88,82,1,1,0,0,0
89,79,3,0,2,0,0
90,1,1,1,2,0,0
91,1,2,1,2,3,0
92,1,1,0,2,1,0
93,79,0,1,2,0,0
94,81,1,0,1,1,0
95,0,3,2,2,1,0
96,79,3,1,2,0,0
97,82,1,2,0,0,0
98,80,2,2,2,0,0
99,1,3,1,2,0,0
100,81,1,0,1,1,0
101,82,3,0,1,1,0
102,1,1,2,2,1,0
103,81,3,0,1,1,0
104,0,2,1,2,0,0
105,81,0,1,0,0,0
106,79,3,0,2,0,0
107,0,1,0,2,1,0
108,79,2,2,2,1,0
109,1,1,1,2,0,0
110,79,2,2,2,0,0
111,82,0,0,0,0,0
112,0,3,0,2,0,0
113,0,0,0,2,0,0
114,0,2,1,2,0,0
