Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,0,3,0,2,2,0
2,79,2,0,2,3,0
3,0,1,1,2,0,0
4,79,0,0,2,0,0
5,82,3,2,0,0,0
6,81,2,1,0,0,0
7,80,0,1,2,0,0
8,81,1,2,0,0,0
9,81,1,1,0,0,0
10,80,1,1,2,0,0
11,0,2,0,2,3,0
12,81,0,1,0,0,0
13,79,3,1,2,0,0
14,82,1,0,1,1,0
15,80,2,0,2,3,0
16,81,2,1,0,0,0
17,0,0,0,2,0,0
18,80,3,1,2,0,0
19,81,2,0,3,3,0
20,0,0,2,2,3,0
21,81,3,1,0,0,0
22,80,3,1,2,0,0
23,1,3,0,2,0,0
24,79,0,0,2,0,0
25,82,3,0,0,0,0
26,1,2,2,2,0,0
27,81,3,2,0,0,0
28,82,1,2,0,0,0
29,82,0,1,0,0,0
30,1,0,1,2,0,0
31,79,1,1,2,1,0
32,81,0,2,1,1,0
33,81,3,2,1,1,0
34,81,3,0,1,1,0
35,1,3,2,2,1,0
36,81,2,1,0,0,0
37,79,2,0,2,3,0
38,81,1,0,1,1,0
39,79,2,2,2,1,0
40,1,3,1,2,0,0
41,81,3,0,0,0,0
42,1,1,2,2,0,0
43,79,3,0,2,0,0
44,80,2,0,2,3,0
45,80,3,2,2,3,0
46,82,2,0,3,3,0
47,0,3,1,2,0,0
48,0,3,0,2,0,0
49,80,1,2,2,0,0
50,80,0,2,2,0,0
51,0,2,1,2,0,0
52,1,3,0,2,0,0
53,0,3,2,2,0,0
54,0,0,2,2,0,0
55,81,1,1,0,0,0
56,79,1,1,2,0,0
57,81,2,0,3,3,0
58,79,0,2,2,3,0
59,81,3,0,3,3,0
60,81,2,0,3,3,0
61,81,2,0,3,3,0
62,79,3,0,2,3,0
63,79,2,2,2,3,0
64,80,0,2,2,3,0
65,81,1,2,3,3,0
66,80,3,2,2,3,0
67,1,3,2,2,3,0
68,79,1,0,2,1,0
69,81,2,1,0,0,0
70,79,0,1,2,0,0
71,81,2,0,3,3,0
72,80,2,1,2,0,0
73,79,3,2,2,0,0
74,1,3,2,2,0,0
75,79,2,2,2,0,0
76,81,3,1,0,0,0
77,1,2,1,2,3,0
78,1,3,1,2,3,0
79,79,3,1,2,3,0
80,1,1,1,2,1,0
81,1,0,1,2,0,0
82,0,0,0,2,0,0
83,82,3,0,0,0,0
84,79,0,0,2,0,0
85,80,0,0,2,0,0
86,0,3,0,2,0,0
87,80,0,0,2,0,0
88,0,1,1,2,0,0
89,82,0,1,0,0,0
90,82,2,1,3,3,0
91,0,2,0,2,3,0
92,81,3,1,0,0,0
93,1,2,2,2,0,0
94,0,1,2,2,0,0
95,81,1,1,0,0,0
96,79,2,0,2,3,0
97,80,0,0,2,3,0
98,79,2,0,2,3,0
99,81,3,2,3,3,0
100,81,0,1,0,0,0
101,1,3,0,2,0,0
102,81,1,2,0,0,0
103,79,1,0,2,1,0
104,1,1,1,2,0,0
105,82,3,0,0,0,0
106,0,1,1,2,0,0
107,1,3,2,2,0,0
108,0,2,1,2,0,0
109,81,2,2,0,0,0
110,80,1,0,2,1,0
111,1,3,0,2,1,0
112,1,2,1,2,0,0
113,81,1,2,0,0,0
114,82,1,0,1,1,0
115,82,2,0,3,3,0
116,1,2,0,2,3,0
117,82,1,1,0,0,0
118,79,1,0,2,1,0
119,81,3,0,1,1,0
120,81,1,1,0,0,0
121,80,0,0,2,0,0
122,79,2,2,2,0,0
123,79,3,0,2,0,0
124,0,2,0,2,3,0
125,81,1,1,0,0,0
126,1,2,1,2,3,0
127,0,1,1,2,1,0
128,1,1,1,2,1,0
129,80,3,0,2,1,0
130,1,0,2,2,1,0
131,81,1,2,1,1,0
132,1,0,0,2,1,0
133,1,1,1,2,0,0
134,0,2,0,2,3,0
135,81,1,1,0,0,0
136,0,0,0,2,0,0
137,82,2,2,0,0,0
138,82,2,1,0,0,0
139,0,1,1,2,1,0
140,82,3,2,1,1,0
141,81,1,1,0,0,0
142,0,0,0,2,0,0
143,82,3,0,0,0,0
144,81,2,0,3,3,0
145,80,3,0,2,3,0
146,82,0,0,3,3,0
147,81,2,2,3,3,0
148,82,2,0,3,3,0
149,82,3,2,3,3,0
150,82,2,2,3,3,0
151,79,3,2,2,3,0
152,0,1,2,2,3,0
153,81,1,2,3,3,0
154,0,2,1,2,0,0
155,82,0,2,0,0,0
156,82,3,2,0,0,0
157,82,2,1,0,0,0
158,0,2,0,2,3,0
159,1,1,0,2,1,0
160,81,0,2,1,1,0
161,80,0,0,2,1,0
162,81,0,1,0,0,0
163,79,2,2,2,0,0
164,0,3,1,2,0,0
165,0,1,0,2,1,0
166,79,0,0,2,1,0
167,80,0,1,2,0,0
168,80,1,1,2,1,0
169,79,2,0,2,3,0
170,79,0,2,2,3,0
171,0,0,0,2,3,0
172,82,3,2,3,3,0
173,80,3,2,2,3,0
174,80,2,1,2,0,0
175,80,3,2,2,0,0
176,79,3,0,2,0,0
177,81,3,0,0,0,0
178,0,0,0,2,0,0
179,79,3,2,2,0,0
180,82,2,1,0,0,0
