Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,80,0,2,2,2,0
2,81,0,0,2,2,0
3,80,0,1,2,0,0
4,1,3,2,2,0,0
5,0,2,2,2,0,0
6,82,1,1,0,0,0
7,1,2,0,2,3,0
8,79,3,0,2,3,0
9,82,1,1,0,0,0
10,82,0,2,0,0,0
11,80,3,2,2,0,0
12,81,2,0,3,3,0
13,1,0,0,2,3,0
14,0,0,2,2,3,0
15,81,2,2,3,3,0
16,1,2,1,2,0,0
17,79,2,1,2,0,0
18,79,2,1,2,0,0
19,80,0,0,2,0,0
20,79,3,2,2,0,0
21,82,3,1,0,0,0
22,81,0,0,0,0,0
23,1,2,1,2,0,0
24,0,3,1,2,0,0
25,0,2,2,2,0,0
26,80,1,1,2,0,0
27,82,1,0,1,1,0
28,79,1,2,2,1,0
29,79,1,1,2,0,0
30,81,0,0,0,0,0
31,79,1,2,2,0,0
32,80,2,1,2,0,0
33,82,2,2,0,0,0
34,1,0,0,2,0,0
35,1,3,2,2,0,0
36,79,0,2,2,0,0
37,79,0,2,2,0,0
38,1,3,0,2,0,0
39,80,2,0,2,3,0
40,79,2,0,2,3,0
41,81,3,0,3,3,0
42,82,3,0,3,3,0
43,82,3,2,3,3,0
44,79,2,0,2,3,0
45,1,2,1,2,0,0
46,0,3,1,2,0,0
47,80,3,0,2,0,0
48,79,2,2,2,0,0
49,80,3,0,2,0,0
50,0,1,2,2,0,0
51,1,1,0,2,1,0
52,82,0,1,0,0,0
53,80,0,0,2,0,0
54,1,3,0,2,0,0
55,0,2,1,2,0,0
56,82,1,0,1,1,0
57,80,1,1,2,0,0
58,0,3,0,2,0,0
59,81,1,1,0,0,0
60,1,0,0,2,0,0
61,81,0,1,0,0,0
62,1,1,2,2,0,0
63,82,1,0,1,1,0
64,81,2,0,3,3,0
65,1,2,0,2,3,0
66,82,3,0,3,3,0
67,82,2,0,3,3,0
68,0,1,2,2,3,0
69,1,0,2,2,3,0
70,1,1,2,2,3,0
71,79,2,1,2,0,0
72,81,1,1,1,1,0
73,0,3,2,2,1,0
74,81,3,1,0,0,0
75,1,1,2,2,0,0
76,0,2,2,2,0,0
77,81,1,2,0,0,0
78,1,0,1,2,0,0
79,82,3,1,0,0,0
80,79,1,1,2,1,0
81,82,1,0,1,1,0
82,0,1,1,2,0,0
83,79,2,0,2,3,0
84,80,3,0,2,3,0
85,82,2,2,3,3,0
86,1,3,1,2,0,0
87,81,1,0,1,1,0
88,1,1,0,2,1,0
89,82,3,1,0,0,0
90,81,2,1,3,3,0
91,1,0,1,2,0,0
92,79,3,2,2,0,0
93,82,1,1,0,0,0
94,80,2,2,2,0,0
95,80,0,2,2,0,0
96,0,2,0,2,3,0
97,0,0,1,2,0,0
98,82,0,2,0,0,0
99,81,1,2,0,0,0
100,81,0,0,0,0,0
101,79,2,0,2,3,0
102,82,3,0,3,3,0
103,79,1,2,2,3,0
104,1,2,1,2,0,0
105,81,0,1,0,0,0
106,81,3,0,0,0,0
107,1,0,2,2,0,0
108,81,1,2,0,0,0
109,81,3,0,0,0,0
110,0,3,2,2,0,0
111,82,3,1,0,0,0
112,79,3,0,2,0,0
113,81,3,0,0,0,0
114,0,3,2,2,0,0
115,0,2,1,2,0,0
116,81,1,1,1,1,0
117,79,2,1,2,3,0
118,79,0,2,2,3,0
119,81,0,1,0,0,0
120,82,2,2,0,0,0
121,82,2,2,0,0,0
122,80,2,2,2,0,0
123,79,3,2,2,0,0
124,81,1,0,1,1,0
125,1,3,2,2,1,0
126,1,3,0,2,1,0
127,0,2,1,2,0,0
128,79,2,0,2,3,0
129,1,0,0,2,3,0
130,0,2,1,2,0,0
131,0,0,2,2,0,0
132,80,0,0,2,0,0
133,81,2,1,0,0,0
134,81,1,2,0,0,0
135,1,3,0,2,0,0
136,1,1,0,2,1,0
137,80,1,2,2,1,0
138,1,2,1,2,0,0
139,79,2,2,2,0,0
140,80,2,0,2,3,0
141,0,0,2,2,3,0
142,79,2,0,2,3,0
143,81,1,2,3,3,0
144,79,1,0,2,1,0
145,1,3,2,2,1,0
146,82,2,1,0,0,0
147,82,0,1,0,0,0
148,81,1,2,0,0,0
149,0,0,0,2,0,0
150,81,3,0,0,0,0
151,79,0,0,2,0,0
152,1,0,1,2,0,0
153,1,2,1,2,3,0
154,79,1,2,2,3,0
155,1,0,2,2,3,0
156,80,2,1,2,0,0
157,82,1,0,1,1,0
158,1,1,2,2,1,0
159,0,2,0,2,3,0
160,80,1,2,2,3,0
161,80,3,1,2,0,0
162,82,1,0,1,1,0
163,1,1,2,2,1,0
164,1,3,1,2,0,0
165,81,1,1,1,1,0
166,0,1,1,2,1,0
167,79,2,2,2,1,0
168,79,2,2,2,1,0
169,79,1,1,2,0,0
