Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,81,3,0,2,2,0
2,1,3,2,2,2,0
3,82,2,0,3,3,0
4,81,1,0,1,1,0
5,79,1,2,2,1,0
6,1,2,2,2,1,0
7,82,3,0,1,1,0
8,82,0,2,1,1,0
9,82,3,0,1,1,0
10,1,2,0,2,3,0
11,0,2,0,2,3,0
12,0,2,0,2,3,0
13,82,2,0,3,3,0
14,79,0,1,2,0,0
15,80,1,1,2,1,0
16,79,3,1,2,1,0
17,80,3,0,2,1,0
18,82,0,1,0,0,0
19,1,3,0,2,0,0
20,81,3,0,0,0,0
21,81,1,1,0,0,0
22,80,0,1,2,0,0
23,80,2,2,2,0,0
24,80,2,0,2,3,0
25,1,3,2,2,3,0
26,1,3,0,2,3,0
27,0,0,2,2,3,0
28,79,1,0,2,1,0
29,0,0,0,2,1,0
30,0,2,1,2,0,0
31,0,2,2,2,0,0
32,1,0,0,2,0,0
33,80,0,2,2,0,0
34,1,0,0,2,0,0
35,81,1,1,0,0,0
36,79,0,2,2,0,0
37,79,2,0,2,3,0
38,80,0,1,2,0,0
39,81,3,2,0,0,0
40,1,0,0,2,0,0
41,0,0,0,2,0,0
42,80,0,1,2,0,0
43,81,3,1,0,0,0
44,79,2,0,2,3,0
45,82,3,1,0,0,0
46,79,2,2,2,0,0
47,0,3,1,2,0,0
48,81,0,0,0,0,0
49,1,0,0,2,0,0
50,82,1,0,1,1,0
51,81,3,1,0,0,0
52,79,0,1,2,0,0
53,80,1,1,2,1,0
54,81,3,0,1,1,0
55,0,3,0,2,1,0
56,81,0,2,1,1,0
57,79,3,2,2,1,0
58,0,2,0,2,3,0
59,79,1,2,2,3,0
60,80,0,1,2,0,0
61,79,0,0,2,0,0
62,82,1,0,1,1,0
63,81,1,0,1,1,0
64,0,3,1,2,0,0
65,80,2,0,2,3,0
66,79,2,1,2,0,0
67,80,1,2,2,0,0
68,79,2,1,2,0,0
69,80,3,0,2,0,0
70,0,3,2,2,0,0
71,82,2,2,0,0,0
72,82,2,0,3,3,0
73,1,2,1,2,0,0
74,0,1,2,2,0,0
75,80,3,0,2,0,0
76,81,2,0,3,3,0
77,0,1,2,2,3,0
78,80,1,1,2,0,0
79,80,0,1,2,0,0
80,81,2,0,3,3,0
81,80,3,1,2,0,0
82,82,1,0,1,1,0
83,81,2,2,1,1,0
84,80,3,0,2,1,0
85,1,1,2,2,1,0
86,79,3,0,2,1,0
87,1,3,1,2,0,0
88,81,0,0,0,0,0
89,1,3,1,2,0,0
90,80,2,1,2,3,0
91,0,2,0,2,3,0
92,80,0,2,2,3,0
93,81,0,1,0,0,0
94,79,0,1,2,0,0
95,0,3,2,2,0,0
96,79,3,1,2,0,0
97,79,2,0,2,3,0
98,0,0,2,2,3,0
99,1,0,0,2,3,0
100,81,1,0,1,1,0
101,82,1,0,1,1,0
102,82,2,0,3,3,0
103,80,2,2,2,3,0
104,80,3,2,2,3,0
105,81,3,0,3,3,0
106,80,0,1,2,0,0
