Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,0,0,0,2,2,0
2,0,1,1,2,0,0
3,82,3,2,0,0,0
4,79,3,2,2,0,0
5,0,3,0,2,0,0
6,82,0,1,0,0,0
7,81,0,0,0,0,0
8,0,3,2,2,0,0
9,0,2,0,2,3,0
10,79,2,1,2,0,0
11,81,2,0,3,3,0
12,82,3,2,3,3,0
13,79,2,1,2,0,0
14,82,2,1,0,0,0
15,82,2,2,0,0,0
16,82,0,0,0,0,0
17,81,3,0,0,0,0
18,81,2,0,3,3,0
19,79,1,2,2,3,0
20,79,1,0,2,1,0
21,80,3,1,2,0,0
22,0,0,2,2,0,0
23,0,1,2,2,0,0
24,1,2,2,2,0,0
25,0,2,1,2,0,0
26,80,2,1,2,0,0
27,79,0,2,2,0,0
28,81,1,0,1,1,0
29,1,1,1,2,0,0
30,82,3,1,0,0,0
31,80,2,2,2,0,0
32,80,2,1,2,0,0
33,1,3,1,2,0,0
34,1,0,1,2,0,0
35,82,3,0,0,0,0
36,81,1,2,0,0,0
37,0,0,0,2,0,0
38,79,3,0,2,0,0
39,79,2,0,2,3,0
40,82,3,0,3,3,0
41,80,1,2,2,3,0
42,81,1,0,1,1,0
43,79,2,0,2,3,0
44,80,1,1,2,0,0
45,79,2,1,2,3,0
46,1,3,2,2,3,0
47,0,0,0,2,3,0
48,0,2,2,2,3,0
49,81,3,2,3,3,0
50,0,0,1,2,0,0
51,80,2,0,2,3,0
52,1,1,2,2,3,0
53,81,1,1,0,0,0
54,0,3,1,2,0,0
55,80,2,1,2,3,0
56,1,3,1,2,3,0
57,79,1,1,2,1,0
58,0,2,2,2,1,0
59,79,1,2,2,1,0
60,1,2,2,2,1,0
61,81,1,0,1,1,0
62,80,2,1,2,0,0
63,1,3,0,2,0,0
64,0,2,1,2,0,0
65,82,0,1,0,0,0
66,81,2,1,3,3,0
67,82,1,1,1,1,0
68,82,0,2,1,1,0
69,0,0,2,2,1,0
70,80,3,0,2,1,0
71,80,3,2,2,1,0
72,1,0,2,2,1,0
73,79,3,2,2,1,0
74,82,1,2,1,1,0
75,0,3,1,2,0,0
76,81,0,2,0,0,0
77,82,0,0,0,0,0
78,82,3,1,0,0,0
79,1,1,2,2,0,0
80,80,0,2,2,0,0
81,82,3,0,0,0,0
82,0,1,0,2,1,0
83,1,0,0,2,1,0
84,1,3,1,2,0,0
85,79,3,0,2,0,0
86,81,0,1,0,0,0
87,80,0,2,2,0,0
88,79,1,0,2,1,0
89,80,0,2,2,1,0
90,1,2,0,2,3,0
91,80,2,2,2,3,0
92,80,3,1,2,0,0
93,79,0,0,2,0,0
94,0,1,0,2,1,0
95,79,0,1,2,0,0
96,0,0,2,2,0,0
97,82,3,2,0,0,0
98,82,3,1,0,0,0
99,82,1,2,0,0,0
100,0,1,0,2,1,0
101,1,2,0,2,3,0
102,80,2,0,2,3,0
103,0,2,1,2,0,0
104,80,2,0,2,3,0
105,82,1,0,1,1,0
106,79,2,1,2,0,0
107,1,0,1,2,0,0
108,82,2,2,0,0,0
109,81,0,1,0,0,0
110,81,1,1,1,1,0
111,79,1,2,2,1,0
112,0,0,1,2,0,0
113,80,1,2,2,0,0
114,82,1,1,0,0,0
115,81,3,2,0,0,0
116,81,2,0,3,3,0
117,80,0,2,2,3,0
118,1,0,1,2,0,0
119,82,0,1,0,0,0
120,1,1,1,2,1,0
121,79,2,2,2,1,0
122,80,2,1,2,0,0
123,1,2,0,2,3,0
124,82,0,0,3,3,0
125,1,3,0,2,3,0
126,81,3,2,3,3,0
127,80,0,0,2,3,0
128,80,3,2,2,3,0
129,80,2,1,2,0,0
130,81,3,2,0,0,0
131,81,3,1,0,0,0
132,80,1,2,2,0,0
133,79,0,0,2,0,0
134,1,0,2,2,0,0
135,81,0,2,0,0,0
136,81,0,0,0,0,0
137,0,0,0,2,0,0
138,1,3,1,2,0,0
139,79,0,0,2,0,0
140,0,3,2,2,0,0
141,0,3,2,2,0,0
142,80,2,2,2,0,0
143,80,1,0,2,1,0
144,81,1,1,0,0,0
145,79,3,0,2,0,0
146,0,2,2,2,0,0
147,0,3,2,2,0,0
148,82,3,2,0,0,0
149,81,1,2,0,0,0
150,79,1,1,2,0,0
151,1,3,2,2,0,0
152,81,0,1,0,0,0
153,82,3,1,0,0,0
154,80,1,0,2,1,0
155,81,2,0,3,3,0
