Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,81,1,1,0,0,0
2,0,1,0,2,1,0
3,79,0,0,2,1,0
4,81,2,2,1,1,0
5,1,2,1,2,0,0
6,82,3,1,0,0,0
7,82,0,0,0,0,0
8,0,0,0,2,0,0
9,1,0,1,2,0,0
10,79,0,0,2,0,0
11,80,3,1,2,0,0
12,80,3,2,2,0,0
13,81,0,1,0,0,0
14,81,3,0,0,0,0
15,81,2,1,0,0,0
16,79,1,1,2,1,0
17,1,3,1,2,1,0
18,80,3,2,2,1,0
19,1,1,0,2,1,0
20,80,3,2,2,1,0
21,0,3,1,2,0,0
22,0,1,1,2,1,0
23,0,2,1,2,3,0
24,81,1,1,1,1,0
25,1,0,1,2,0,0
26,82,2,0,3,3,0
27,0,2,0,2,3,0
28,79,0,2,2,3,0
29,0,3,2,2,3,0
30,81,3,2,3,3,0
31,80,3,2,2,3,0
32,82,0,2,3,3,0
33,1,3,1,2,0,0
34,81,3,1,0,0,0
35,81,1,2,0,0,0
36,80,2,0,2,3,0
37,80,2,2,2,3,0
38,82,2,0,3,3,0
39,0,0,1,2,0,0
40,82,2,1,3,3,0
41,79,3,2,2,3,0
42,80,0,2,2,3,0
43,81,2,1,0,0,0
44,1,3,2,2,0,0
45,0,0,2,2,0,0
46,0,3,1,2,0,0
47,82,0,0,0,0,0
48,79,2,0,2,3,0
49,81,3,1,0,0,0
50,82,1,1,1,1,0
51,82,2,0,3,3,0
52,80,2,0,2,3,0
53,82,3,1,0,0,0
54,0,2,1,2,3,0
55,1,2,1,2,3,0
56,82,3,1,3,3,0
57,82,3,1,3,3,0
58,80,0,1,2,0,0
59,81,1,2,0,0,0
60,79,2,0,2,3,0
61,1,1,2,2,3,0
62,1,0,0,2,3,0
63,81,1,0,1,1,0
64,1,2,0,2,3,0
65,0,2,0,2,3,0
66,81,1,2,3,3,0
67,0,2,1,2,0,0
68,1,2,1,2,0,0
69,82,3,0,0,0,0
70,0,0,0,2,0,0
71,82,3,1,0,0,0
72,80,3,2,2,0,0
73,1,0,0,2,0,0
74,79,3,0,2,0,0
75,0,0,2,2,0,0
76,81,3,2,0,0,0
77,79,0,1,2,0,0
78,79,2,2,2,0,0
79,81,3,2,0,0,0
80,79,2,2,2,0,0
81,82,0,0,0,0,0
82,1,2,0,2,3,0
83,82,3,2,3,3,0
84,82,0,2,3,3,0
85,1,3,2,2,3,0
86,82,1,0,1,1,0
87,0,3,2,2,1,0
88,1,0,0,2,1,0
89,1,1,1,2,0,0
90,0,1,2,2,0,0
91,0,1,0,2,1,0
92,81,2,2,1,1,0
93,1,2,2,2,1,0
94,80,1,1,2,0,0
95,80,2,2,2,0,0
96,81,1,1,0,0,0
97,82,3,0,0,0,0
98,1,3,1,2,0,0
99,80,1,1,2,1,0
100,81,0,2,1,1,0
101,81,3,1,0,0,0
102,0,2,1,2,3,0
103,1,2,0,2,3,0
104,80,0,2,2,3,0
105,79,0,2,2,3,0
106,80,0,2,2,3,0
107,0,3,1,2,0,0
108,0,2,0,2,3,0
109,1,0,2,2,3,0
110,82,2,2,3,3,0
111,80,1,1,2,0,0
112,81,0,1,0,0,0
113,0,1,0,2,1,0
114,80,3,1,2,0,0
115,79,1,0,2,1,0
116,79,3,0,2,1,0
117,0,1,2,2,1,0
118,1,3,1,2,0,0
119,82,3,1,0,0,0
120,81,0,0,0,0,0
121,0,1,2,2,0,0
122,80,3,0,2,0,0
123,82,1,1,0,0,0
124,79,3,0,2,0,0
125,81,2,0,3,3,0
126,79,3,2,2,3,0
127,82,2,2,3,3,0
128,0,1,1,2,0,0
129,82,1,1,0,0,0
130,80,2,0,2,3,0
131,82,2,0,3,3,0
132,81,0,2,3,3,0
133,82,2,1,0,0,0
134,82,0,2,0,0,0
135,79,0,2,2,0,0
136,82,0,1,0,0,0
137,82,3,2,0,0,0
138,80,1,0,2,1,0
139,79,0,0,2,1,0
140,82,3,1,0,0,0
141,82,3,1,0,0,0
142,0,0,0,2,0,0
143,0,1,1,2,0,0
144,0,3,2,2,0,0
145,81,3,0,0,0,0
146,0,3,1,2,0,0
147,79,2,0,2,3,0
148,0,0,1,2,0,0
149,81,3,1,0,0,0
150,0,0,0,2,0,0
151,0,1,0,2,1,0
152,1,3,0,2,1,0
153,79,1,1,2,0,0
154,82,1,1,0,0,0
155,81,2,0,3,3,0
156,1,2,2,2,3,0
157,1,3,1,2,0,0
158,81,1,0,1,1,0
159,82,0,0,1,1,0
