Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,79,0,2,2,2,0
2,0,3,2,2,2,0
3,79,3,1,2,0,0
4,79,3,0,2,0,0
5,79,1,2,2,0,0
6,81,1,0,1,1,0
7,1,1,1,2,0,0
8,1,3,1,2,0,0
9,82,1,1,1,1,0
10,1,1,0,2,1,0
11,81,2,1,0,0,0
12,79,2,1,2,0,0
13,0,2,0,2,3,0
14,82,2,1,0,0,0
15,82,3,2,0,0,0
16,82,2,0,3,3,0
17,80,0,1,2,0,0
18,82,2,1,3,3,0
19,0,0,2,2,3,0
20,0,2,2,2,3,0
21,81,0,0,3,3,0
22,79,0,2,2,3,0
23,82,1,1,0,0,0
24,81,2,0,3,3,0
25,82,0,2,3,3,0
26,1,3,1,2,0,0
27,80,1,2,2,0,0
28,79,1,0,2,1,0
29,79,0,0,2,1,0
30,0,2,1,2,0,0
31,79,1,0,2,1,0
32,81,3,1,0,0,0
33,82,3,0,0,0,0
34,81,1,1,0,0,0
35,82,3,0,0,0,0
36,80,3,0,2,0,0
37,80,3,1,2,0,0
38,1,1,1,2,1,0
39,82,2,0,3,3,0
40,80,0,1,2,0,0
41,81,1,1,1,1,0
42,82,2,0,3,3,0
43,0,3,0,2,3,0
44,82,0,2,3,3,0
45,82,3,1,0,0,0
46,82,2,1,3,3,0
47,81,1,0,1,1,0
48,0,3,1,2,0,0
49,81,2,1,3,3,0
50,81,0,2,3,3,0
51,1,3,0,2,3,0
52,0,1,2,2,3,0
53,79,3,2,2,3,0
54,82,2,2,3,3,0
55,82,0,0,3,3,0
56,82,1,1,0,0,0
57,79,0,0,2,0,0
58,0,0,1,2,0,0
59,80,2,0,2,3,0
60,79,3,1,2,0,0
61,80,2,1,2,3,0
62,80,2,2,2,3,0
63,1,3,2,2,3,0
64,79,2,1,2,0,0
65,0,2,0,2,3,0
66,80,0,1,2,0,0
67,82,3,2,0,0,0
68,1,2,0,2,3,0
69,1,3,1,2,0,0
70,79,0,0,2,0,0
71,79,1,2,2,0,0
72,81,0,0,0,0,0
73,81,0,1,0,0,0
74,0,2,0,2,3,0
75,79,3,1,2,0,0
76,82,1,1,1,1,0
77,82,3,2,1,1,0
78,0,3,0,2,1,0
79,81,1,2,1,1,0
80,80,2,2,2,1,0
81,80,3,1,2,0,0
82,0,2,2,2,0,0
83,80,2,0,2,3,0
84,81,2,1,0,0,0
85,80,0,2,2,0,0
86,1,0,0,2,0,0
87,79,1,0,2,1,0
88,81,0,1,0,0,0
89,81,2,0,3,3,0
90,81,3,0,3,3,0
91,82,0,0,3,3,0
92,81,3,2,3,3,0
93,79,3,2,2,3,0
94,79,3,1,2,0,0
95,0,0,2,2,0,0
96,0,2,1,2,0,0
97,80,0,2,2,0,0
98,80,1,0,2,1,0
99,81,0,2,1,1,0
100,0,0,1,2,0,0
101,79,1,1,2,1,0
102,1,3,0,2,1,0
103,81,2,1,0,0,0
104,79,1,1,2,1,0
105,81,0,1,0,0,0
106,80,2,0,2,3,0
107,79,1,2,2,3,0
108,79,1,0,2,1,0
109,80,3,1,2,0,0
110,79,1,1,2,1,0
111,81,1,1,1,1,0
112,80,3,2,2,1,0
113,81,1,0,1,1,0
114,82,1,2,1,1,0
115,81,0,1,0,0,0
116,82,0,0,0,0,0
117,80,3,0,2,0,0
118,81,3,1,0,0,0
119,81,2,2,0,0,0
120,79,2,1,2,0,0
121,79,3,0,2,0,0
122,79,3,2,2,0,0
123,1,2,1,2,0,0
124,80,3,1,2,0,0
125,82,0,1,0,0,0
126,0,1,2,2,0,0
127,82,1,0,1,1,0
128,80,3,0,2,1,0
129,79,0,0,2,1,0
130,1,3,1,2,0,0
131,82,3,1,0,0,0
132,80,1,0,2,1,0
133,0,2,2,2,1,0
134,80,1,1,2,0,0
135,79,0,1,2,0,0
136,1,3,2,2,0,0
137,80,0,2,2,0,0
138,0,0,0,2,0,0
139,80,3,1,2,0,0
140,81,1,0,1,1,0
141,80,2,0,2,3,0
142,81,1,0,1,1,0
143,82,0,2,1,1,0
144,81,1,1,0,0,0
145,82,1,0,1,1,0
146,79,2,0,2,3,0
147,80,1,0,2,1,0
148,1,0,0,2,1,0
149,82,2,0,3,3,0
150,79,1,1,2,0,0
151,82,0,0,0,0,0
152,79,3,1,2,0,0
153,81,3,0,0,0,0
154,79,3,1,2,0,0
155,79,0,1,2,0,0
156,0,2,0,2,3,0
157,80,1,0,2,1,0
158,82,2,2,1,1,0
159,1,2,2,2,1,0
160,82,1,1,0,0,0
161,80,3,0,2,0,0
162,82,1,2,0,0,0
163,79,2,2,2,0,0
164,79,2,2,2,0,0
165,80,1,0,2,1,0
166,1,2,1,2,0,0
167,79,1,2,2,0,0
168,82,3,1,0,0,0
169,82,1,2,0,0,0
170,81,0,0,0,0,0
171,81,1,1,0,0,0
172,0,2,2,2,0,0
173,79,2,0,2,3,0
174,1,1,0,2,1,0
175,1,3,1,2,0,0
176,81,0,1,0,0,0
177,82,3,0,0,0,0
178,80,3,0,2,0,0
179,0,0,0,2,0,0
180,79,2,1,2,0,0
181,79,3,2,2,0,0
182,81,1,1,0,0,0
183,1,1,2,2,0,0
184,1,1,2,2,0,0
185,80,3,2,2,0,0
