Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,82,2,0,3,3,0
2,80,2,1,2,0,0
3,80,0,0,2,0,0
4,0,0,1,2,0,0
5,82,0,0,0,0,0
6,81,0,0,0,0,0
7,0,2,1,2,0,0
8,1,1,1,2,1,0
9,1,3,1,2,1,0
10,1,0,1,2,0,0
11,79,1,1,2,1,0
12,81,0,0,1,1,0
13,80,3,0,2,1,0
14,79,1,2,2,1,0
15,82,1,1,0,0,0
16,80,1,2,2,0,0
17,82,0,1,0,0,0
18,1,3,1,2,0,0
19,1,1,2,2,0,0
20,0,3,2,2,0,0
21,1,0,1,2,0,0
22,0,1,0,2,1,0
23,1,0,0,2,1,0
24,82,1,0,1,1,0
25,79,0,0,2,1,0
26,82,1,2,1,1,0
27,82,1,2,1,1,0
28,82,1,2,1,1,0
29,1,0,0,2,1,0
30,1,2,2,2,1,0
31,79,2,1,2,0,0
32,81,1,1,1,1,0
33,0,2,1,2,3,0
34,80,3,2,2,3,0
35,0,1,0,2,1,0
36,80,3,2,2,1,0
37,79,2,0,2,3,0
38,0,2,1,2,0,0
39,79,2,2,2,0,0
40,1,0,0,2,0,0
41,82,3,1,0,0,0
42,1,2,2,2,0,0
43,1,0,1,2,0,0
44,81,3,2,0,0,0
45,81,3,0,0,0,0
46,79,3,1,2,0,0
47,80,3,2,2,0,0
48,1,0,0,2,0,0
49,0,3,1,2,0,0
50,81,3,0,0,0,0
51,0,2,1,2,0,0
52,80,0,2,2,0,0
53,80,0,0,2,0,0
54,82,2,2,0,0,0
55,79,1,1,2,0,0
56,0,0,0,2,0,0
57,1,3,2,2,0,0
58,1,2,2,2,0,0
59,79,0,1,2,0,0
60,82,1,1,1,1,0
61,80,2,0,2,3,0
62,79,2,0,2,3,0
63,81,1,0,1,1,0
64,81,2,1,0,0,0
65,0,2,0,2,3,0
66,81,0,1,0,0,0
67,79,2,2,2,0,0
68,0,2,1,2,0,0
69,82,3,1,0,0,0
70,80,2,0,2,3,0
71,0,0,2,2,3,0
72,81,3,1,0,0,0
73,81,0,0,0,0,0
74,79,2,0,2,3,0
75,81,2,1,0,0,0
76,81,1,1,1,1,0
77,80,2,2,2,1,0
78,0,0,1,2,0,0
79,79,1,2,2,0,0
80,1,0,2,2,0,0
81,81,1,1,0,0,0
82,80,3,0,2,0,0
83,0,2,0,2,3,0
84,81,3,2,3,3,0
85,80,0,0,2,3,0
86,80,1,2,2,3,0
