Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,81,2,1,0,0,0
2,79,0,2,2,0,0
3,82,1,1,0,0,0
4,1,2,0,2,3,0
5,0,2,2,2,3,0
6,0,1,1,2,0,0
7,1,0,1,2,0,0
8,81,1,1,1,1,0
9,79,3,0,2,1,0
10,82,3,1,0,0,0
11,81,0,1,0,0,0
12,82,0,0,0,0,0
13,81,1,0,1,1,0
14,81,2,0,3,3,0
15,79,3,1,2,0,0
16,79,0,0,2,0,0
17,81,1,2,0,0,0
18,81,2,0,3,3,0
19,80,0,0,2,3,0
20,1,3,0,2,3,0
21,80,0,0,2,3,0
22,81,2,1,0,0,0
23,82,0,2,0,0,0
24,0,1,1,2,0,0
25,80,3,2,2,0,0
26,79,1,0,2,1,0
27,81,3,2,1,1,0
28,81,1,1,0,0,0
29,0,0,1,2,0,0
30,81,2,2,0,0,0
31,81,3,0,0,0,0
32,1,3,2,2,0,0
33,79,2,1,2,0,0
34,1,2,1,2,0,0
35,82,3,2,0,0,0
36,80,0,1,2,0,0
37,79,1,1,2,1,0
38,79,2,1,2,3,0
39,1,0,0,2,3,0
40,81,0,0,3,3,0
41,0,0,2,2,3,0
42,82,2,2,3,3,0
43,0,2,1,2,0,0
44,1,2,0,2,3,0
45,82,0,2,3,3,0
46,1,0,0,2,3,0
47,80,0,2,2,3,0
48,79,2,0,2,3,0
49,0,3,0,2,3,0
50,1,0,0,2,3,0
51,81,3,0,3,3,0
52,0,0,0,2,3,0
53,1,3,2,2,3,0
54,81,1,2,3,3,0
55,81,2,0,3,3,0
56,82,2,2,3,3,0
57,79,2,0,2,3,0
58,79,3,2,2,3,0
59,79,0,1,2,0,0
60,79,1,1,2,1,0
61,1,2,1,2,3,0
62,79,2,1,2,3,0
63,1,3,0,2,3,0
64,80,0,0,2,3,0
65,0,0,2,2,3,0
66,80,1,0,2,1,0
67,1,2,2,2,1,0
68,1,2,0,2,3,0
69,1,2,1,2,0,0
70,82,1,1,1,1,0
71,1,0,1,2,0,0
72,1,3,2,2,0,0
73,82,3,2,0,0,0
74,79,3,1,2,0,0
75,1,3,0,2,0,0
76,1,3,0,2,0,0
77,0,1,1,2,0,0
78,81,2,2,0,0,0
79,0,2,1,2,0,0
80,0,3,2,2,0,0
81,79,3,2,2,0,0
82,81,1,0,1,1,0
83,0,3,2,2,1,0
84,0,1,1,2,0,0
85,81,1,0,1,1,0
86,79,2,1,2,0,0
87,80,3,2,2,0,0
88,0,3,1,2,0,0
89,0,0,1,2,0,0
90,81,1,0,1,1,0
91,82,0,2,1,1,0
92,81,1,0,1,1,0
93,81,0,1,0,0,0
94,82,1,0,1,1,0
95,81,0,1,0,0,0
96,81,0,1,0,0,0
97,79,2,0,2,3,0
98,80,2,2,2,3,0
99,81,1,2,3,3,0
100,79,0,2,2,3,0
101,81,3,0,3,3,0
102,82,1,1,0,0,0
103,1,2,2,2,0,0
104,81,3,0,0,0,0
105,80,2,2,2,0,0
106,81,2,1,0,0,0
107,1,1,2,2,0,0
108,0,0,0,2,0,0
109,82,1,2,0,0,0
110,79,0,1,2,0,0
111,79,1,0,2,1,0
112,81,3,2,1,1,0
113,1,3,0,2,1,0
114,81,2,1,0,0,0
115,0,1,2,2,0,0
116,1,1,2,2,0,0
117,82,2,1,0,0,0
118,79,3,0,2,0,0
119,0,2,2,2,0,0
120,81,2,2,0,0,0
121,0,1,2,2,0,0
122,81,0,1,0,0,0
123,80,3,0,2,0,0
124,81,3,2,0,0,0
125,79,2,0,2,3,0
126,0,0,0,2,3,0
127,1,0,0,2,3,0
128,80,2,1,2,0,0
129,1,3,1,2,0,0
130,82,2,2,0,0,0
131,0,0,2,2,0,0
132,0,2,2,2,0,0
133,81,3,1,0,0,0
134,0,0,1,2,0,0
135,82,1,0,1,1,0
136,81,0,0,1,1,0
137,82,3,1,0,0,0
138,1,1,1,2,1,0
139,79,2,0,2,3,0
140,80,0,2,2,3,0
141,1,0,0,2,3,0
142,82,0,1,0,0,0
143,1,3,1,2,0,0
144,1,3,2,2,0,0
145,81,2,1,0,0,0
146,81,0,0,0,0,0
147,80,1,0,2,1,0
148,1,3,0,2,1,0
149,0,2,0,2,3,0
150,1,1,2,2,3,0
151,82,2,1,0,0,0
152,81,0,0,0,0,0
153,80,2,1,2,0,0
154,81,2,2,0,0,0
155,1,2,2,2,0,0
156,79,2,2,2,0,0
157,0,2,2,2,0,0
158,0,3,1,2,0,0
159,82,3,0,0,0,0
160,81,2,1,0,0,0
161,79,3,2,2,0,0
162,82,3,1,0,0,0
163,81,2,1,3,3,0
164,81,0,0,3,3,0
165,81,2,1,0,0,0
166,79,2,2,2,0,0
167,0,0,0,2,0,0
168,0,1,1,2,0,0
169,0,0,0,2,0,0
170,81,1,1,0,0,0
171,82,3,0,0,0,0
172,1,1,2,2,0,0
173,80,3,1,2,0,0
174,79,0,2,2,0,0
175,80,3,1,2,0,0
176,82,1,1,1,1,0
177,81,1,1,1,1,0
178,81,1,0,1,1,0
179,80,1,2,2,1,0
180,0,2,1,2,0,0
