Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,81,3,0,2,2,0
2,80,1,0,2,1,0
3,0,3,2,2,1,0
4,80,0,1,2,0,0
5,82,1,0,1,1,0
6,0,3,1,2,0,0
7,80,1,1,2,1,0
8,82,2,1,3,3,0
9,80,3,2,2,3,0
10,1,1,0,2,1,0
11,79,1,2,2,1,0
12,1,2,2,2,1,0
13,0,1,2,2,1,0
14,80,3,2,2,1,0
15,1,3,2,2,1,0
16,79,2,1,2,0,0
17,79,2,2,2,0,0
18,81,2,1,0,0,0
19,79,3,1,2,0,0
20,0,1,1,2,1,0
21,82,3,2,1,1,0
22,82,1,0,1,1,0
23,80,0,2,2,1,0
24,0,0,2,2,1,0
25,82,1,1,0,0,0
26,0,2,1,2,3,0
27,81,3,0,3,3,0
28,80,0,2,2,3,0
29,82,0,0,3,3,0
30,1,3,0,2,3,0
31,0,3,0,2,3,0
32,79,0,1,2,0,0
33,82,1,0,1,1,0
34,81,0,1,0,0,0
35,82,2,2,0,0,0
36,0,0,0,2,0,0
37,82,0,1,0,0,0
38,81,2,2,0,0,0
39,0,2,2,2,0,0
40,79,3,2,2,0,0
41,82,3,1,0,0,0
42,80,2,2,2,0,0
43,81,2,1,0,0,0
44,1,1,1,2,1,0
45,82,3,0,1,1,0
46,80,2,1,2,0,0
47,82,3,2,0,0,0
48,80,0,1,2,0,0
49,79,1,1,2,1,0
50,79,1,0,2,1,0
51,0,0,1,2,0,0
52,80,3,0,2,0,0
53,81,2,1,0,0,0
54,82,3,0,0,0,0
55,79,3,0,2,0,0
56,82,0,1,0,0,0
57,80,0,1,2,0,0
58,1,1,1,2,1,0
59,79,1,1,2,1,0
60,79,2,2,2,1,0
61,79,3,1,2,0,0
62,79,1,1,2,1,0
63,81,2,1,3,3,0
64,82,2,1,3,3,0
65,82,0,2,3,3,0
66,0,1,0,2,1,0
67,1,3,1,2,0,0
68,80,3,2,2,0,0
69,1,0,0,2,0,0
70,79,0,0,2,0,0
71,81,0,1,0,0,0
72,82,2,1,3,3,0
73,1,2,1,2,3,0
74,81,1,0,1,1,0
75,79,0,1,2,0,0
76,82,3,1,0,0,0
77,80,3,2,2,0,0
78,0,1,1,2,0,0
79,79,3,2,2,0,0
80,79,1,1,2,0,0
81,1,0,0,2,0,0
82,0,1,2,2,0,0
83,81,1,2,0,0,0
84,0,2,1,2,0,0
