Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,79,0,2,2,2,0
2,1,1,2,2,2,0
3,79,2,2,2,2,0
4,79,0,0,2,2,0
5,80,0,2,2,2,0
6,0,2,2,2,2,0
7,79,1,0,2,1,0
8,82,3,0,1,1,0
9,81,0,0,1,1,0
10,79,2,0,2,3,0
11,81,2,1,0,0,0
12,1,3,0,2,0,0
13,82,1,1,0,0,0
14,79,3,0,2,0,0
15,81,1,0,1,1,0
16,80,0,2,2,1,0
17,82,3,1,0,0,0
18,79,3,0,2,0,0
19,82,1,0,1,1,0
20,81,1,2,1,1,0
21,80,3,0,2,1,0
22,80,0,0,2,1,0
23,80,0,1,2,0,0
24,81,1,0,1,1,0
25,82,3,0,1,1,0
26,1,0,0,2,1,0
27,82,1,1,0,0,0
28,82,2,1,3,3,0
29,80,0,2,2,3,0
30,82,2,0,3,3,0
31,0,1,0,2,1,0
32,1,0,1,2,0,0
