Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,81,2,1,0,0,0
2,82,0,0,0,0,0
3,81,3,1,0,0,0
4,80,1,1,2,1,0
5,82,0,1,0,0,0
6,81,1,2,0,0,0
7,82,2,1,0,0,0
8,82,1,0,1,1,0
9,81,2,0,3,3,0
10,79,0,1,2,0,0
11,80,3,0,2,0,0
12,79,0,0,2,0,0
13,82,1,0,1,1,0
14,1,2,2,2,1,0
15,0,2,0,2,3,0
16,80,0,1,2,0,0
17,80,1,1,2,1,0
18,1,1,1,2,1,0
19,1,0,1,2,0,0
20,79,2,2,2,0,0
21,81,2,0,3,3,0
22,82,1,1,0,0,0
23,0,2,0,2,3,0
24,1,0,1,2,0,0
25,79,2,0,2,3,0
26,82,0,0,3,3,0
27,80,2,2,2,3,0
28,82,1,0,1,1,0
29,80,2,0,2,3,0
30,1,0,1,2,0,0
31,79,1,2,2,0,0
32,81,0,1,0,0,0
33,0,3,1,2,0,0
34,79,0,2,2,0,0
35,80,1,1,2,0,0
36,82,3,1,0,0,0
37,82,0,1,0,0,0
38,1,2,1,2,3,0
39,0,3,1,2,3,0
40,1,3,0,2,3,0
41,79,1,2,2,3,0
42,0,2,1,2,0,0
43,82,2,2,0,0,0
44,81,1,0,1,1,0
45,1,1,1,2,0,0
46,0,3,0,2,0,0
47,1,3,2,2,0,0
48,80,3,1,2,0,0
49,0,2,0,2,3,0
50,0,0,0,2,3,0
51,80,0,1,2,0,0
52,80,0,2,2,0,0
53,79,3,0,2,0,0
54,82,2,0,3,3,0
55,81,1,2,3,3,0
56,1,2,1,2,0,0
57,80,0,0,2,0,0
58,80,1,2,2,0,0
59,81,3,1,0,0,0
60,1,3,2,2,0,0
61,0,0,1,2,0,0
62,1,0,0,2,0,0
63,81,1,0,1,1,0
64,80,1,0,2,1,0
65,80,2,2,2,1,0
66,0,3,0,2,1,0
67,82,2,2,1,1,0
68,80,2,2,2,1,0
69,79,1,1,2,0,0
70,80,0,1,2,0,0
71,1,2,1,2,3,0
72,80,2,0,2,3,0
73,1,3,1,2,0,0
74,79,2,0,2,3,0
75,79,0,1,2,0,0
76,82,1,0,1,1,0
77,82,2,2,1,1,0
78,82,2,0,3,3,0
79,81,0,0,3,3,0
80,80,0,1,2,0,0
81,81,2,2,0,0,0
82,82,0,2,0,0,0
83,0,3,2,2,0,0
84,79,3,2,2,0,0
85,79,0,1,2,0,0
86,81,1,0,1,1,0
87,80,1,1,2,0,0
88,1,2,1,2,3,0
89,82,3,1,3,3,0
90,0,2,1,2,3,0
91,82,1,1,1,1,0
92,82,0,1,0,0,0
93,79,3,1,2,0,0
94,81,3,0,0,0,0
95,82,0,1,0,0,0
96,79,2,0,2,3,0
97,79,0,0,2,3,0
98,80,1,0,2,1,0
99,80,2,2,2,1,0
100,82,2,2,1,1,0
101,79,3,0,2,1,0
102,81,2,2,1,1,0
103,81,3,2,1,1,0
104,80,0,2,2,1,0
105,82,3,2,1,1,0
106,1,0,1,2,0,0
107,1,1,0,2,1,0
108,0,3,0,2,1,0
109,79,0,1,2,0,0
110,81,3,2,0,0,0
111,0,1,1,2,0,0
112,79,0,2,2,0,0
113,0,3,0,2,0,0
114,0,2,1,2,0,0
115,0,3,2,2,0,0
116,0,3,2,2,0,0
117,0,0,2,2,0,0
118,0,3,1,2,0,0
119,1,2,2,2,0,0
120,0,1,1,2,0,0
121,80,2,1,2,3,0
122,79,2,1,2,3,0
123,1,1,1,2,1,0
124,79,0,1,2,0,0
125,82,3,2,0,0,0
126,0,1,1,2,0,0
127,1,0,2,2,0,0
128,81,3,0,0,0,0
129,79,2,1,2,0,0
130,0,3,0,2,0,0
131,82,2,2,0,0,0
132,0,0,0,2,0,0
133,0,3,2,2,0,0
134,82,0,0,0,0,0
135,80,2,1,2,0,0
136,81,1,1,1,1,0
137,1,3,1,2,1,0
138,80,0,2,2,1,0
139,81,2,0,3,3,0
140,79,0,1,2,0,0
141,82,1,2,0,0,0
142,80,3,0,2,0,0
143,0,2,0,2,3,0
144,81,2,1,0,0,0
145,82,0,2,0,0,0
146,81,2,0,3,3,0
147,81,2,0,3,3,0
148,82,3,0,3,3,0
149,1,1,0,2,1,0
150,0,2,1,2,0,0
151,81,1,0,1,1,0
152,81,3,2,1,1,0
153,81,1,0,1,1,0
154,79,0,0,2,1,0
155,79,0,2,2,1,0
156,81,0,0,1,1,0
157,79,2,0,2,3,0
158,81,2,2,3,3,0
159,1,2,1,2,0,0
160,79,0,2,2,0,0
161,81,3,1,0,0,0
162,82,3,0,0,0,0
163,80,2,0,2,3,0
164,79,3,2,2,3,0
165,0,3,0,2,3,0
166,1,2,1,2,0,0
167,80,2,0,2,3,0
168,81,2,2,3,3,0
169,79,0,0,2,3,0
170,82,1,2,3,3,0
171,0,3,0,2,3,0
172,79,2,1,2,0,0
173,81,0,2,0,0,0
174,82,1,0,1,1,0
175,82,2,1,0,0,0
176,79,0,1,2,0,0
177,82,2,2,0,0,0
178,79,3,0,2,0,0
179,82,2,0,3,3,0
180,82,3,1,0,0,0
