Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,82,0,0,2,2,0
2,82,3,1,0,0,0
3,81,0,0,0,0,0
4,80,0,1,2,0,0
5,79,2,0,2,3,0
6,81,2,1,0,0,0
7,81,0,2,0,0,0
8,80,1,0,2,1,0
9,82,0,2,1,1,0
10,81,0,1,0,0,0
11,82,0,2,0,0,0
12,1,3,2,2,0,0
13,0,0,0,2,0,0
14,1,1,2,2,0,0
15,0,3,2,2,0,0
16,0,3,2,2,0,0
17,1,1,1,2,0,0
18,80,3,1,2,0,0
19,81,2,0,3,3,0
20,81,0,1,0,0,0
21,82,1,1,1,1,0
22,81,3,0,1,1,0
23,79,1,1,2,0,0
24,1,0,1,2,0,0
25,80,0,0,2,0,0
26,1,2,0,2,3,0
27,0,3,2,2,3,0
28,81,1,2,3,3,0
29,82,3,0,3,3,0
30,82,2,2,3,3,0
31,79,3,0,2,3,0
32,1,2,1,2,0,0
33,81,0,2,0,0,0
34,0,0,0,2,0,0
35,0,0,0,2,0,0
36,79,3,2,2,0,0
37,82,2,0,3,3,0
38,79,3,2,2,3,0
39,0,1,1,2,0,0
40,0,3,1,2,0,0
41,0,0,2,2,0,0
42,0,1,2,2,0,0
43,80,1,0,2,1,0
44,1,3,2,2,1,0
45,79,3,0,2,1,0
46,81,2,0,3,3,0
47,0,2,0,2,3,0
48,81,0,1,0,0,0
49,80,1,1,2,1,0
50,80,2,0,2,3,0
51,79,3,2,2,3,0
52,1,1,2,2,3,0
53,82,0,1,0,0,0
54,80,3,1,2,0,0
55,79,3,0,2,0,0
56,80,0,0,2,0,0
57,80,2,1,2,0,0
58,80,0,2,2,0,0
59,81,0,0,0,0,0
60,79,2,2,2,0,0
61,81,0,1,0,0,0
62,0,2,2,2,0,0
63,80,0,2,2,0,0
64,79,1,1,2,0,0
65,0,1,2,2,0,0
66,81,3,1,0,0,0
67,82,2,0,3,3,0
