Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,80,3,2,2,2,0
2,0,2,2,2,2,0
3,1,1,1,2,0,0
4,79,1,2,2,0,0
5,82,1,0,1,1,0
6,81,3,1,0,0,0
7,81,2,2,0,0,0
8,82,1,1,0,0,0
9,1,2,1,2,3,0
10,81,2,0,3,3,0
11,0,0,0,2,3,0
12,79,3,0,2,3,0
13,80,0,0,2,3,0
14,79,0,2,2,3,0
15,81,1,0,1,1,0
16,0,3,0,2,1,0
17,0,2,2,2,1,0
18,81,0,2,1,1,0
19,80,1,2,2,1,0
20,81,2,0,3,3,0
21,82,3,2,3,3,0
22,1,1,0,2,1,0
23,79,2,2,2,1,0
24,82,2,0,3,3,0
25,79,2,0,2,3,0
26,80,1,2,2,3,0
27,82,0,0,3,3,0
28,80,3,2,2,3,0
29,81,0,1,0,0,0
30,80,3,1,2,0,0
31,1,1,0,2,1,0
32,82,3,1,0,0,0
33,80,2,2,2,0,0
34,0,3,1,2,0,0
35,80,3,1,2,0,0
36,81,0,0,0,0,0
37,80,3,2,2,0,0
38,81,2,1,0,0,0
39,82,1,1,1,1,0
40,79,3,1,2,1,0
41,80,3,0,2,1,0
42,80,1,0,2,1,0
43,82,1,0,1,1,0
44,0,3,0,2,1,0
45,80,1,0,2,1,0
46,81,3,2,1,1,0
47,79,3,0,2,1,0
48,79,2,1,2,0,0
49,82,3,0,0,0,0
