Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,82,1,2,2,2,0
2,1,1,2,2,2,0
3,0,1,0,2,1,0
4,82,0,0,1,1,0
5,79,0,2,2,1,0
6,81,1,2,1,1,0
7,81,2,2,1,1,0
8,82,1,0,1,1,0
9,82,1,2,1,1,0
10,1,1,0,2,1,0
11,79,3,2,2,1,0
12,82,2,0,3,3,0
13,79,2,1,2,0,0
14,82,3,0,0,0,0
15,82,1,0,1,1,0
16,82,0,2,1,1,0
17,82,3,0,1,1,0
18,82,2,0,3,3,0
19,81,1,0,1,1,0
20,79,2,2,2,1,0
21,80,2,0,2,3,0
22,82,2,1,0,0,0
23,0,2,1,2,0,0
24,0,0,2,2,0,0
25,79,2,0,2,3,0
26,79,2,1,2,0,0
27,82,2,1,0,0,0
28,79,3,2,2,0,0
29,80,1,0,2,1,0
30,1,3,2,2,1,0
31,82,2,2,1,1,0
32,81,3,2,1,1,0
33,80,3,2,2,1,0
34,79,2,0,2,3,0
35,79,1,1,2,0,0
36,81,1,0,1,1,0
