Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,80,3,0,2,2,0
2,79,2,1,2,0,0
3,81,0,0,0,0,0
4,1,0,1,2,0,0
5,81,3,0,0,0,0
6,1,3,1,2,0,0
7,81,0,0,0,0,0
8,81,3,1,0,0,0
9,82,0,2,0,0,0
10,0,3,2,2,0,0
11,0,1,0,2,1,0
12,0,0,0,2,1,0
13,81,2,1,0,0,0
14,1,2,0,2,3,0
15,82,0,0,3,3,0
16,80,3,2,2,3,0
17,80,0,1,2,0,0
18,81,1,0,1,1,0
19,81,3,1,0,0,0
20,82,3,0,0,0,0
21,81,2,2,0,0,0
22,1,3,0,2,0,0
23,80,2,1,2,0,0
24,0,0,0,2,0,0
25,82,3,2,0,0,0
26,82,3,0,0,0,0
27,0,1,1,2,0,0
28,0,2,1,2,3,0
29,80,3,2,2,3,0
30,81,0,0,3,3,0
31,80,1,0,2,1,0
32,82,2,1,0,0,0
33,1,2,1,2,0,0
34,1,0,0,2,0,0
35,1,2,2,2,0,0
36,0,0,1,2,0,0
37,79,0,2,2,0,0
38,0,0,2,2,0,0
39,0,1,2,2,0,0
40,80,2,0,2,3,0
41,81,3,2,3,3,0
42,0,3,0,2,3,0
43,79,2,0,2,3,0
44,82,3,0,3,3,0
45,0,2,1,2,0,0
46,81,2,0,3,3,0
47,82,3,0,3,3,0
48,80,3,1,2,0,0
49,82,1,1,1,1,0
50,1,3,0,2,1,0
51,0,1,2,2,1,0
52,80,3,0,2,1,0
53,0,3,0,2,1,0
54,0,3,1,2,0,0
55,80,2,0,2,3,0
56,0,3,0,2,3,0
57,0,2,2,2,3,0
58,0,1,2,2,3,0
59,79,2,2,2,3,0
60,79,0,2,2,3,0
61,1,2,0,2,3,0
62,79,3,1,2,0,0
63,0,1,2,2,0,0
64,79,2,1,2,0,0
65,80,0,1,2,0,0
66,80,0,1,2,0,0
67,82,2,0,3,3,0
68,82,0,2,3,3,0
69,1,0,0,2,3,0
70,1,1,2,2,3,0
71,0,3,1,2,0,0
72,82,2,0,3,3,0
73,82,0,2,3,3,0
74,80,2,1,2,0,0
75,80,3,0,2,0,0
76,79,3,2,2,0,0
77,1,2,0,2,3,0
78,1,2,1,2,0,0
79,0,2,1,2,0,0
80,80,0,0,2,0,0
81,1,2,1,2,0,0
82,82,2,2,0,0,0
83,1,1,0,2,1,0
84,81,0,1,0,0,0
85,1,3,2,2,0,0
86,79,3,0,2,0,0
87,80,2,1,2,0,0
88,80,3,0,2,0,0
89,1,0,2,2,0,0
90,82,1,1,0,0,0
91,0,1,2,2,0,0
92,1,0,1,2,0,0
93,0,3,1,2,0,0
94,80,1,1,2,1,0
95,80,0,0,2,1,0
96,79,0,2,2,1,0
97,80,1,2,2,1,0
98,82,2,2,1,1,0
99,0,1,0,2,1,0
100,81,2,1,0,0,0
101,79,0,1,2,0,0
102,82,3,1,0,0,0
103,1,0,0,2,0,0
104,0,1,0,2,1,0
105,82,0,1,0,0,0
106,0,2,0,2,3,0
107,82,0,0,3,3,0
108,80,1,0,2,1,0
109,79,2,1,2,0,0
110,0,1,1,2,1,0
111,81,2,2,1,1,0
112,1,3,1,2,0,0
113,79,2,2,2,0,0
114,1,2,0,2,3,0
115,0,1,2,2,3,0
116,79,2,1,2,0,0
117,80,0,0,2,0,0
118,82,2,0,3,3,0
119,1,3,2,2,3,0
120,81,1,1,0,0,0
121,82,0,2,0,0,0
122,1,0,0,2,0,0
123,82,1,2,0,0,0
124,82,2,1,0,0,0
125,0,3,2,2,0,0
126,79,1,1,2,0,0
127,1,2,1,2,3,0
128,82,2,2,3,3,0
129,1,0,2,2,3,0
130,81,1,0,1,1,0
131,80,2,0,2,3,0
132,82,0,2,3,3,0
133,1,3,2,2,3,0
134,79,2,1,2,0,0
135,81,2,1,0,0,0
136,80,1,2,2,0,0
137,79,3,0,2,0,0
138,79,0,2,2,0,0
139,82,3,1,0,0,0
140,0,2,0,2,3,0
141,0,0,0,2,3,0
142,1,1,0,2,1,0
143,0,1,1,2,0,0
144,80,0,0,2,0,0
145,81,0,0,0,0,0
146,0,1,0,2,1,0
147,1,1,0,2,1,0
148,0,0,0,2,1,0
149,0,3,0,2,1,0
150,0,2,2,2,1,0
151,80,3,0,2,1,0
152,1,0,2,2,1,0
153,79,2,2,2,1,0
154,79,0,2,2,1,0
155,0,1,1,2,0,0
156,82,1,0,1,1,0
157,1,2,0,2,3,0
158,80,1,0,2,1,0
159,79,2,0,2,3,0
160,0,1,2,2,3,0
161,80,0,0,2,3,0
162,80,3,1,2,0,0
163,81,3,1,0,0,0
164,1,3,0,2,0,0
165,0,2,2,2,0,0
166,80,3,1,2,0,0
167,80,0,2,2,0,0
168,1,2,1,2,0,0
169,81,2,1,0,0,0
170,0,1,2,2,0,0
171,0,2,2,2,0,0
172,79,3,1,2,0,0
173,82,3,1,0,0,0
174,79,2,2,2,0,0
175,80,2,2,2,0,0
176,81,3,1,0,0,0
177,82,2,1,3,3,0
178,1,3,0,2,3,0
179,82,2,2,3,3,0
180,82,1,2,3,3,0
181,79,0,2,2,3,0
182,81,1,1,0,0,0
183,79,2,2,2,0,0
184,81,3,1,0,0,0
185,0,0,1,2,0,0
186,79,1,1,2,1,0
187,1,3,2,2,1,0
188,82,2,2,1,1,0
189,80,2,2,2,1,0
190,1,1,0,2,1,0
191,80,2,1,2,0,0
192,81,0,0,0,0,0
193,79,3,0,2,0,0
194,81,0,0,0,0,0
195,0,1,0,2,1,0
196,80,0,2,2,1,0
197,79,0,1,2,0,0
198,80,0,2,2,0,0
199,1,2,1,2,0,0
200,1,1,2,2,0,0
201,80,2,1,2,0,0
202,82,1,2,0,0,0
203,0,2,1,2,0,0
204,81,3,0,0,0,0
205,81,1,1,0,0,0
206,0,3,1,2,0,0
207,79,3,1,2,0,0
208,80,0,2,2,0,0
209,0,3,2,2,0,0
210,81,1,0,1,1,0
211,81,1,2,1,1,0
212,1,0,2,2,1,0
213,80,0,2,2,1,0
214,82,1,1,0,0,0
215,82,3,1,0,0,0
216,79,3,0,2,0,0
217,0,0,1,2,0,0
218,1,3,1,2,0,0
219,79,1,1,2,1,0
220,0,2,0,2,3,0
221,0,2,2,2,3,0
222,0,3,0,2,3,0
223,81,3,1,0,0,0
