Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,81,1,2,2,2,0
2,79,1,2,2,2,0
3,81,1,0,1,1,0
4,79,1,2,2,1,0
5,0,1,0,2,1,0
6,81,3,1,0,0,0
7,1,1,0,2,1,0
8,80,3,1,2,0,0
9,81,0,2,0,0,0
10,79,2,2,2,0,0
11,82,2,2,0,0,0
12,1,0,2,2,0,0
13,81,0,1,0,0,0
14,82,1,1,1,1,0
15,1,2,0,2,3,0
16,82,2,2,3,3,0
17,80,2,0,2,3,0
18,0,3,1,2,0,0
19,79,1,1,2,1,0
20,80,3,1,2,1,0
21,81,0,1,0,0,0
22,1,0,1,2,0,0
23,79,0,1,2,0,0
24,1,3,0,2,0,0
25,81,3,1,0,0,0
26,0,2,1,2,3,0
27,82,0,0,3,3,0
28,1,1,0,2,1,0
29,82,0,0,1,1,0
30,0,3,0,2,1,0
31,82,3,1,0,0,0
32,0,0,1,2,0,0
33,80,0,0,2,0,0
34,0,0,0,2,0,0
35,80,3,2,2,0,0
36,0,0,1,2,0,0
37,82,0,2,0,0,0
38,1,1,0,2,1,0
39,79,2,0,2,3,0
40,1,1,0,2,1,0
41,1,0,2,2,1,0
42,1,2,1,2,0,0
43,79,0,2,2,0,0
44,82,3,0,0,0,0
45,1,2,2,2,0,0
46,80,0,1,2,0,0
47,0,1,1,2,1,0
48,0,1,1,2,1,0
49,1,0,1,2,0,0
50,81,2,0,3,3,0
51,80,0,1,2,0,0
52,79,2,1,2,3,0
53,0,1,1,2,1,0
54,80,2,1,2,3,0
55,1,0,0,2,3,0
56,81,0,1,0,0,0
57,0,2,1,2,3,0
58,81,1,1,1,1,0
59,79,1,2,2,1,0
60,80,1,2,2,1,0
61,81,2,0,3,3,0
62,0,3,2,2,3,0
63,80,3,1,2,0,0
64,82,1,2,0,0,0
65,82,0,2,0,0,0
66,82,0,1,0,0,0
67,1,0,0,2,0,0
68,82,0,0,0,0,0
69,81,1,2,0,0,0
70,82,1,2,0,0,0
71,1,3,0,2,0,0
72,79,2,0,2,3,0
73,82,0,0,3,3,0
74,1,2,1,2,0,0
75,82,0,2,0,0,0
76,82,3,0,0,0,0
77,81,3,1,0,0,0
78,1,1,2,2,0,0
79,1,1,2,2,0,0
80,1,1,2,2,0,0
81,0,0,2,2,0,0
82,0,1,0,2,1,0
83,79,1,2,2,1,0
84,80,3,1,2,0,0
85,81,1,0,1,1,0
86,79,3,0,2,1,0
87,0,3,0,2,1,0
