Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,82,0,0,2,2,0
2,1,0,0,2,2,0
3,79,2,0,2,3,0
4,1,2,2,2,3,0
5,80,1,0,2,1,0
6,82,1,1,0,0,0
7,80,2,2,2,0,0
8,0,0,0,2,0,0
9,0,0,0,2,0,0
10,80,3,2,2,0,0
11,0,2,1,2,0,0
12,80,0,0,2,0,0
13,0,2,2,2,0,0
14,1,2,0,2,3,0
15,0,0,2,2,3,0
16,81,1,0,1,1,0
17,0,1,0,2,1,0
18,81,1,0,1,1,0
19,81,0,0,1,1,0
20,81,0,0,1,1,0
21,80,1,0,2,1,0
22,0,2,0,2,3,0
23,79,1,0,2,1,0
24,1,1,0,2,1,0
25,79,2,2,2,1,0
26,81,0,1,0,0,0
27,80,2,0,2,3,0
28,81,2,0,3,3,0
29,0,2,1,2,0,0
30,81,3,2,0,0,0
31,0,2,0,2,3,0
32,79,1,0,2,1,0
33,1,0,0,2,1,0
34,0,0,1,2,0,0
35,79,1,2,2,0,0
36,79,0,0,2,0,0
37,80,0,0,2,0,0
38,81,0,0,0,0,0
39,0,3,0,2,0,0
40,82,3,0,0,0,0
41,82,2,1,0,0,0
42,79,2,2,2,0,0
43,79,3,2,2,0,0
44,79,1,2,2,0,0
45,80,1,1,2,0,0
46,1,2,0,2,3,0
47,79,1,0,2,1,0
48,81,1,0,1,1,0
49,79,1,2,2,1,0
50,80,2,0,2,3,0
51,0,3,0,2,3,0
52,81,3,2,3,3,0
53,1,0,1,2,0,0
54,79,2,1,2,3,0
55,0,1,2,2,3,0
56,82,0,1,0,0,0
57,82,1,1,1,1,0
58,82,0,0,1,1,0
59,1,2,2,2,1,0
60,82,3,2,1,1,0
61,79,1,1,2,0,0
62,1,1,2,2,0,0
63,82,1,1,0,0,0
64,79,3,2,2,0,0
65,82,1,1,0,0,0
66,0,2,1,2,3,0
67,79,2,2,2,3,0
